parcel_id,bbox_x,bbox_y,bbox_w,bbox_h,cx,cy,area_px,detected_number,confidence,validation,tess_text,easyocr_text,engines_agree
55,6394,4701,79,310,6441,4863,1954.0,,0.0,UNKNOWN,,,
56,4694,4695,52,55,4709,4717,517.0,,0.0,UNKNOWN,,,
57,6867,4683,166,533,6961,4952,3666.0,,0.0,UNKNOWN,,,
58,6507,4680,43,52,6530,4709,597.0,,0.0,UNKNOWN,,,
59,6885,4672,225,35,6997,4694,1440.0,,0.0,UNKNOWN,,,
60,5962,4661,167,112,6043,4725,1197.5,,0.0,UNKNOWN,,,
61,6743,4638,211,577,6882,4908,3601.0,,0.0,UNKNOWN,,,
62,6427,4608,55,63,6452,4640,552.0,,0.0,UNKNOWN,,,
63,6766,4605,73,92,6802,4649,523.0,,0.0,UNKNOWN,,,
64,4625,4575,64,94,4652,4606,1226.5,,0.0,UNKNOWN,,,
65,6445,4570,85,51,6487,4594,757.5,,0.0,UNKNOWN,,,
66,6002,4512,50,44,6024,4533,669.5,,0.0,UNKNOWN,,,
67,5611,4512,96,103,5657,4566,723.0,,0.0,UNKNOWN,,,
68,6639,4470,112,120,6695,4529,630.5,,0.0,UNKNOWN,,,
69,5664,4460,166,39,5740,4476,1016.0,,0.0,UNKNOWN,,,
70,6006,4456,55,55,6030,4478,676.5,,0.0,UNKNOWN,,,
71,6338,4444,152,30,6417,4460,830.0,,0.0,UNKNOWN,,,
72,6484,4429,112,69,6537,4459,681.0,,0.0,UNKNOWN,,,
73,6005,4426,60,27,6034,4439,515.0,,0.0,UNKNOWN,,,
74,5480,4413,40,291,5499,4556,1594.5,,0.0,UNKNOWN,,,
75,6780,4397,37,65,6803,4430,806.5,,0.0,UNKNOWN,,,
76,4538,4396,86,124,4576,4443,1428.0,,0.0,UNKNOWN,,,
77,5954,4387,322,223,6142,4510,2831.0,,0.0,UNKNOWN,,,
78,6217,4375,165,39,6300,4391,1134.5,,0.0,UNKNOWN,,,
79,7017,4373,141,237,7111,4470,1706.0,,0.0,UNKNOWN,,,
80,6752,4370,40,38,6773,4388,594.0,,0.0,UNKNOWN,,,
81,5543,4366,105,111,5593,4415,982.0,,0.0,UNKNOWN,,,
82,6389,4365,97,66,6431,4400,641.5,,0.0,UNKNOWN,,,
83,5891,4340,174,116,5974,4400,1220.0,,0.0,UNKNOWN,,,
84,6286,4331,28,49,6303,4357,504.0,,0.0,UNKNOWN,,,
85,6712,4320,29,62,6728,4352,583.0,,0.0,UNKNOWN,,,
86,6859,4313,123,54,6915,4340,633.0,,0.0,UNKNOWN,,,
87,6417,4313,86,70,6456,4349,971.5,,0.0,UNKNOWN,,,
88,6367,4310,155,108,6441,4370,1151.5,,0.0,UNKNOWN,,,
89,6554,4305,575,367,6820,4559,4453.0,,0.0,UNKNOWN,,,
90,6985,4302,28,74,6998,4340,585.0,,0.0,UNKNOWN,,,
91,6238,4294,36,60,6251,4324,510.0,,0.0,UNKNOWN,,,
92,2625,4293,81,54,2665,4321,2711.5,,0.0,UNKNOWN,,,
93,6127,4290,124,82,6182,4330,817.0,,0.0,UNKNOWN,,,
94,6683,4285,27,62,6695,4313,574.5,,0.0,UNKNOWN,,,
95,6330,4238,113,80,6397,4285,1230.5,,0.0,UNKNOWN,,,
96,6399,4206,128,128,6460,4263,982.0,,0.0,UNKNOWN,,,
97,6478,4198,77,106,6515,4257,575.5,,0.0,UNKNOWN,,,
98,6807,4157,195,143,6908,4228,1322.5,,0.0,UNKNOWN,,,
99,5820,4135,135,99,5888,4186,666.0,,0.0,UNKNOWN,,,
100,6238,4131,189,55,6330,4159,938.0,,0.0,UNKNOWN,,,
101,5579,4123,57,51,5610,4139,613.0,,0.0,UNKNOWN,,,
102,6059,4105,325,266,6210,4252,2295.0,50,0.471,INVALID,,50,
103,6598,4033,96,78,6646,4063,818.0,,0.0,UNKNOWN,,,
104,6441,4023,97,45,6494,4039,622.5,,0.0,UNKNOWN,,,
105,6060,4010,138,221,6120,4121,1296.5,,0.0,UNKNOWN,,,
106,6546,4008,77,113,6580,4062,625.0,,0.0,UNKNOWN,,,
107,5877,3996,97,139,5924,4071,803.5,,0.0,UNKNOWN,,,
108,6526,3995,67,92,6562,4042,528.5,,0.0,UNKNOWN,,,
109,6741,3985,91,61,6784,4016,583.5,,0.0,UNKNOWN,,,
110,6772,3965,286,88,6913,3994,1460.5,,0.0,UNKNOWN,,,
111,6107,3923,122,228,6155,4053,1719.5,,0.0,UNKNOWN,,,
112,5554,3914,239,28,5673,3928,1170.0,,0.0,UNKNOWN,,,
113,6538,3892,39,56,6560,3922,582.0,,0.0,UNKNOWN,,,
114,6182,3888,46,58,6204,3919,567.0,6,0.5,INVALID,,6,
115,6785,3881,38,31,6803,3895,794.5,5,0.391,INVALID,,5,
116,6165,3861,33,29,6180,3875,670.0,5,0.368,INVALID,,5,
117,6104,3854,128,268,6163,3990,1432.0,,0.0,UNKNOWN,,,
118,6386,3826,39,47,6404,3846,559.5,,0.0,UNKNOWN,,,
119,6686,3802,285,105,6836,3843,1821.0,,0.0,UNKNOWN,,,
120,2163,3801,48,54,2187,3827,693.5,,0.0,UNKNOWN,,,
121,6212,3786,266,213,6354,3881,2101.0,,0.0,UNKNOWN,,,
122,6351,3769,310,117,6508,3832,2020.5,,0.0,UNKNOWN,,,
123,1990,3765,36,71,2007,3802,570.5,,0.0,UNKNOWN,,,
124,6080,3742,30,109,6092,3798,506.5,,0.0,UNKNOWN,,,
125,6414,3739,38,52,6438,3768,523.0,,0.0,UNKNOWN,,,
126,6086,3730,173,56,6177,3757,1696.0,,0.0,UNKNOWN,,,
127,7102,3728,55,129,7134,3788,684.0,,0.0,UNKNOWN,,,
128,6375,3725,42,34,6394,3741,1014.5,0,0.413,INVALID,,0,
129,6436,3719,230,77,6548,3760,1513.5,,0.0,UNKNOWN,,,
130,6514,3704,36,32,6530,3719,796.0,0,0.317,INVALID,,0,
131,6980,3699,120,32,7041,3709,621.5,,0.0,UNKNOWN,,,
132,5413,3699,99,181,5463,3788,1178.5,,0.0,UNKNOWN,,,
133,6320,3690,34,58,6333,3728,813.5,,0.0,UNKNOWN,,,
134,6017,3684,86,249,6045,3802,2297.5,,0.0,UNKNOWN,,,
135,6758,3637,311,63,6910,3681,1719.5,,0.0,UNKNOWN,,,
136,3106,3635,43,88,3126,3679,951.5,,0.0,UNKNOWN,,,
137,5975,3624,41,256,5992,3745,1286.0,,0.0,UNKNOWN,,,
138,6214,3617,218,103,6318,3669,1129.5,,0.0,UNKNOWN,,,
139,6415,3615,84,47,6460,3636,510.5,,0.0,UNKNOWN,,,
140,6010,3611,148,119,6084,3666,1428.0,,0.0,UNKNOWN,,,
141,5187,3577,196,93,5282,3621,1225.5,,0.0,UNKNOWN,,,
142,7106,3569,31,118,7120,3627,627.5,,0.0,UNKNOWN,,,
143,1942,3558,76,75,1986,3590,528.5,,0.0,UNKNOWN,,,
144,6640,3555,56,81,6680,3604,731.0,,0.0,UNKNOWN,,,
145,2539,3548,118,61,2590,3577,832.0,,0.0,UNKNOWN,,,
146,6608,3540,35,29,6624,3553,677.0,,0.0,UNKNOWN,,,
147,5884,3534,31,64,5898,3568,539.0,,0.0,UNKNOWN,,,
148,5655,3527,51,61,5683,3556,554.5,,0.0,UNKNOWN,,,
149,7090,3511,23,130,7100,3575,637.0,,0.0,UNKNOWN,,,
150,5059,3510,125,73,5121,3544,872.5,,0.0,UNKNOWN,,,
151,6756,3501,172,125,6843,3562,1034.5,,0.0,UNKNOWN,,,
152,6522,3447,36,145,6542,3524,931.0,,0.0,UNKNOWN,,,
153,4930,3445,94,58,4982,3474,682.0,,0.0,UNKNOWN,,,
154,1846,3425,88,46,1894,3443,535.5,,0.0,UNKNOWN,,,
155,6362,3419,42,93,6383,3462,614.5,,0.0,UNKNOWN,,,
156,6044,3418,138,185,6109,3504,1383.5,,0.0,UNKNOWN,,,
157,6009,3417,59,157,6037,3488,1212.5,,0.0,UNKNOWN,,,
158,6427,3414,117,41,6489,3436,681.5,,0.0,UNKNOWN,,,
159,5416,3395,288,266,5561,3522,2161.5,,0.0,UNKNOWN,,,
160,2142,3379,49,44,2165,3399,614.0,,0.0,UNKNOWN,,,
161,2531,3368,46,69,2556,3404,538.0,2,0.438,INVALID,,2,
162,6122,3347,89,50,6163,3370,521.5,,0.0,UNKNOWN,,,
163,6448,3336,43,30,6470,3351,517.0,,0.0,UNKNOWN,,,
164,6499,3330,38,55,6520,3359,540.0,,0.0,UNKNOWN,,,
165,5850,3310,167,300,5953,3452,1996.0,,0.0,UNKNOWN,,,
166,6354,3297,33,37,6370,3315,826.0,5,0.349,INVALID,,5,
167,6145,3288,29,30,6158,3302,637.0,0,0.552,INVALID,,0,
168,6639,3260,67,192,6673,3362,1100.0,,0.0,UNKNOWN,,,
169,5385,3251,47,47,5414,3269,521.5,0,0.491,INVALID,,0,
170,5841,3239,161,169,5927,3328,1343.5,5,0.476,INVALID,,5,
171,2201,3231,130,40,2258,3244,769.5,,0.0,UNKNOWN,,,
172,6221,3229,104,102,6277,3280,1177.0,,0.0,UNKNOWN,,,
173,2477,3219,78,77,2520,3257,574.0,,0.0,UNKNOWN,,,
174,6330,3205,27,31,6342,3220,578.0,0,0.495,INVALID,,0,
175,6202,3193,37,77,6218,3229,512.5,,0.0,UNKNOWN,,,
176,6612,3164,48,89,6641,3197,661.5,,0.0,UNKNOWN,,,
177,6831,3161,46,92,6856,3205,570.0,,0.0,UNKNOWN,,,
178,6065,3145,98,136,6111,3205,944.5,,0.0,UNKNOWN,,,
179,6800,3124,86,57,6831,3147,692.5,,0.0,UNKNOWN,,,
180,5668,3122,93,98,5712,3173,706.5,,0.0,UNKNOWN,,,
181,6152,3115,121,77,6211,3144,1074.0,,0.0,UNKNOWN,,,
182,6273,3084,90,62,6317,3120,677.5,,0.0,UNKNOWN,,,
183,6639,3082,33,94,6653,3129,656.5,,0.0,UNKNOWN,,,
184,5863,3064,98,147,5914,3132,846.5,,0.0,UNKNOWN,,,
185,3783,3061,109,124,3839,3124,762.0,,0.0,UNKNOWN,,,
186,5023,3051,71,92,5059,3097,518.0,,0.0,UNKNOWN,,,
187,5619,3047,50,74,5647,3089,522.0,,0.0,UNKNOWN,,,
188,5181,3034,108,115,5225,3082,1056.0,,0.0,UNKNOWN,,,
189,6634,2950,169,74,6722,2985,866.0,,0.0,UNKNOWN,,,
190,6750,2945,152,73,6824,2981,861.0,,0.0,UNKNOWN,,,
191,5545,2897,72,86,5581,2943,515.5,,0.0,UNKNOWN,,,
192,5990,2837,31,99,5998,2889,549.5,,0.0,UNKNOWN,,,
193,6443,2766,39,66,6455,2804,635.0,,0.0,UNKNOWN,,,
194,4500,2762,53,110,4523,2814,556.0,,0.0,UNKNOWN,,,
195,5216,2723,32,30,5231,2737,643.5,5,0.524,INVALID,,5,
196,5079,2720,126,72,5143,2758,625.0,,0.0,UNKNOWN,,,
197,5564,2695,132,59,5629,2730,767.5,,0.0,UNKNOWN,,,
198,6160,2630,216,51,6265,2648,1445.5,,0.0,UNKNOWN,,,
199,4438,2613,53,113,4464,2670,678.5,,0.0,UNKNOWN,,,
200,6115,2607,140,47,6184,2627,996.5,,0.0,UNKNOWN,,,
201,5581,2602,48,45,5604,2623,658.5,0,0.651,INVALID,,0,
202,6382,2593,211,50,6494,2626,1223.0,,0.0,UNKNOWN,,,
203,5416,2566,147,130,5488,2632,913.0,0,0.344,INVALID,,0,
204,6057,2563,30,86,6066,2604,562.0,,0.0,UNKNOWN,,,
205,4810,2561,117,55,4872,2589,563.5,,0.0,UNKNOWN,,,
206,3812,2554,287,53,3965,2588,1729.5,,0.0,UNKNOWN,,,
207,3853,2527,168,37,3937,2546,949.0,,0.0,UNKNOWN,,,
208,6232,2525,111,64,6288,2553,709.5,,0.0,UNKNOWN,,,
209,6619,2479,94,100,6664,2528,755.0,,0.0,UNKNOWN,,,
210,6582,2454,105,105,6636,2508,927.0,,0.0,UNKNOWN,,,
211,6193,2393,238,24,6309,2405,1594.0,,0.0,UNKNOWN,,,
212,4412,2389,173,116,4494,2446,1321.0,,0.0,UNKNOWN,,,
213,4934,2386,131,20,4998,2395,585.5,,0.0,UNKNOWN,,,
214,6784,2361,107,64,6838,2391,691.5,,0.0,UNKNOWN,,,
215,5587,2347,98,38,5634,2366,697.5,,0.0,UNKNOWN,,,
216,4194,2316,61,102,4224,2366,740.5,,0.0,UNKNOWN,,,
217,4754,2301,50,33,4778,2317,1222.0,,0.0,UNKNOWN,,,
218,5580,2295,164,30,5670,2312,906.0,,0.0,UNKNOWN,,,
219,6758,2288,176,114,6850,2346,1366.5,,0.0,UNKNOWN,,,
220,6445,2286,145,114,6518,2342,1320.5,,0.0,UNKNOWN,,,
221,4307,2256,103,89,4351,2299,853.0,,0.0,UNKNOWN,,,
222,6458,2252,131,26,6519,2265,941.0,,0.0,UNKNOWN,,,
223,4805,2249,111,39,4857,2267,529.5,,0.0,UNKNOWN,,,
224,6071,2234,69,87,6112,2272,818.0,,0.0,UNKNOWN,,,
225,4406,2232,63,113,4437,2284,625.0,,0.0,UNKNOWN,,,
226,6894,2225,168,137,6981,2297,1087.0,,0.0,UNKNOWN,,,
227,5398,2220,73,79,5444,2246,719.0,,0.0,UNKNOWN,,,
228,5606,2212,134,21,5671,2222,974.5,,0.0,UNKNOWN,,,
229,6390,2204,70,48,6420,2230,559.0,,0.0,UNKNOWN,,,
230,6422,2202,115,44,6479,2227,554.0,,0.0,UNKNOWN,,,
231,3878,2202,42,47,3897,2224,587.5,0,0.7,INVALID,,0,
232,5264,2200,93,28,5311,2214,588.5,,0.0,UNKNOWN,,,
233,5806,2186,267,38,5941,2205,1388.0,,0.0,UNKNOWN,,,
234,4585,2183,161,52,4665,2206,738.0,,0.0,UNKNOWN,,,
235,4844,2180,40,55,4870,2212,527.0,,0.0,UNKNOWN,,,
236,4410,2179,118,231,4472,2288,1321.5,,0.0,UNKNOWN,,,
237,6710,2158,47,45,6733,2181,510.0,,0.0,UNKNOWN,,,
238,3338,2158,90,83,3392,2202,983.0,,0.0,UNKNOWN,,,
239,3431,2133,70,66,3465,2164,519.0,,0.0,UNKNOWN,,,
240,6171,2122,207,104,6253,2194,1906.0,,0.0,UNKNOWN,,,
241,5918,2105,248,30,6039,2119,1824.5,,0.0,UNKNOWN,,,
242,6086,2093,112,22,6146,2102,671.0,,0.0,UNKNOWN,,,
243,7063,2092,88,76,7110,2132,624.5,,0.0,UNKNOWN,,,
244,5626,2091,251,20,5751,2101,1619.5,,0.0,UNKNOWN,,,
245,6440,2079,94,53,6479,2095,712.0,,0.0,UNKNOWN,,,
246,5473,2074,144,31,5547,2089,851.5,,0.0,UNKNOWN,,,
247,5014,2071,140,66,5091,2095,745.0,,0.0,UNKNOWN,,,
248,6695,2067,252,88,6815,2105,1354.5,,0.0,UNKNOWN,,,
249,4887,2066,311,288,5059,2175,2548.5,,0.0,UNKNOWN,,,
250,6652,2061,47,49,6672,2085,651.5,,0.0,UNKNOWN,,,
251,3418,2054,176,176,3498,2143,1255.0,,0.0,UNKNOWN,,,
252,6535,2045,94,42,6584,2067,741.0,,0.0,UNKNOWN,,,
253,5347,2045,120,34,5409,2063,616.0,,0.0,UNKNOWN,,,
254,4869,2026,157,26,4946,2037,731.5,,0.0,UNKNOWN,,,
255,4145,2020,102,166,4194,2098,818.0,,0.0,UNKNOWN,,,
256,5704,2004,40,48,5723,2029,507.0,,0.0,UNKNOWN,,,
257,5581,2000,42,38,5601,2017,1018.0,,0.0,UNKNOWN,,,
258,6829,1988,104,28,6871,2004,572.0,,0.0,UNKNOWN,,,
259,6695,1987,137,30,6758,1998,832.0,,0.0,UNKNOWN,,,
260,6446,1984,44,41,6466,2002,733.5,,0.0,UNKNOWN,,,
261,6380,1977,40,46,6398,2002,518.0,,0.0,UNKNOWN,,,
262,6858,1957,105,32,6906,1967,710.0,,0.0,UNKNOWN,,,
263,5228,1940,523,148,5477,2040,2962.0,,0.0,UNKNOWN,,,
264,6699,1927,128,64,6764,1957,748.0,,0.0,UNKNOWN,,,
265,6734,1907,122,74,6794,1943,859.0,,0.0,UNKNOWN,,,
266,5851,1907,83,66,5887,1949,719.5,,0.0,UNKNOWN,,,
267,4057,1906,86,114,4098,1957,681.0,,0.0,UNKNOWN,,,
268,4127,1902,185,57,4222,1928,1117.5,,0.0,UNKNOWN,,,
269,7002,1896,125,86,7068,1938,791.5,58,0.552,INVALID,,58,
270,5749,1893,142,29,5817,1907,614.0,,0.0,UNKNOWN,,,
271,6282,1892,388,45,6468,1924,1866.0,,0.0,UNKNOWN,,,
272,4969,1890,127,77,5032,1923,886.0,,0.0,UNKNOWN,,,
273,6888,1887,36,34,6906,1903,778.5,0,0.641,INVALID,,0,
274,3947,1881,97,32,3999,1896,601.0,,0.0,UNKNOWN,,,
275,5243,1880,90,34,5282,1896,502.5,,0.0,UNKNOWN,,,
276,4665,1879,42,39,4687,1896,546.5,0,0.627,INVALID,,0,
277,7023,1878,87,69,7067,1911,558.5,,0.0,UNKNOWN,,,
278,5099,1873,95,59,5145,1898,586.5,,0.0,UNKNOWN,,,
279,4360,1867,112,157,4410,1953,1031.5,,0.0,UNKNOWN,,,
280,4989,1865,183,244,5108,1969,1742.5,,0.0,UNKNOWN,,,
281,6850,1837,67,37,6886,1856,501.0,,0.0,UNKNOWN,,,
282,4155,1828,40,44,4175,1852,521.0,5,0.652,INVALID,,5,
283,4730,1819,201,62,4831,1849,1103.0,,0.0,UNKNOWN,,,
284,6957,1818,64,136,6994,1884,904.0,,0.0,UNKNOWN,,,
285,7018,1809,87,62,7063,1840,583.5,,0.0,UNKNOWN,,,
286,5679,1808,49,35,5703,1823,1130.5,,0.0,UNKNOWN,,,
287,5746,1804,47,56,5768,1835,667.5,,0.0,UNKNOWN,,,
288,5593,1802,64,51,5621,1831,749.0,,0.0,UNKNOWN,,,
289,6920,1788,65,53,6954,1816,610.0,,0.0,UNKNOWN,,,
290,7010,1772,100,76,7058,1809,728.0,,0.0,UNKNOWN,,,
291,5063,1772,39,37,5081,1788,927.0,0,0.696,INVALID,,0,
292,3363,1766,42,245,3384,1899,1432.0,,0.0,UNKNOWN,,,
293,3470,1756,424,189,3672,1856,2548.5,,0.0,UNKNOWN,,,
294,4780,1755,167,120,4863,1813,1035.0,,0.0,UNKNOWN,,,
295,4062,1752,120,43,4106,1775,688.0,,0.0,UNKNOWN,,,
296,6081,1747,198,150,6177,1833,1441.5,,0.0,UNKNOWN,,,
297,6582,1720,46,34,6605,1735,611.5,,0.0,UNKNOWN,,,
298,4221,1718,174,290,4308,1837,2289.0,,0.0,UNKNOWN,,,
299,4404,1696,322,127,4568,1765,1832.0,,0.0,UNKNOWN,,,
300,3410,1693,35,95,3427,1747,668.0,,0.0,UNKNOWN,,,
301,5554,1687,184,60,5639,1712,840.0,,0.0,UNKNOWN,,,
302,5144,1681,116,35,5205,1697,554.0,,0.0,UNKNOWN,,,
303,6999,1677,48,94,7022,1723,521.0,,0.0,UNKNOWN,,,
304,4555,1677,46,43,4577,1699,665.5,0,0.336,INVALID,,0,
305,3761,1672,40,42,3779,1694,1153.0,,0.0,UNKNOWN,,,
306,6000,1667,81,77,6047,1704,531.5,,0.0,UNKNOWN,,,
307,5742,1650,196,42,5842,1665,997.5,,0.0,UNKNOWN,,,
308,4910,1648,102,20,4958,1655,532.0,,0.0,UNKNOWN,,,
309,4613,1639,165,117,4688,1693,1088.0,,0.0,UNKNOWN,,,
310,5996,1633,472,274,6235,1816,3304.0,,0.0,UNKNOWN,,,
311,4820,1606,41,35,4839,1622,1013.5,0,0.526,INVALID,,0,
312,5584,1605,40,55,5603,1635,556.0,,0.0,UNKNOWN,,,
313,3420,1602,165,23,3499,1612,1176.0,,0.0,UNKNOWN,,,
314,5765,1598,36,49,5784,1625,625.0,5,0.694,INVALID,,5,
315,4622,1595,125,101,4681,1644,957.5,,0.0,UNKNOWN,,,
316,4213,1581,86,85,4259,1619,624.5,,0.0,UNKNOWN,,,
317,5295,1567,38,65,5321,1602,671.5,,0.0,UNKNOWN,,,
318,5104,1554,78,75,5142,1592,562.0,,0.0,UNKNOWN,,,
319,5258,1550,48,34,5281,1565,521.5,9,0.556,INVALID,,9,
320,3620,1535,138,71,3686,1566,1038.0,,0.0,UNKNOWN,,,
321,6078,1505,228,39,6210,1525,1205.5,,0.0,UNKNOWN,,,
322,6349,1491,294,64,6509,1532,1862.0,,0.0,UNKNOWN,,,
323,4728,1488,40,36,4747,1505,952.5,0,0.576,INVALID,,0,
324,4479,1484,95,118,4523,1542,747.0,,0.0,UNKNOWN,,,
325,3964,1478,328,95,4134,1520,2201.0,,0.0,UNKNOWN,,,
326,3334,1450,72,148,3367,1524,825.0,,0.0,UNKNOWN,,,
327,4301,1412,116,149,4358,1490,1298.5,,0.0,UNKNOWN,,,
328,6327,1407,140,61,6397,1436,677.5,,0.0,UNKNOWN,,,
329,4547,1384,68,33,4579,1401,520.5,,0.0,UNKNOWN,,,
330,4468,1374,84,144,4506,1449,852.5,,0.0,UNKNOWN,,,
331,6053,1373,180,139,6142,1439,1113.0,,0.0,UNKNOWN,,,
332,4292,1362,118,32,4348,1376,722.0,,0.0,UNKNOWN,,,
333,7065,1358,39,112,7081,1411,644.0,,0.0,UNKNOWN,,,
334,3299,1329,27,85,3310,1370,548.5,,0.0,UNKNOWN,,,
335,3364,1326,200,24,3453,1339,1274.5,,0.0,UNKNOWN,,,
336,4406,1269,22,123,4416,1331,811.5,,0.0,UNKNOWN,,,
337,6777,1257,224,129,6880,1318,1989.5,,0.0,UNKNOWN,,,
338,3872,1251,338,99,4039,1298,2351.5,,0.0,UNKNOWN,,,
339,6692,1208,145,87,6773,1255,1052.0,,0.0,UNKNOWN,,,
340,6264,1205,75,49,6294,1229,523.5,,0.0,UNKNOWN,,,
341,6383,1190,168,64,6470,1218,936.5,,0.0,UNKNOWN,,,
342,6451,1181,86,41,6494,1200,623.5,,0.0,UNKNOWN,,,
343,6664,1178,203,87,6764,1221,1620.5,,0.0,UNKNOWN,,,
344,4450,1175,64,157,4467,1249,1071.5,,0.0,UNKNOWN,,,
345,4410,1166,58,85,4434,1205,691.5,,0.0,UNKNOWN,,,
346,6288,1164,128,27,6348,1173,906.5,,0.0,UNKNOWN,,,
347,6208,1104,68,83,6235,1150,803.0,,0.0,UNKNOWN,,,
348,6858,1066,20,75,6866,1104,513.5,,0.0,UNKNOWN,,,
349,6607,1046,38,42,6625,1067,987.5,,0.0,UNKNOWN,,,
350,7082,1016,76,69,7121,1054,767.5,,0.0,UNKNOWN,,,
351,6152,1015,40,32,6172,1030,861.0,0,0.512,INVALID,,0,
352,4389,903,26,135,4398,969,686.5,,0.0,UNKNOWN,,,
353,6435,893,49,47,6460,916,648.5,,0.0,UNKNOWN,,,
354,6422,860,36,34,6439,876,833.5,0,0.689,INVALID,,0,
355,4430,833,34,99,4446,880,649.5,,0.0,UNKNOWN,,,
356,1878,783,109,69,1928,812,550.5,,0.0,UNKNOWN,,,
357,6472,773,107,204,6525,868,1795.0,,0.0,UNKNOWN,,,
358,6267,772,88,178,6313,857,1229.0,,0.0,UNKNOWN,,,
359,1868,718,112,57,1918,742,524.5,,0.0,UNKNOWN,,,
360,1513,704,122,103,1573,753,731.5,,0.0,UNKNOWN,,,
361,7056,673,104,28,7105,687,583.5,,0.0,UNKNOWN,,,
362,1874,672,138,61,1938,696,644.5,,0.0,UNKNOWN,,,
