parcel_id,bbox_x,bbox_y,bbox_w,bbox_h,cx,cy,area_px,detected_number,confidence,validation,tess_text,easyocr_text,engines_agree
47,3483,5368,43,80,3503,5405,827.5,,0.0,UNKNOWN,,,
48,3935,5361,48,55,3957,5389,634.0,,0.0,UNKNOWN,,,
49,1346,5361,47,82,1372,5405,638.0,,0.0,UNKNOWN,,,
50,3106,5347,35,115,3127,5397,837.5,,0.0,UNKNOWN,,,
51,3174,5334,71,54,3204,5366,700.0,,0.0,UNKNOWN,,,
52,896,5333,35,100,915,5386,633.0,,0.0,UNKNOWN,,,
53,474,5314,40,135,490,5376,797.0,,0.0,UNKNOWN,,,
54,596,5313,55,58,627,5345,594.0,,0.0,UNKNOWN,,,
55,1328,5312,67,58,1358,5339,775.0,,0.0,UNKNOWN,,,
56,2926,5303,67,69,2957,5335,547.5,,0.0,UNKNOWN,,,
57,4053,5292,100,43,4104,5316,741.0,,0.0,UNKNOWN,,,
58,3309,5288,85,77,3346,5338,722.0,,0.0,UNKNOWN,,,
59,997,5280,101,202,1049,5375,1310.5,,0.0,UNKNOWN,,,
60,607,5256,56,45,637,5279,634.0,,0.0,UNKNOWN,,,
61,421,5249,83,362,467,5422,1902.5,,0.0,UNKNOWN,,,
62,3329,5248,105,28,3382,5264,755.5,,0.0,UNKNOWN,,,
63,3606,5213,40,73,3623,5240,530.5,,0.0,UNKNOWN,,,
64,3720,5203,63,88,3750,5250,623.5,,0.0,UNKNOWN,,,
65,764,5195,42,78,783,5235,772.0,,0.0,UNKNOWN,,,
66,1643,5180,74,568,1680,5461,3699.5,,0.0,UNKNOWN,,,
67,454,5180,31,111,471,5236,531.5,,0.0,UNKNOWN,,,
68,3849,5170,75,40,3889,5192,549.5,,0.0,UNKNOWN,,,
69,3394,5168,39,72,3412,5206,529.0,,0.0,UNKNOWN,,,
70,1086,5146,264,86,1215,5187,1929.0,,0.0,UNKNOWN,,,
71,1350,5145,304,39,1489,5161,1960.5,,0.0,UNKNOWN,,,
72,733,5145,45,50,752,5167,632.0,,0.0,UNKNOWN,,,
73,3572,5127,36,48,3587,5148,668.0,2,0.414,INVALID,,2,
74,3245,5076,46,60,3267,5104,563.5,,0.0,UNKNOWN,,,
75,3165,5073,128,114,3222,5127,1226.5,,0.0,UNKNOWN,,,
76,3775,5065,54,40,3799,5085,532.0,,0.0,UNKNOWN,,,
77,3529,5022,58,27,3560,5034,698.0,,0.0,UNKNOWN,,,
78,2120,5009,70,49,2145,5023,707.0,,0.0,UNKNOWN,,,
79,654,5009,173,377,721,5206,2491.0,,0.0,UNKNOWN,,,
80,679,5001,214,297,790,5156,2316.5,,0.0,UNKNOWN,,,
81,1110,4969,67,50,1144,4993,1083.0,,0.0,UNKNOWN,,,
82,3573,4929,74,92,3608,4970,638.0,,0.0,UNKNOWN,,,
83,3712,4922,72,86,3746,4970,680.5,,0.0,UNKNOWN,,,
84,1110,4895,54,66,1137,4931,926.5,,0.0,UNKNOWN,,,
85,918,4851,24,73,930,4881,511.0,,0.0,UNKNOWN,,,
86,1098,4826,71,58,1134,4854,1039.5,,0.0,UNKNOWN,,,
87,3648,4813,59,54,3672,4842,697.0,,0.0,UNKNOWN,,,
88,1901,4781,111,40,1955,4799,610.5,,0.0,UNKNOWN,,,
89,1620,4627,77,33,1655,4646,575.0,,0.0,UNKNOWN,,,
90,1304,4621,57,58,1321,4650,660.5,,0.0,UNKNOWN,,,
91,1423,4445,32,113,1441,4496,540.5,,0.0,UNKNOWN,,,
92,1617,4179,28,99,1630,4231,655.5,,0.0,UNKNOWN,,,
93,1017,3838,134,99,1079,3903,1741.5,,0.0,UNKNOWN,,,
94,1221,3793,87,128,1256,3857,1687.0,,0.0,UNKNOWN,,,
95,985,3765,77,93,1024,3807,1260.0,,0.0,UNKNOWN,,,
96,1125,3764,109,24,1177,3776,1307.5,,0.0,UNKNOWN,,,
97,6802,3186,65,84,6834,3228,554.0,,0.0,UNKNOWN,,,
98,1247,991,24,96,1261,1037,584.0,,0.0,UNKNOWN,,,
99,168,490,6198,5569,1780,4765,70184.0,,0.0,UNKNOWN,,,
100,6519,357,109,68,6578,387,625.5,,0.0,UNKNOWN,,,
101,876,143,39,65,894,181,566.5,,0.0,UNKNOWN,,,
102,5168,82,74,45,5204,107,775.0,,0.0,UNKNOWN,,,
103,7043,52,173,75,7098,70,1275.5,,0.0,UNKNOWN,,,
104,6837,52,203,77,6959,68,1628.5,,0.0,UNKNOWN,,,
105,759,0,5051,63,3274,48,30739.0,,0.0,UNKNOWN,,,
