parcel_id,detected_number,cx,cy,confidence,validation,area_px,tess_number,tess_conf,easy_number,easy_conf
,,192.41964670400688,6168.237684905931,0.0,NO_NUMBER,1160.5,,0.0,,0.0
,,2849.073106028874,6169.814982361099,0.0,NO_NUMBER,17905.5,,0.35,,0.0
,,7277.56361911538,6115.580339143839,0.0,NO_NUMBER,2811.0,,0.0,,0.0
,,3562.2102272727275,6034.92803030303,0.0,NO_NUMBER,968.0,,0.45,,0.0
,,4748.627929498353,6004.114468332365,0.0,NO_NUMBER,860.5,,0.0,,0.0
,,3621.718561335902,6005.01875401413,0.0,NO_NUMBER,1297.5,,0.0,,0.0
,,4519.856114111619,5950.701426395236,0.0,NO_NUMBER,1203.5,,0.0,,0.0
,,2005.7020446596716,5963.450094161958,0.0,NO_NUMBER,1239.0,,0.0,,0.0
,,1854.3820175438595,5925.293567251461,0.0,NO_NUMBER,1140.0,,0.0,,0.0
,,5861.645833333333,5951.882634575569,0.0,NO_NUMBER,1288.0,,0.0,,0.0
,,457.02088258471235,5935.924546887312,0.0,NO_NUMBER,846.0,,0.0,,0.0
,,3683.7129685307673,5864.820404890759,0.0,NO_NUMBER,831.5,,0.0,,0.0
,,3090.358252261478,5860.661546338965,0.0,NO_NUMBER,976.5,,0.0,,0.0
,,5880.1345675601,5924.698167081145,0.0,NO_NUMBER,1809.5,,0.63,,0.0
,,1484.705008255366,5870.66648321409,0.0,NO_NUMBER,908.5,,0.0,,0.0
,,4805.107286096257,5911.23462566845,0.0,NO_NUMBER,2992.0,,0.76,,0.0
,,5698.984278155706,5808.274829931973,0.0,NO_NUMBER,1102.5,,0.0,,0.0
,,2771.4521283829727,5813.630830953352,0.0,NO_NUMBER,2451.0,,0.36,,0.0
,,674.9646630236793,5728.570856102004,0.0,NO_NUMBER,915.0,,0.0,,0.0
,,2839.7257484168103,5807.26540011514,0.0,NO_NUMBER,2316.0,,0.29,,0.0
,,926.8302457466918,5845.382797731569,0.0,NO_NUMBER,2645.0,,0.0,,0.0
,,546.6265938069216,5715.25956284153,0.0,NO_NUMBER,915.0,,0.0,,0.0
,,4783.456675679155,5722.182309772113,0.0,NO_NUMBER,1294.5,,0.0,,0.0
,,1140.3919457735246,5714.584928229665,0.0,NO_NUMBER,836.0,,0.0,,0.0
,,4552.5289678135405,5810.597040325563,0.0,NO_NUMBER,2252.5,,0.49,,0.0
,,5040.555240793201,5674.166761095372,0.0,NO_NUMBER,882.5,,0.0,,0.0
,,814.9504905932126,5668.555315509947,0.0,NO_NUMBER,1851.5,,0.0,,0.0
,,3761.711375212224,5725.125778155065,0.0,NO_NUMBER,1178.0,,0.66,,0.0
,,4288.169612140063,5723.8311890287005,0.0,NO_NUMBER,3536.5,,0.6,,0.0
,,446.3185911546928,5803.137882729638,0.0,NO_NUMBER,2498.5,,0.69,,0.0
,,5140.414634146341,5758.765140202422,0.0,NO_NUMBER,2009.0,,0.0,,0.0
,,576.1301231104877,5635.68482156771,0.0,NO_NUMBER,2139.0,,0.0,,0.0
,,1353.0824960338446,5691.703860391327,0.0,NO_NUMBER,1891.0,,0.26,,0.0
,,378.1944692239072,5654.4473684210525,0.0,NO_NUMBER,1121.0,,0.0,,0.0
,,5016.54582567871,5606.708716064502,0.0,NO_NUMBER,816.5,,0.0,,0.0
,,4711.908058409951,5606.027762754641,0.0,NO_NUMBER,924.5,,0.0,,0.0
,,192.81179775280899,5665.257958801498,0.0,NO_NUMBER,1780.0,,0.0,,0.0
,,1076.5486906710312,5586.3896617566825,0.0,NO_NUMBER,1222.0,,0.0,,0.0
,,346.1586229086229,5594.22055984556,0.0,NO_NUMBER,1036.0,,0.0,,0.0
,,5009.409465855308,5734.196393959882,0.0,NO_NUMBER,3697.5,,0.59,,0.0
,,4677.150666666666,5535.980571428571,0.0,NO_NUMBER,1750.0,,0.0,,0.0
,,5057.772821381517,5537.966309053265,0.0,NO_NUMBER,885.5,,0.23,,0.0
,,5791.072447859495,5436.602817416758,0.0,NO_NUMBER,911.0,,0.0,,0.0
,,5259.623958746529,5488.298955440962,0.0,NO_NUMBER,1260.5,,0.0,,0.0
,,4236.640654031959,5514.162300260126,0.0,NO_NUMBER,1794.0,,0.0,,0.0
,,5354.9680442637755,5473.585027100271,0.0,NO_NUMBER,1476.0,,0.3,,0.0
,,4454.99843912591,5394.162330905307,0.0,NO_NUMBER,961.0,,0.0,,0.0
,,4978.3907763678535,5385.2259516987315,0.0,NO_NUMBER,1221.5,,0.47,,0.0
,,5491.889506484756,5383.405255179384,0.0,NO_NUMBER,989.5,,0.0,,0.0
,,1128.464941112024,5400.7170638181315,0.0,NO_NUMBER,1217.0,,0.0,,0.0
,,5255.117860380779,5321.232547597461,0.0,NO_NUMBER,1103.0,,0.0,,0.0
,,646.1301759834369,5342.413647342994,0.0,NO_NUMBER,1932.0,,0.0,,0.0
,,3002.1944577161967,5315.905717470934,0.0,NO_NUMBER,1046.5,,0.0,,0.0
,,4767.19129438717,5360.442611683849,0.0,NO_NUMBER,1455.0,,0.0,,0.0
,,4856.321480214252,5683.442455347141,0.0,NO_NUMBER,8183.5,,0.91,,0.0
,,709.5378364652107,5296.228542407313,0.0,NO_NUMBER,984.5,,0.0,,0.0
,,457.75548534316306,5395.80510210052,0.0,NO_NUMBER,2848.5,,0.15,,0.0
,,2763.4403048264185,5238.247389218176,0.0,NO_NUMBER,1181.0,,0.0,,0.0
,,819.2791234140715,5216.986735870819,0.0,NO_NUMBER,1445.0,,0.0,,0.0
,,1945.6106908724153,5179.557511575666,0.0,NO_NUMBER,3635.5,,0.0,,0.0
,,5899.518648530057,5237.319730876115,0.0,NO_NUMBER,1139.5,,0.0,,0.0
,,3947.921490960796,5123.688502945358,0.0,NO_NUMBER,1641.0,,0.0,,0.0
,,4391.3604038453805,5202.819476288162,0.0,NO_NUMBER,4143.5,,0.0,,0.0
,,1023.1446260525013,5147.778933465412,0.0,NO_NUMBER,1009.5,,0.0,,0.0
,,4818.873928391326,5113.855942175155,0.0,NO_NUMBER,991.5,,0.0,,0.0
,,511.25579470198676,5331.626287711552,0.0,NO_NUMBER,3624.0,,0.66,,0.0
,,3132.2644189991515,5195.981340118744,0.0,NO_NUMBER,1572.0,,0.64,,0.0
,,5344.238751736668,5074.878807310035,0.0,NO_NUMBER,1559.5,,0.0,,0.0
,,5024.559108527132,5078.095203488372,0.0,NO_NUMBER,1376.0,,0.0,,0.0
,,4946.343278280944,5035.46101935713,0.0,NO_NUMBER,938.5,,0.0,,0.0
,,5416.607037614837,5045.948344600451,0.0,NO_NUMBER,961.5,,0.0,,0.0
,,2607.181237957611,5079.969291907514,0.0,NO_NUMBER,8304.0,,0.0,,0.0
,,5169.1516642072465,5032.716674864732,0.0,NO_NUMBER,1016.5,,0.0,,0.0
,,666.3517486846177,4955.884710615908,0.0,NO_NUMBER,2154.0,,0.47,,0.0
,,952.1421581709811,4973.552086113335,0.0,NO_NUMBER,1873.5,,0.47,,0.0
,,5005.579209819716,4906.98593530239,0.0,NO_NUMBER,1303.5,,0.0,,0.0
,,5620.380714360095,4852.1944184109125,0.0,NO_NUMBER,1600.5,,0.0,,0.0
,,822.6940476190475,4834.954251700679,0.0,NO_NUMBER,980.0,,0.0,,0.0
,,1250.861432506887,4814.0804407713495,0.0,NO_NUMBER,1210.0,,0.18,,0.0
,,114.49544131910766,4964.928225024249,0.0,NO_NUMBER,2577.5,,0.0,,0.0
,,4627.990318118948,4785.638213791741,0.0,NO_NUMBER,843.5,,0.0,,0.0
,,1519.2900367769976,4816.731193580742,0.0,NO_NUMBER,997.0,,0.0,,0.0
,,1439.5729808040564,4774.213449233369,0.0,NO_NUMBER,1380.5,,0.0,,0.0
,,450.15927672955974,4947.0591981132075,0.0,NO_NUMBER,4240.0,,0.66,,0.0
,,3123.540422708748,4827.438631409344,0.0,NO_NUMBER,1758.5,,0.0,,0.0
,,3201.7669111654436,4718.308272208639,0.0,NO_NUMBER,818.0,,0.0,,0.0
,,5080.956291390728,4724.233995584988,0.0,NO_NUMBER,1510.0,,0.68,,0.0
,,1567.1581147852526,4720.1507031546935,0.0,NO_NUMBER,877.0,,0.0,,0.0
,,5016.18100081067,4708.391775370329,0.0,NO_NUMBER,2261.5,,0.0,,0.0
,,1405.6795977011495,4612.70929118774,0.0,NO_NUMBER,1044.0,,0.0,,0.0
,,2455.1366222139327,4804.466256333737,0.0,NO_NUMBER,5361.5,,0.86,,0.0
,,4641.6828609986505,4654.309200603318,0.0,NO_NUMBER,2099.5,,0.62,,0.0
,,5263.592780776966,4593.326241134751,0.0,NO_NUMBER,1574.5,,0.0,,0.0
,,1138.5002171081198,4498.803300043422,0.0,NO_NUMBER,1151.5,,0.0,,0.0
,,1209.2680496237542,4528.159243441122,0.0,NO_NUMBER,819.5,,0.0,,0.0
,,947.4296108291031,4448.933840947546,0.0,NO_NUMBER,985.0,,0.0,,0.0
,,1323.2310513447433,4494.504278728607,0.0,NO_NUMBER,818.0,,0.0,,0.0
,,739.0612127656973,4715.93090340166,0.0,NO_NUMBER,13635.5,,0.96,,0.0
,,113.9724254361283,4501.757581441881,0.0,NO_NUMBER,2665.5,,0.0,,0.0
,,5214.804163596168,4493.164517317612,0.0,NO_NUMBER,2714.0,,0.0,,0.0
,,2183.9687058348472,4371.429032909347,0.0,NO_NUMBER,825.5,,0.0,,0.0
,,597.810906744111,4357.689641819942,0.0,NO_NUMBER,2582.5,,0.75,,0.0
,,1468.4426403106247,4406.168961054242,0.0,NO_NUMBER,1416.5,,0.79,,0.0
,,2401.5658449446228,4348.764558770989,0.0,NO_NUMBER,2332.5,,0.24,,0.0
,,585.9866187989556,4288.487924281984,0.0,NO_NUMBER,1532.0,,0.07,,0.0
,,5310.299054712117,4347.1291893440275,0.0,NO_NUMBER,1745.5,,0.0,,0.0
,,4280.886755292959,4317.49483013294,0.0,NO_NUMBER,2031.0,,0.91,,0.0
,,4489.27144429339,4471.398329772772,0.0,NO_NUMBER,5149.0,,0.84,,0.0
,,336.4622250557858,4255.396982254808,0.0,NO_NUMBER,1568.5,,0.35,,0.0
,,3317.5949777237747,4185.639665181585,0.0,NO_NUMBER,1234.5,,0.87,,0.0
,,2191.2837535014005,4209.22156862745,0.0,NO_NUMBER,1190.0,,0.0,,0.0
,,330.2776057791537,4204.0748590934345,0.0,NO_NUMBER,2099.5,,0.49,,0.0
,,2350.746793486093,4103.920161406542,0.0,NO_NUMBER,1156.5,,0.0,,0.0
,,2178.81387153612,4015.5020022425115,0.0,NO_NUMBER,1040.5,,0.0,,0.0
,,1910.729619068509,4030.9950281494475,0.0,NO_NUMBER,2279.5,,0.0,,0.0
,,4219.442930669088,4075.0793218286403,0.0,NO_NUMBER,1101.0,,0.78,,0.0
,,1774.6648379440487,4067.5411462589004,0.0,NO_NUMBER,4283.5,,0.78,,0.0
,,865.8828213879408,3973.5752275312852,0.0,NO_NUMBER,1172.0,,0.0,,0.0
,,4205.344860710855,4017.743323727185,0.0,NO_NUMBER,867.5,,0.0,,0.0
,,2774.0878807801882,4024.336675432829,0.0,NO_NUMBER,3042.0,,0.0,,0.0
,,4547.151901294498,3960.0362055016176,0.0,NO_NUMBER,824.0,,0.0,,0.0
,,75.60661938534278,4038.45,0.0,NO_NUMBER,1410.0,,0.0,,0.0
,,597.2576014468181,3958.022154402622,0.0,NO_NUMBER,1474.5,,0.36,,0.0
,,67.28537170263789,3945.0645637336283,0.0,NO_NUMBER,903.5,,0.0,,0.0
,,3451.8703997182597,4017.8549920760697,0.0,NO_NUMBER,1893.0,,0.18,,0.0
,,795.5578034682081,3937.396435452794,0.0,NO_NUMBER,1038.0,,0.2,,0.0
,,729.2769808743169,3864.433401639344,0.0,NO_NUMBER,976.0,,0.0,,0.0
,,1689.5383986928105,3860.0596405228757,0.0,NO_NUMBER,816.0,,0.0,,0.0
,,593.8532616808478,3842.1244961934617,0.0,NO_NUMBER,1116.5,,0.0,,0.0
,,4722.531132581857,3857.571926999463,0.0,NO_NUMBER,1242.0,,0.23,,0.0
,,759.1589602024385,4046.4149988497816,0.0,NO_NUMBER,4347.0,,0.34,,0.0
,,883.984539585457,3905.9091629856152,0.0,NO_NUMBER,2943.0,,0.73,,0.0
,,5290.654230442176,3898.1217049319725,0.0,NO_NUMBER,1568.0,,0.0,,0.0
,,576.6314271984622,3786.5431683485504,0.0,NO_NUMBER,1040.5,,0.0,,0.0
,,2306.6299166666663,3880.786083333333,0.0,NO_NUMBER,2000.0,,0.0,,0.0
,,1820.5003631082063,3795.0430888404744,0.0,NO_NUMBER,1377.0,,0.0,,0.0
,,147.09899095337508,3775.311064718163,0.0,NO_NUMBER,958.0,,0.5,,0.0
,,2252.256097560976,3893.2325910215623,0.0,NO_NUMBER,2829.0,,0.11,,0.0
,,1460.3659689399055,3939.8957911321177,0.0,NO_NUMBER,3702.5,,0.79,,0.0
,,201.99772079772077,3832.1444444444446,0.0,NO_NUMBER,2340.0,,0.0,,0.0
,,701.8893888263966,3770.0592425946757,0.0,NO_NUMBER,889.0,,0.0,,0.0
,,2075.283727598566,3747.918064516129,0.0,NO_NUMBER,2325.0,,0.81,,0.0
,,432.02204238921,3876.045549132948,0.0,NO_NUMBER,2162.5,,0.0,,0.0
,,996.9287126652097,3739.98012280154,0.0,NO_NUMBER,1601.5,,0.0,,0.0
,,2076.125467717538,3720.985510707746,0.0,NO_NUMBER,2093.5,,0.0,,0.0
,,720.8728866139289,3735.588956103614,0.0,NO_NUMBER,2149.0,,0.0,,0.0
,,1094.5048902987046,3675.0222045995242,0.0,NO_NUMBER,1261.0,,0.0,,0.0
,,3658.7413940953074,3736.603454612275,0.0,NO_NUMBER,1360.5,,0.01,,0.0
,,1627.7981678866486,3679.1011514918023,0.0,NO_NUMBER,3893.5,,0.4,,0.0
,,241.69248495711176,3673.219476806213,0.0,NO_NUMBER,3905.5,,0.34,,0.0
,,2457.525166923472,3730.8192946413283,0.0,NO_NUMBER,1947.0,,0.0,,0.0
,,1145.0972043010752,3635.77376344086,0.0,NO_NUMBER,1550.0,,0.0,,0.0
,,1355.929863692689,3647.290334572491,0.0,NO_NUMBER,1345.0,,0.0,,0.0
,,577.4898788783805,3659.791770366683,0.0,NO_NUMBER,2009.0,,0.0,,0.0
,,229.44787572524797,3571.470147857009,0.0,NO_NUMBER,890.5,,0.71,,0.0
,,642.5319516407599,3585.819170984456,0.0,NO_NUMBER,965.0,,0.0,,0.0
,,243.50664355863663,3514.6884267282876,0.0,NO_NUMBER,865.5,,0.0,,0.0
,,2027.7602525421835,3606.981562185719,0.0,NO_NUMBER,2983.0,,0.89,,0.0
,,380.1338087248322,3528.0282438478744,0.0,NO_NUMBER,1192.0,,0.0,,0.0
,,1426.2224813646133,3590.1445099922257,0.0,NO_NUMBER,3644.5,,0.0,,0.0
,,1441.8602379683891,3480.160895045285,0.0,NO_NUMBER,938.5,,0.0,,0.0
,,4131.489929639401,3720.7100263852244,0.0,NO_NUMBER,3790.0,,0.29,,0.0
,,2204.3897205588823,3460.8709248170326,0.0,NO_NUMBER,1002.0,,0.0,,0.0
,,1480.254344391785,3446.4457406732286,0.0,NO_NUMBER,1371.5,,0.0,,0.0
,,734.7305516265913,3495.541961338991,0.0,NO_NUMBER,1414.0,,0.0,,0.0
,,1536.9525453740591,3421.477379371403,0.0,NO_NUMBER,1882.5,,0.0,,0.0
,,1965.1538742690057,3452.1048976608186,0.0,NO_NUMBER,1824.0,,0.38,,0.0
,,616.4967690912948,3515.3568466331035,0.0,NO_NUMBER,8640.5,,0.96,,0.0
,,1195.462386652158,3480.168951759158,0.0,NO_NUMBER,2297.5,,0.9,,0.0
,,3629.087265917603,3416.171785268414,0.0,NO_NUMBER,1335.0,,0.0,,0.0
,,1038.5106644790812,3378.278917145201,0.0,NO_NUMBER,1219.0,,0.0,,0.0
,,221.22310126582278,3361.35358649789,0.0,NO_NUMBER,1580.0,,0.0,,0.0
,,1681.4197113216055,3392.003101037438,0.0,NO_NUMBER,2956.0,,0.7,,0.0
,,571.0891778913144,3369.1370181142593,0.0,NO_NUMBER,1076.5,,0.11,,0.0
,,4015.8505747126433,3545.4491389117725,0.0,NO_NUMBER,4248.5,,0.37,,0.0
,,1153.1370886331515,3375.287603472643,0.0,NO_NUMBER,1651.0,,0.0,,0.0
,,5009.6769426163255,3425.3211522918828,0.0,NO_NUMBER,2887.0,,0.21,,0.0
,,5023.052879391525,3488.124471809731,0.0,NO_NUMBER,4141.5,,0.68,,0.0
,,582.4206349206348,3311.030126336249,0.0,NO_NUMBER,1029.0,,0.0,,0.0
,,2169.881084983498,3262.4768976897685,0.0,NO_NUMBER,1616.0,,0.0,,0.0
,,1903.3427886536156,3255.8395259022504,0.0,NO_NUMBER,1251.5,,0.0,,0.0
,,4003.3838192168364,3411.1480075901327,0.0,NO_NUMBER,2898.5,,0.0,,0.0
,,2014.6880269814503,3226.587127599775,0.0,NO_NUMBER,1779.0,,0.0,,0.0
,,2350.0241661673654,3214.370281605752,0.0,NO_NUMBER,834.5,,0.0,,0.0
,,2190.6689671873105,3215.234774185736,0.0,NO_NUMBER,1376.5,,0.61,,0.0
,,583.3146742567994,3209.1698292220112,0.0,NO_NUMBER,1054.0,,0.0,,0.0
,,2545.1690327070282,3183.066388308977,0.0,NO_NUMBER,2395.0,,0.0,,0.0
,,101.45309122351924,3246.304943075371,0.0,NO_NUMBER,1156.5,,0.0,,0.0
,,1835.7965627498002,3180.575939248601,0.0,NO_NUMBER,1251.0,,0.0,,0.0
,,450.1090658652642,3218.9670673678934,0.0,NO_NUMBER,1331.0,,0.0,,0.0
,,2465.3349289032803,3164.17565347975,0.0,NO_NUMBER,3551.5,,0.0,,0.0
,,637.9649781113195,3148.9813633520944,0.0,NO_NUMBER,1332.5,,0.0,,0.0
,,1589.8377245508982,3128.950698602794,0.0,NO_NUMBER,835.0,,0.0,,0.0
,,1231.0766951300345,3202.4763130190668,0.0,NO_NUMBER,4274.5,,0.8,,0.0
,,2825.068006993007,3131.379020979021,0.0,NO_NUMBER,2860.0,,0.75,,0.0
,,1620.704255861366,3090.3379204892967,0.0,NO_NUMBER,1308.0,,0.0,,0.0
,,2924.860682648826,3150.3058291519537,0.0,NO_NUMBER,2690.5,,0.82,,0.0
,,4817.832030467027,3041.2116656644616,0.0,NO_NUMBER,831.5,,0.0,,0.0
,,4570.352352941177,3013.2476470588235,0.0,NO_NUMBER,850.0,,0.9,,0.0
,,370.81300380901763,3001.495526618832,0.0,NO_NUMBER,1881.5,,0.44,,0.0
,577,250.99704346732085,3202.774800276781,0.03227223865687847,INVALID,5299.0,,0.61,577,0.0461
,,1266.0083073727933,2976.7854917668,0.0,NO_NUMBER,1123.5,,0.0,,0.0
,5710,640.5523720899859,3195.418878767101,0.005870015546679496,INVALID,10209.0,,0.92,5710,0.0084
,,4763.40366872897,3028.568218821231,0.0,NO_NUMBER,1535.5,,0.0,,0.0
,,4468.980862971655,3031.7152313895403,0.0,NO_NUMBER,2769.5,,0.0,,0.0
,,1016.3899613899614,2988.426998426998,0.0,NO_NUMBER,1165.5,,0.0,,0.0
,,119.76234928043563,2924.4716712044597,0.0,NO_NUMBER,1285.5,,0.47,,0.0
,,3180.077959077959,2899.646853146853,0.0,NO_NUMBER,1287.0,,0.0,,0.0
,,1237.233280674039,2920.491047919958,0.0,NO_NUMBER,2532.0,,0.67,,0.0
,,730.691450744774,3046.4466140943796,0.0,NO_NUMBER,9320.5,,0.94,,0.0
,,421.4466417910448,2901.9773631840794,0.0,NO_NUMBER,1340.0,,0.62,,0.0
,,4752.7475377247665,2909.426944971537,0.0,NO_NUMBER,1844.5,,0.0,,0.0
,,742.7580927384078,2892.937736949548,0.0,NO_NUMBER,1143.0,,0.0,,0.0
,,4752.732572877059,2849.8216548977002,0.0,NO_NUMBER,920.5,,0.37,,0.0
,,3136.3565470569715,2898.581366068618,0.0,NO_NUMBER,2118.0,,0.07,,0.0
,,937.6857427411322,2852.181337623535,0.0,NO_NUMBER,2175.5,,0.0,,0.0
,,673.0802728226653,2837.845225603358,0.0,NO_NUMBER,953.0,,0.0,,0.0
,,3915.267039800995,2803.711815920398,0.0,NO_NUMBER,1340.0,,0.0,,0.0
