parcel_id,bbox_x,bbox_y,bbox_w,bbox_h,cx,cy,area_px,detected_number,confidence,validation,tess_text,easyocr_text,engines_agree
45,3688,5693,55,42,3718,5708,508.0,,0.0,UNKNOWN,,,
46,3638,5693,49,47,3660,5720,665.5,,0.0,UNKNOWN,,,
47,375,5692,81,105,412,5734,1147.0,,0.0,UNKNOWN,,,
48,2349,5690,316,101,2503,5734,1649.5,,0.0,UNKNOWN,,,
49,1308,5681,58,108,1329,5738,1197.5,,0.0,UNKNOWN,,,
50,5108,5672,305,53,5260,5704,2547.0,,0.0,UNKNOWN,,,
51,2309,5666,327,113,2478,5710,1499.0,,0.0,UNKNOWN,,,
52,549,5663,73,65,594,5693,1307.0,,0.0,UNKNOWN,,,
53,3440,5661,130,27,3496,5673,891.0,,0.0,UNKNOWN,,,
54,3673,5653,218,25,3782,5669,1663.5,,0.0,UNKNOWN,,,
55,3277,5636,164,112,3355,5686,1320.5,,0.0,UNKNOWN,,,
56,282,5634,52,50,305,5660,1620.5,0,0.629,INVALID,,0,
57,5014,5623,80,51,5053,5649,600.0,,0.0,UNKNOWN,,,
58,4691,5610,102,124,4743,5669,1157.5,,0.0,UNKNOWN,,,
59,325,5601,60,51,354,5630,742.5,,0.0,UNKNOWN,,,
60,2932,5600,58,50,2960,5623,2152.5,0,0.685,INVALID,,0,
61,1892,5600,82,106,1921,5644,911.5,,0.0,UNKNOWN,,,
62,671,5600,50,39,698,5621,530.5,,0.0,UNKNOWN,,,
63,505,5598,60,82,536,5636,915.5,,0.0,UNKNOWN,,,
64,722,5568,36,64,741,5598,534.0,,0.0,UNKNOWN,,,
65,2853,5560,43,61,2871,5594,607.5,,0.0,UNKNOWN,,,
66,1779,5560,195,229,1879,5675,1942.5,,0.0,UNKNOWN,,,
67,171,5557,45,51,187,5579,531.0,,0.0,UNKNOWN,,,
68,597,5549,42,63,615,5582,599.0,,0.0,UNKNOWN,,,
69,221,5540,39,38,239,5558,973.0,,0.0,UNKNOWN,,,
70,423,5537,45,127,442,5595,1058.5,,0.0,UNKNOWN,,,
71,3902,5535,90,121,3947,5594,1345.0,,0.0,UNKNOWN,,,
72,2813,5524,53,95,2833,5561,1238.5,,0.0,UNKNOWN,,,
73,1821,5517,78,82,1866,5553,613.5,,0.0,UNKNOWN,,,
74,1886,5511,158,195,1967,5605,1937.0,,0.0,UNKNOWN,,,
75,4818,5503,154,94,4888,5543,1375.0,,0.0,UNKNOWN,,,
76,4587,5502,113,108,4641,5556,980.5,,0.0,UNKNOWN,,,
77,289,5495,31,114,303,5553,865.5,,0.0,UNKNOWN,,,
78,642,5493,69,68,680,5534,959.0,,0.0,UNKNOWN,,,
79,3079,5478,198,146,3173,5550,1620.0,,0.0,UNKNOWN,,,
80,2758,5473,53,44,2791,5499,535.0,,0.0,UNKNOWN,,,
81,515,5473,77,71,557,5514,1020.0,,0.0,UNKNOWN,,,
82,4721,5470,99,38,4770,5487,790.0,,0.0,UNKNOWN,,,
83,2732,5455,47,132,2755,5525,1079.5,,0.0,UNKNOWN,,,
84,2216,5454,63,137,2239,5518,1889.0,,0.0,UNKNOWN,,,
85,3466,5449,98,63,3514,5483,763.5,,0.0,UNKNOWN,,,
86,7053,5448,45,44,7072,5472,508.0,,0.0,UNKNOWN,,,
87,587,5442,47,82,611,5483,685.0,,0.0,UNKNOWN,,,
88,1472,5440,147,92,1549,5485,833.5,,0.0,UNKNOWN,,,
89,1516,5435,87,42,1562,5455,540.5,,0.0,UNKNOWN,,,
90,4789,5430,160,84,4863,5466,1333.5,,0.0,UNKNOWN,,,
91,3989,5414,74,109,4024,5469,1130.5,,0.0,UNKNOWN,,,
92,2101,5407,51,57,2125,5436,575.0,,0.0,UNKNOWN,,,
93,3102,5406,87,56,3143,5432,749.0,,0.0,UNKNOWN,,,
94,631,5394,32,107,649,5443,648.5,,0.0,UNKNOWN,,,
95,372,5393,123,123,434,5469,1453.0,,0.0,UNKNOWN,,,
96,4098,5390,85,36,4141,5407,604.0,,0.0,UNKNOWN,,,
97,6384,5388,23,76,6394,5425,513.0,,0.0,UNKNOWN,,,
98,729,5366,92,109,775,5421,791.0,,0.0,UNKNOWN,,,
99,5601,5365,35,24,5618,5375,614.5,,0.0,UNKNOWN,,,
100,1472,5360,209,93,1575,5404,1370.5,,0.0,UNKNOWN,,,
101,580,5347,48,47,601,5372,645.5,,0.0,UNKNOWN,,,
102,1271,5338,140,70,1336,5373,811.0,,0.0,UNKNOWN,,,
103,3636,5336,116,62,3700,5365,1243.5,,0.0,UNKNOWN,,,
104,4154,5329,144,33,4226,5347,789.0,,0.0,UNKNOWN,,,
105,547,5323,32,60,562,5347,867.0,0,0.338,INVALID,,0,
106,2716,5317,351,159,2893,5390,2592.5,,0.0,UNKNOWN,,,
107,6496,5314,44,44,6517,5334,706.0,,0.0,UNKNOWN,,,
108,4057,5304,95,31,4102,5319,573.5,,0.0,UNKNOWN,,,
109,319,5293,60,50,354,5321,543.5,,0.0,UNKNOWN,,,
110,906,5275,58,141,928,5342,1011.5,,0.0,UNKNOWN,,,
111,649,5270,80,95,687,5316,620.0,,0.0,UNKNOWN,,,
112,2209,5268,496,445,2452,5484,4964.0,,0.0,UNKNOWN,,,
113,1494,5257,171,144,1574,5326,1548.5,,0.0,UNKNOWN,,,
114,2766,5250,306,144,2920,5328,1851.5,,0.0,UNKNOWN,,,
115,2329,5247,348,60,2498,5274,2420.5,,0.0,UNKNOWN,,,
116,813,5215,68,217,855,5324,1186.5,,0.0,UNKNOWN,,,
117,2831,5210,88,59,2877,5241,760.5,,0.0,UNKNOWN,,,
118,5137,5195,109,22,5189,5205,623.0,,0.0,UNKNOWN,,,
119,3705,5188,346,190,3884,5289,3140.5,,0.0,UNKNOWN,,,
120,2861,5183,43,44,2887,5209,526.5,,0.0,UNKNOWN,,,
121,1537,5182,66,42,1565,5202,628.0,,0.0,UNKNOWN,,,
122,1214,5178,60,157,1237,5264,1135.0,,0.0,UNKNOWN,,,
123,2930,5169,57,73,2954,5207,873.5,,0.0,UNKNOWN,,,
124,991,5155,212,86,1085,5185,1310.5,,0.0,UNKNOWN,,,
125,2987,5149,75,47,3028,5173,539.0,,0.0,UNKNOWN,,,
126,6479,5135,102,63,6520,5162,1073.0,,0.0,UNKNOWN,,,
127,3050,5127,67,67,3087,5157,602.5,,0.0,UNKNOWN,,,
128,2760,5126,97,115,2809,5177,786.0,,0.0,UNKNOWN,,,
129,1451,5122,295,281,1598,5274,2827.0,,0.0,UNKNOWN,,,
130,921,5107,256,127,1044,5153,1881.5,,0.0,UNKNOWN,,,
131,3022,5102,48,47,3041,5123,566.0,4,0.462,INVALID,,4,
132,3251,5097,111,255,3313,5230,1682.0,,0.0,UNKNOWN,,,
133,2386,5091,350,149,2554,5163,1822.0,,0.0,UNKNOWN,,,
134,499,5084,145,179,563,5171,1907.0,,0.0,UNKNOWN,,,
135,3333,5076,48,406,3355,5288,2572.0,,0.0,UNKNOWN,,,
136,3628,5074,427,232,3850,5199,3248.0,,0.0,UNKNOWN,,,
137,7140,5065,84,95,7189,5104,1056.5,,0.0,UNKNOWN,,,
138,3437,5062,268,125,3574,5118,1830.5,,0.0,UNKNOWN,,,
139,736,5052,68,143,769,5126,743.0,,0.0,UNKNOWN,,,
140,2263,5038,118,54,2321,5064,591.5,,0.0,UNKNOWN,,,
141,3079,5021,159,372,3154,5207,2276.5,,0.0,UNKNOWN,,,
142,1271,5001,194,362,1319,5209,2922.5,,0.0,UNKNOWN,,,
143,2865,4998,345,127,3030,5059,2265.0,,0.0,UNKNOWN,,,
144,3155,4993,171,381,3269,5195,2737.0,,0.0,UNKNOWN,,,
145,5579,4989,112,22,5633,4999,671.5,,0.0,UNKNOWN,,,
146,1285,4975,206,277,1378,5112,2167.5,,0.0,UNKNOWN,,,
147,1127,4963,71,112,1160,5015,762.0,,0.0,UNKNOWN,,,
148,2059,4951,200,90,2162,4996,1002.5,,0.0,UNKNOWN,,,
149,4573,4949,68,173,4604,5043,863.5,,0.0,UNKNOWN,,,
150,204,4946,109,30,257,4963,792.5,,0.0,UNKNOWN,,,
151,4693,4929,143,49,4766,4954,742.0,,0.0,UNKNOWN,,,
152,3986,4925,92,26,4028,4939,599.5,,0.0,UNKNOWN,,,
153,3616,4896,45,122,3638,4946,708.0,,0.0,UNKNOWN,,,
154,755,4877,39,66,775,4910,576.0,,0.0,UNKNOWN,,,
155,811,4874,53,86,839,4927,679.5,,0.0,UNKNOWN,,,
156,3878,4872,106,58,3927,4899,741.5,,0.0,UNKNOWN,,,
157,6727,4869,74,22,6766,4879,519.5,,0.0,UNKNOWN,,,
158,5431,4866,37,59,5450,4897,600.0,,0.0,UNKNOWN,,,
159,2405,4849,37,70,2422,4884,562.5,,0.0,UNKNOWN,,,
160,1235,4837,215,284,1339,4979,2307.5,,0.0,UNKNOWN,,,
161,3657,4836,44,52,3678,4861,533.5,,0.0,UNKNOWN,,,
162,2479,4836,78,114,2518,4883,1486.0,,0.0,UNKNOWN,,,
163,5511,4826,37,72,5528,4865,601.5,,0.0,UNKNOWN,,,
164,5163,4820,38,73,5182,4859,682.5,,0.0,UNKNOWN,,,
165,3724,4819,150,54,3799,4838,1132.5,,0.0,UNKNOWN,,,
166,7016,4811,145,91,7096,4865,1028.5,,0.0,UNKNOWN,,,
167,2318,4810,35,92,2334,4859,803.5,,0.0,UNKNOWN,,,
168,4218,4809,229,104,4327,4860,1401.0,,0.0,UNKNOWN,,,
169,426,4808,55,53,454,4835,2147.5,0,0.673,INVALID,,0,
170,553,4805,45,67,576,4838,555.0,,0.0,UNKNOWN,,,
171,6478,4803,189,56,6569,4829,1180.0,,0.0,UNKNOWN,,,
172,991,4798,145,162,1066,4877,1302.5,,0.0,UNKNOWN,,,
173,1718,4796,301,139,1859,4863,1533.0,,0.0,UNKNOWN,,,
174,500,4796,80,80,535,4841,842.0,,0.0,UNKNOWN,,,
175,1471,4793,348,168,1631,4870,2212.0,,0.0,UNKNOWN,,,
176,364,4788,60,80,393,4828,578.5,,0.0,UNKNOWN,,,
177,649,4784,233,472,758,5015,2523.0,,0.0,UNKNOWN,,,
178,611,4775,123,282,667,4911,1742.0,,0.0,UNKNOWN,,,
179,5723,4760,422,219,5920,4875,3482.5,,0.0,UNKNOWN,,,
180,6257,4721,65,321,6290,4893,2796.5,,0.0,UNKNOWN,,,
181,198,4705,33,37,214,4723,837.0,0,0.685,INVALID,,0,
182,5711,4704,427,37,5926,4723,3314.0,,0.0,UNKNOWN,,,
183,742,4690,460,314,1009,4796,3287.0,,0.0,UNKNOWN,,,
184,1390,4679,305,108,1541,4733,1963.5,,0.0,UNKNOWN,,,
185,1169,4677,68,160,1200,4761,975.0,,0.0,UNKNOWN,,,
186,5353,4662,85,52,5388,4688,513.5,,0.0,UNKNOWN,,,
187,4467,4652,186,155,4570,4726,1408.5,,0.0,UNKNOWN,,,
188,1975,4649,104,59,2025,4676,706.0,,0.0,UNKNOWN,,,
189,7216,4646,126,94,7271,4693,866.5,,0.0,UNKNOWN,,,
190,7080,4611,269,88,7205,4639,1660.0,,0.0,UNKNOWN,,,
191,6175,4607,115,23,6229,4617,947.5,,0.0,UNKNOWN,,,
192,414,4607,180,148,503,4672,1332.0,,0.0,UNKNOWN,,,
193,7561,4596,42,209,7578,4697,1258.0,,0.0,UNKNOWN,,,
194,2643,4593,224,513,2755,4846,3337.5,,0.0,UNKNOWN,,,
195,5885,4591,259,86,6012,4641,1936.0,,0.0,UNKNOWN,,,
196,1122,4591,104,430,1159,4804,2815.5,,0.0,UNKNOWN,,,
197,273,4574,38,188,290,4662,935.0,,0.0,UNKNOWN,,,
198,5963,4568,151,48,6036,4593,636.0,,0.0,UNKNOWN,,,
199,3277,4567,67,272,3309,4703,1599.0,,0.0,UNKNOWN,,,
200,6171,4555,129,60,6231,4584,786.5,,0.0,UNKNOWN,,,
201,5446,4555,34,96,5461,4594,676.0,,0.0,UNKNOWN,,,
202,6285,4553,701,182,6626,4658,4726.5,,0.0,UNKNOWN,,,
203,7418,4538,120,53,7478,4564,736.5,,0.0,UNKNOWN,,,
204,5547,4524,225,45,5656,4552,1323.5,,0.0,UNKNOWN,,,
205,2476,4524,152,49,2553,4548,942.5,,0.0,UNKNOWN,,,
206,5864,4523,98,47,5909,4544,803.5,,0.0,UNKNOWN,,,
207,6164,4516,118,42,6225,4538,730.5,,0.0,UNKNOWN,,,
208,5257,4499,34,76,5272,4536,586.5,,0.0,UNKNOWN,,,
209,5987,4478,27,90,6000,4524,742.0,,0.0,UNKNOWN,,,
210,5668,4470,171,55,5766,4495,1430.0,,0.0,UNKNOWN,,,
211,782,4469,47,82,805,4512,720.0,,0.0,UNKNOWN,,,
212,5142,4465,26,100,5155,4524,789.5,,0.0,UNKNOWN,,,
213,5175,4454,51,45,5207,4479,582.0,,0.0,UNKNOWN,,,
214,701,4453,80,99,729,4510,1548.0,,0.0,UNKNOWN,,,
215,5907,4452,47,90,5934,4492,1225.0,,0.0,UNKNOWN,,,
216,611,4451,55,102,636,4493,1131.5,,0.0,UNKNOWN,,,
217,1828,4444,48,115,1850,4498,739.5,,0.0,UNKNOWN,,,
218,2167,4432,308,96,2315,4476,1984.0,,0.0,UNKNOWN,,,
219,2149,4430,59,243,2177,4549,1721.0,,0.0,UNKNOWN,,,
220,508,4430,84,114,548,4487,1042.5,,0.0,UNKNOWN,,,
221,925,4407,206,147,1034,4479,1361.5,,0.0,UNKNOWN,,,
222,1200,4405,310,151,1346,4474,2392.5,,0.0,UNKNOWN,,,
223,4157,4404,83,35,4205,4421,612.0,,0.0,UNKNOWN,,,
224,6792,4393,554,269,7072,4526,3836.0,,0.0,UNKNOWN,,,
225,4788,4392,78,92,4830,4443,861.0,,0.0,UNKNOWN,,,
226,249,4382,492,325,455,4577,3282.5,,0.0,UNKNOWN,,,
227,185,4377,97,164,231,4466,1187.0,,0.0,UNKNOWN,,,
228,5797,4372,23,100,5807,4425,810.0,,0.0,UNKNOWN,,,
229,5913,4355,234,193,6031,4458,2300.5,,0.0,UNKNOWN,,,
230,5545,4350,172,68,5634,4382,1033.5,,0.0,UNKNOWN,,,
231,668,4347,128,20,730,4358,605.5,,0.0,UNKNOWN,,,
232,5972,4340,184,178,6059,4432,1703.5,,0.0,UNKNOWN,,,
233,334,4318,121,24,392,4328,551.0,,0.0,UNKNOWN,,,
234,5294,4312,240,124,5419,4385,1835.5,,0.0,UNKNOWN,,,
235,508,4311,104,24,560,4322,553.5,,0.0,UNKNOWN,,,
236,853,4309,166,95,944,4352,1041.5,,0.0,UNKNOWN,,,
237,1537,4304,98,90,1586,4349,1031.5,,0.0,UNKNOWN,,,
238,1017,4290,120,114,1073,4352,966.5,,0.0,UNKNOWN,,,
239,587,4284,167,29,666,4300,1135.5,,0.0,UNKNOWN,,,
240,5142,4281,401,246,5364,4425,3148.0,,0.0,UNKNOWN,,,
241,1718,4257,99,153,1768,4339,1096.0,,0.0,UNKNOWN,,,
242,5615,4247,63,85,5648,4286,723.0,0,0.304,INVALID,,0,
243,7483,4226,105,299,7536,4381,1817.5,,0.0,UNKNOWN,,,
244,619,4225,46,61,640,4256,506.0,,0.0,UNKNOWN,,,
245,2105,4212,44,199,2126,4317,1408.0,,0.0,UNKNOWN,,,
246,839,4197,192,72,953,4233,1241.0,,0.0,UNKNOWN,,,
247,610,4195,415,182,834,4264,2933.5,8,0.352,INVALID,,8,
248,4852,4169,155,43,4926,4187,845.0,,0.0,UNKNOWN,,,
249,5497,4144,30,148,5508,4216,697.0,,0.0,UNKNOWN,,,
250,1148,4141,466,287,1412,4317,4376.0,,0.0,UNKNOWN,,,
251,5104,4102,100,135,5154,4178,1091.5,,0.0,UNKNOWN,,,
252,1110,4082,97,32,1165,4097,828.5,,0.0,UNKNOWN,,,
253,4775,4069,175,37,4867,4088,1171.5,,0.0,UNKNOWN,,,
254,5771,4062,120,248,5820,4186,1918.0,,0.0,UNKNOWN,,,
255,326,4053,58,51,350,4087,561.5,,0.0,UNKNOWN,,,
256,5821,4052,129,257,5874,4183,1901.5,,0.0,UNKNOWN,,,
257,5608,4044,111,40,5663,4062,676.5,,0.0,UNKNOWN,,,
258,945,4026,48,99,967,4077,539.5,,0.0,UNKNOWN,,,
259,5371,4009,366,241,5543,4106,2691.5,,0.0,UNKNOWN,,,
260,1144,3988,30,54,1158,4013,510.0,,0.0,UNKNOWN,,,
261,394,3971,197,208,481,4083,1476.5,,0.0,UNKNOWN,,,
262,283,3958,68,71,308,3990,648.0,,0.0,UNKNOWN,,,
263,4437,3954,568,80,4738,3982,4368.5,,0.0,UNKNOWN,,,
264,1653,3952,180,126,1735,4011,1912.5,,0.0,UNKNOWN,,,
265,414,3927,356,270,583,4097,2130.5,,0.0,UNKNOWN,,,
266,5726,3923,74,71,5761,3960,871.0,,0.0,UNKNOWN,,,
267,4251,3896,100,58,4297,3922,847.5,,0.0,UNKNOWN,,,
268,5640,3882,64,69,5671,3913,821.0,,0.0,UNKNOWN,,,
269,1220,3877,109,61,1264,3909,1525.5,,0.0,UNKNOWN,,,
270,332,3870,62,100,362,3915,589.0,,0.0,UNKNOWN,,,
271,2245,3861,68,30,2278,3875,667.0,,0.0,UNKNOWN,,,
272,630,3861,41,58,646,3890,520.0,,0.0,UNKNOWN,,,
273,5653,3844,75,81,5692,3885,896.0,,0.0,UNKNOWN,,,
274,2302,3818,75,42,2340,3836,676.5,,0.0,UNKNOWN,,,
275,4169,3799,73,87,4204,3844,594.0,,0.0,UNKNOWN,,,
276,684,3795,95,88,738,3848,1176.0,,0.0,UNKNOWN,,,
277,3999,3779,196,225,4089,3892,1698.0,,0.0,UNKNOWN,,,
278,305,3779,109,146,361,3850,833.5,,0.0,UNKNOWN,,,
279,2149,3729,53,23,2178,3739,509.5,,0.0,UNKNOWN,,,
280,3868,3704,68,32,3903,3718,510.0,,0.0,UNKNOWN,,,
281,2417,3678,108,104,2473,3720,1159.0,,0.0,UNKNOWN,,,
282,1553,3556,585,499,1823,3816,4919.0,,0.0,UNKNOWN,,,
283,3587,3553,353,35,3769,3569,2859.5,,0.0,UNKNOWN,,,
284,313,3433,165,97,393,3483,836.0,,0.0,UNKNOWN,,,
285,3090,3394,48,117,3114,3453,847.0,,0.0,UNKNOWN,,,
286,2840,3389,239,23,2960,3401,1749.0,,0.0,UNKNOWN,,,
287,2368,3372,471,67,2615,3412,3422.0,,0.0,UNKNOWN,,,
288,2179,3367,175,154,2271,3442,1222.0,,0.0,UNKNOWN,,,
289,2749,3309,100,76,2801,3346,613.5,,0.0,UNKNOWN,,,
290,3007,3303,66,74,3039,3348,572.0,,0.0,UNKNOWN,,,
291,5535,3297,27,169,5551,3379,1154.5,,0.0,UNKNOWN,,,
292,198,3283,52,80,220,3329,563.0,,0.0,UNKNOWN,,,
293,3093,3236,77,278,3124,3381,1940.0,,0.0,UNKNOWN,,,
294,2248,3235,118,132,2300,3301,982.0,,0.0,UNKNOWN,,,
295,6799,3217,214,105,6898,3262,1090.5,,0.0,UNKNOWN,,,
296,1125,3174,107,35,1181,3191,811.5,,0.0,UNKNOWN,,,
297,4524,3111,56,60,4551,3142,574.5,,0.0,UNKNOWN,,,
298,2553,3068,65,144,2571,3137,1018.5,,0.0,UNKNOWN,,,
299,4722,3067,53,52,4754,3096,510.0,,0.0,UNKNOWN,,,
300,6309,3043,517,178,6567,3120,3735.0,,0.0,UNKNOWN,,,
301,2792,3034,49,33,2816,3051,528.5,,0.0,UNKNOWN,,,
302,5581,3026,23,96,5590,3073,623.5,,0.0,UNKNOWN,,,
303,4856,3012,30,102,4874,3058,789.0,,0.0,UNKNOWN,,,
304,5298,2992,124,237,5367,3119,2806.5,,0.0,UNKNOWN,,,
305,3108,2991,91,186,3151,3087,1052.0,,0.0,UNKNOWN,,,
306,2810,2979,73,70,2855,3019,1065.5,,0.0,UNKNOWN,,,
307,1652,2975,103,52,1704,3002,607.5,,0.0,UNKNOWN,,,
308,3119,2960,137,252,3187,3087,1902.0,,0.0,UNKNOWN,,,
309,3896,2939,43,65,3911,2974,562.5,0,0.482,INVALID,,0,
310,5263,2926,37,83,5279,2966,564.5,,0.0,UNKNOWN,,,
311,6258,2910,33,114,6274,2974,532.0,,0.0,UNKNOWN,,,
312,2882,2884,119,261,2967,3006,2275.5,,0.0,UNKNOWN,,,
313,2196,2866,236,96,2309,2912,1558.0,,0.0,UNKNOWN,,,
314,3201,2841,95,146,3253,2898,743.5,,0.0,UNKNOWN,,,
315,5269,2821,62,106,5301,2870,648.0,,0.0,UNKNOWN,,,
316,6721,2816,63,120,6751,2874,660.5,,0.0,UNKNOWN,,,
317,2514,2802,111,39,2561,2822,695.0,,0.0,UNKNOWN,,,
318,2164,2799,178,73,2255,2838,1043.0,,0.0,UNKNOWN,,,
319,2825,2770,81,106,2877,2817,770.0,,0.0,UNKNOWN,,,
320,3297,2759,49,83,3316,2811,524.0,,0.0,UNKNOWN,,,
321,5552,2730,43,480,5564,2961,3296.0,,0.0,UNKNOWN,,,
322,5048,2679,69,63,5082,2712,947.5,,0.0,UNKNOWN,,,
323,5217,2646,243,42,5332,2667,1306.5,,0.0,UNKNOWN,,,
324,2331,2646,161,28,2403,2659,746.5,,0.0,UNKNOWN,,,
325,2631,2642,65,55,2663,2669,599.0,,0.0,UNKNOWN,,,
326,5487,2629,115,847,5536,3041,4944.5,,0.0,UNKNOWN,,,
327,2494,2629,113,22,2553,2642,603.0,,0.0,UNKNOWN,,,
328,6172,2493,64,265,6207,2624,1260.5,,0.0,UNKNOWN,,,
329,2827,2445,122,109,2882,2497,839.0,,0.0,UNKNOWN,,,
330,3053,2383,94,38,3099,2400,574.0,,0.0,UNKNOWN,,,
331,5873,2369,166,21,5951,2380,985.5,,0.0,UNKNOWN,,,
332,6064,2364,85,52,6107,2389,606.0,,0.0,UNKNOWN,,,
333,3151,2359,99,26,3199,2370,582.5,,0.0,UNKNOWN,,,
334,2702,2344,61,125,2728,2411,772.0,,0.0,UNKNOWN,,,
335,5781,2331,90,40,5825,2352,572.0,,0.0,UNKNOWN,,,
336,3161,2330,103,25,3208,2342,521.0,,0.0,UNKNOWN,,,
337,5660,2320,66,236,5683,2436,1406.0,,0.0,UNKNOWN,,,
338,6008,2287,36,34,6024,2303,873.0,5,0.547,INVALID,,5,
339,1528,2282,236,95,1641,2327,1327.5,,0.0,UNKNOWN,,,
340,5635,2280,56,143,5666,2346,717.0,,0.0,UNKNOWN,,,
341,3286,2263,78,57,3324,2286,578.0,,0.0,UNKNOWN,,,
342,3281,2260,131,96,3343,2306,1082.5,,0.0,UNKNOWN,,,
343,602,2245,111,25,657,2256,513.5,,0.0,UNKNOWN,,,
344,254,2241,94,83,294,2285,629.5,,0.0,UNKNOWN,,,
345,5610,2237,80,22,5652,2249,500.0,,0.0,UNKNOWN,,,
346,6131,2229,31,161,6148,2311,1052.5,,0.0,UNKNOWN,,,
347,4220,2229,113,24,4274,2239,550.0,,0.0,UNKNOWN,,,
348,3487,2222,115,66,3547,2255,666.5,,0.0,UNKNOWN,,,
349,5814,2211,320,73,5982,2247,2284.5,,0.0,UNKNOWN,,,
350,4651,2197,218,76,4754,2230,1425.0,,0.0,UNKNOWN,,,
351,3836,2189,222,72,3942,2224,1292.5,,0.0,UNKNOWN,,,
352,641,2177,40,60,663,2205,505.5,,0.0,UNKNOWN,,,
353,4182,2168,134,34,4243,2186,654.0,,0.0,UNKNOWN,,,
354,4749,2157,123,39,4815,2175,720.0,,0.0,UNKNOWN,,,
355,4564,2156,237,74,4677,2189,1773.5,,0.0,UNKNOWN,,,
356,3436,2151,118,74,3492,2184,772.0,,0.0,UNKNOWN,,,
357,2980,2147,419,68,3174,2183,2841.0,,0.0,UNKNOWN,,,
358,714,2144,48,66,736,2175,672.5,,0.0,UNKNOWN,,,
359,2778,2140,195,162,2867,2196,1834.5,,0.0,UNKNOWN,,,
360,790,2134,64,30,822,2147,511.5,,0.0,UNKNOWN,,,
361,3814,2127,296,104,3952,2180,1585.0,,0.0,UNKNOWN,,,
362,2527,2127,145,127,2598,2192,987.5,,0.0,UNKNOWN,,,
363,4953,2101,142,64,5023,2130,755.0,,0.0,UNKNOWN,,,
