parcel_id,bbox_x,bbox_y,bbox_w,bbox_h,cx,cy,area_px,detected_number,confidence,validation,tess_text,easyocr_text,engines_agree
29,4355,6031,117,86,4410,6076,886.5,,0.0,UNKNOWN,,,
30,3121,6024,40,80,3143,6062,600.0,,0.0,UNKNOWN,,,
31,4071,6020,148,66,4155,6056,892.0,,0.0,UNKNOWN,,,
32,3816,6013,173,51,3901,6038,927.5,,0.0,UNKNOWN,,,
33,6715,6011,72,82,6752,6053,570.0,,0.0,UNKNOWN,,,
34,3065,6005,42,86,3087,6044,785.5,,0.0,UNKNOWN,,,
35,1191,6000,33,71,1204,6038,586.5,,0.0,UNKNOWN,,,
36,1547,5998,129,75,1613,6035,647.0,,0.0,UNKNOWN,,,
37,3681,5992,148,68,3751,6023,996.5,,0.0,UNKNOWN,,,
38,1043,5988,57,81,1065,6024,836.0,,0.0,UNKNOWN,,,
39,4838,5986,26,122,4853,6049,1040.0,,0.0,UNKNOWN,,,
40,4802,5983,28,59,4816,6012,557.0,,0.0,UNKNOWN,,,
41,1209,5963,51,50,1229,5985,535.0,,0.0,UNKNOWN,,,
42,1563,5957,93,86,1611,6001,586.0,,0.0,UNKNOWN,,,
43,6627,5954,82,79,6667,5991,554.0,,0.0,UNKNOWN,,,
44,1457,5946,81,39,1495,5961,591.0,,0.0,UNKNOWN,,,
45,3587,5933,86,54,3631,5951,708.5,,0.0,UNKNOWN,,,
46,7053,5913,126,149,7101,5981,1153.5,,0.0,UNKNOWN,,,
47,5203,5910,77,47,5241,5931,817.0,,0.0,UNKNOWN,,,
48,1259,5910,49,64,1276,5936,615.0,,0.0,UNKNOWN,,,
49,3897,5900,81,57,3944,5921,941.0,,0.0,UNKNOWN,,,
50,5293,5885,82,87,5326,5936,1400.5,,0.0,UNKNOWN,,,
51,5377,5883,52,58,5400,5912,2001.5,0,0.699,INVALID,,0,
52,2151,5883,45,308,2175,6037,1569.5,,0.0,UNKNOWN,,,
53,3608,5882,103,77,3658,5919,1043.0,,0.0,UNKNOWN,,,
54,1555,5879,112,147,1608,5949,952.0,,0.0,UNKNOWN,,,
55,1160,5878,57,90,1183,5916,847.0,,0.0,UNKNOWN,,,
56,3931,5868,82,30,3972,5882,582.5,,0.0,UNKNOWN,,,
57,3484,5866,102,31,3534,5884,527.0,,0.0,UNKNOWN,,,
58,6856,5854,44,73,6879,5890,592.5,,0.0,UNKNOWN,,,
59,6562,5853,151,155,6637,5927,1212.5,,0.0,UNKNOWN,,,
60,1530,5852,30,89,1547,5889,517.0,,0.0,UNKNOWN,,,
61,4344,5851,33,159,4360,5929,1054.5,,0.0,UNKNOWN,,,
62,1214,5836,39,62,1232,5861,632.5,,0.0,UNKNOWN,,,
63,1344,5835,82,93,1381,5864,1027.5,,0.0,UNKNOWN,,,
64,1428,5834,118,109,1481,5885,1011.5,,0.0,UNKNOWN,,,
65,3360,5832,222,107,3468,5893,1631.0,,0.0,UNKNOWN,,,
66,6060,5830,414,301,6273,5969,3405.5,,0.0,UNKNOWN,,,
67,4230,5794,35,211,4251,5884,1509.5,,0.0,UNKNOWN,,,
68,6779,5791,90,70,6819,5826,1172.0,,0.0,UNKNOWN,,,
69,3949,5791,80,43,3983,5813,543.0,,0.0,UNKNOWN,,,
70,2214,5789,35,84,2229,5828,501.5,,0.0,UNKNOWN,,,
71,2964,5785,64,70,2998,5818,887.0,,0.0,UNKNOWN,,,
72,3133,5783,96,93,3181,5819,1017.0,,0.0,UNKNOWN,,,
73,3032,5779,72,90,3070,5823,1171.5,,0.0,UNKNOWN,,,
74,2153,5774,59,283,2172,5915,1674.0,,0.0,UNKNOWN,,,
75,2390,5766,51,45,2419,5790,563.5,,0.0,UNKNOWN,,,
76,2514,5765,67,67,2547,5799,673.0,,0.0,UNKNOWN,,,
77,1413,5757,70,95,1447,5804,687.5,,0.0,UNKNOWN,,,
78,3321,5756,144,103,3389,5807,930.0,,0.0,UNKNOWN,,,
79,2590,5754,57,60,2611,5778,896.5,,0.0,UNKNOWN,,,
80,7008,5750,67,101,7043,5802,590.0,,0.0,UNKNOWN,,,
81,1751,5748,81,66,1797,5775,668.5,,0.0,UNKNOWN,,,
82,3258,5746,94,67,3304,5778,627.0,,0.0,UNKNOWN,,,
83,4791,5745,54,64,4821,5776,520.0,,0.0,UNKNOWN,,,
84,3212,5744,92,61,3257,5773,719.5,,0.0,UNKNOWN,,,
85,6744,5738,50,78,6765,5777,712.0,,0.0,UNKNOWN,,,
86,1121,5735,31,44,1135,5756,983.0,0,0.694,INVALID,,0,
87,2192,5731,69,148,2219,5807,628.0,,0.0,UNKNOWN,,,
88,7092,5730,70,65,7119,5760,865.5,,0.0,UNKNOWN,,,
89,3628,5718,88,113,3671,5778,918.0,,0.0,UNKNOWN,,,
90,6302,5717,259,187,6438,5783,2304.0,,0.0,UNKNOWN,,,
91,6549,5714,62,119,6580,5776,961.5,,0.0,UNKNOWN,,,
92,5712,5706,133,52,5786,5728,971.0,,0.0,UNKNOWN,,,
93,7039,5696,26,99,7051,5740,605.0,,0.0,UNKNOWN,,,
94,5459,5692,181,86,5543,5735,1196.0,,0.0,UNKNOWN,,,
95,2422,5678,113,23,2479,5688,690.0,,0.0,UNKNOWN,,,
96,1136,5677,54,54,1166,5711,617.5,,0.0,UNKNOWN,,,
97,3481,5673,32,136,3495,5743,787.0,,0.0,UNKNOWN,,,
98,6941,5669,65,68,6980,5701,507.5,,0.0,UNKNOWN,,,
99,5993,5664,238,55,6120,5691,1705.0,,0.0,UNKNOWN,,,
100,6550,5663,37,88,6569,5705,625.5,,0.0,UNKNOWN,,,
101,4932,5662,55,27,4960,5674,843.5,,0.0,UNKNOWN,,,
102,2879,5652,330,97,3044,5687,2993.5,,0.0,UNKNOWN,,,
103,3005,5651,199,65,3108,5677,1371.0,,0.0,UNKNOWN,,,
104,2672,5651,167,39,2753,5669,1098.5,,0.0,UNKNOWN,,,
105,3135,5648,113,52,3190,5669,668.5,,0.0,UNKNOWN,,,
106,979,5642,46,72,1008,5674,502.0,,0.0,UNKNOWN,,,
107,6061,5639,459,142,6290,5690,3313.5,,0.0,UNKNOWN,,,
108,1999,5634,46,50,2018,5652,506.0,,0.0,UNKNOWN,,,
109,2515,5627,489,40,2773,5646,3129.0,,0.0,UNKNOWN,,,
110,1843,5626,40,57,1862,5660,1336.5,,0.0,UNKNOWN,,,
111,7004,5623,105,72,7047,5665,1039.5,,0.0,UNKNOWN,,,
112,2223,5621,80,124,2264,5684,710.0,,0.0,UNKNOWN,,,
113,2368,5619,146,43,2439,5644,824.0,,0.0,UNKNOWN,,,
114,6514,5618,30,66,6526,5651,601.0,,0.0,UNKNOWN,,,
115,6441,5611,103,140,6498,5682,944.5,,0.0,UNKNOWN,,,
116,3727,5611,91,109,3769,5667,761.5,,0.0,UNKNOWN,,,
117,4018,5606,223,183,4139,5711,1940.0,,0.0,UNKNOWN,,,
118,5090,5602,216,74,5203,5630,1705.0,,0.0,UNKNOWN,,,
119,5740,5598,252,70,5861,5634,1852.5,,0.0,UNKNOWN,,,
120,3638,5595,71,98,3682,5633,988.0,,0.0,UNKNOWN,,,
121,1063,5595,35,38,1079,5612,843.0,0,0.681,INVALID,,0,
122,6485,5592,37,58,6496,5617,618.5,,0.0,UNKNOWN,,,
123,6197,5574,181,22,6282,5584,1237.5,,0.0,UNKNOWN,,,
124,6450,5568,38,44,6464,5587,558.0,,0.0,UNKNOWN,,,
125,1605,5555,60,47,1631,5573,503.5,,0.0,UNKNOWN,,,
126,6987,5553,36,88,7003,5593,672.5,,0.0,UNKNOWN,,,
127,1681,5551,39,205,1701,5651,1112.0,,0.0,UNKNOWN,,,
128,1119,5547,308,287,1272,5690,2704.5,,0.0,UNKNOWN,,,
129,3675,5543,61,52,3707,5562,688.5,,0.0,UNKNOWN,,,
130,6410,5540,155,27,6492,5548,1082.5,,0.0,UNKNOWN,,,
131,6627,5537,126,37,6690,5554,999.0,,0.0,UNKNOWN,,,
132,5920,5521,158,65,5997,5558,1065.0,,0.0,UNKNOWN,,,
133,2999,5521,138,43,3067,5543,750.0,,0.0,UNKNOWN,,,
134,6754,5511,76,33,6792,5531,666.5,,0.0,UNKNOWN,,,
135,7178,5510,56,154,7209,5584,705.0,,0.0,UNKNOWN,,,
136,7008,5504,58,68,7033,5535,583.0,,0.0,UNKNOWN,,,
137,6909,5500,42,70,6928,5537,517.5,,0.0,UNKNOWN,,,
138,1951,5499,37,53,1965,5523,502.0,,0.0,UNKNOWN,,,
139,7238,5498,58,65,7265,5536,1036.0,,0.0,UNKNOWN,,,
140,6653,5494,152,43,6730,5514,803.0,,0.0,UNKNOWN,,,
141,2771,5494,48,44,2793,5515,1429.5,,0.0,UNKNOWN,,,
142,948,5491,43,116,968,5550,781.5,,0.0,UNKNOWN,,,
143,6560,5474,50,71,6588,5507,624.0,,0.0,UNKNOWN,,,
144,2887,5471,89,137,2930,5533,792.5,,0.0,UNKNOWN,,,
145,6874,5457,43,90,6891,5498,621.0,,0.0,UNKNOWN,,,
146,7211,5450,52,56,7234,5475,863.0,0,0.699,INVALID,,0,
147,5776,5442,109,71,5833,5479,778.5,,0.0,UNKNOWN,,,
148,6672,5437,116,52,6728,5461,884.5,,0.0,UNKNOWN,,,
149,2789,5434,95,32,2826,5452,827.0,,0.0,UNKNOWN,,,
150,1886,5426,204,79,1988,5464,1369.5,,0.0,UNKNOWN,,,
151,2324,5421,34,142,2344,5491,690.0,,0.0,UNKNOWN,,,
152,981,5419,135,128,1046,5482,922.5,,0.0,UNKNOWN,,,
153,1406,5416,54,60,1433,5445,527.0,,0.0,UNKNOWN,,,
154,6832,5411,92,107,6877,5466,979.5,,0.0,UNKNOWN,,,
155,3836,5409,88,85,3879,5453,693.0,,0.0,UNKNOWN,,,
156,7010,5404,91,74,7050,5447,958.0,,0.0,UNKNOWN,,,
157,767,5403,160,72,858,5438,1602.0,,0.0,UNKNOWN,,,
158,6807,5401,72,95,6843,5450,833.0,,0.0,UNKNOWN,,,
159,4342,5400,39,447,4359,5609,3177.5,,0.0,UNKNOWN,,,
160,4624,5391,382,245,4806,5521,3216.0,,0.0,UNKNOWN,,,
161,2538,5374,25,181,2550,5462,1074.0,,0.0,UNKNOWN,,,
162,5093,5372,29,102,5107,5423,984.0,,0.0,UNKNOWN,,,
163,3094,5349,99,81,3143,5381,613.5,,0.0,UNKNOWN,,,
164,6975,5343,60,72,7005,5378,563.0,,0.0,UNKNOWN,,,
165,5337,5341,596,282,5614,5501,4401.5,,0.0,UNKNOWN,,,
166,5284,5340,427,258,5497,5486,3109.0,,0.0,UNKNOWN,,,
167,5856,5328,29,89,5870,5378,723.5,,0.0,UNKNOWN,,,
168,1389,5318,57,45,1413,5334,602.5,,0.0,UNKNOWN,,,
169,7056,5302,107,181,7106,5392,986.5,,0.0,UNKNOWN,,,
170,5564,5298,79,74,5597,5339,684.0,,0.0,UNKNOWN,,,
171,496,5293,125,30,571,5308,718.0,,0.0,UNKNOWN,,,
172,6925,5285,68,117,6957,5338,848.0,,0.0,UNKNOWN,,,
173,1474,5280,97,39,1519,5297,500.0,,0.0,UNKNOWN,,,
174,5784,5275,44,76,5801,5317,605.5,,0.0,UNKNOWN,,,
175,3541,5239,150,94,3609,5297,1025.5,,0.0,UNKNOWN,,,
176,1250,5239,262,76,1374,5274,1889.5,,0.0,UNKNOWN,,,
177,4927,5215,74,118,4957,5269,1113.0,,0.0,UNKNOWN,,,
178,3713,5215,78,43,3750,5236,643.0,,0.0,UNKNOWN,,,
179,5220,5207,86,103,5261,5255,965.5,,0.0,UNKNOWN,,,
180,2175,5195,207,380,2304,5365,3098.0,,0.0,UNKNOWN,,,
181,3063,5182,50,66,3085,5220,572.0,,0.0,UNKNOWN,,,
182,1930,5182,87,141,1978,5250,917.0,,0.0,UNKNOWN,,,
183,3077,5181,393,69,3272,5213,2432.0,,0.0,UNKNOWN,,,
184,7046,5180,176,98,7134,5229,1227.5,,0.0,UNKNOWN,,,
185,4490,5168,48,48,4506,5185,536.0,0,0.529,INVALID,,0,
186,6084,5157,72,61,6120,5184,721.0,,0.0,UNKNOWN,,,
187,1707,5155,58,38,1741,5175,953.0,,0.0,UNKNOWN,,,
188,4420,5154,118,116,4468,5218,1063.0,,0.0,UNKNOWN,,,
189,5448,5150,63,88,5482,5193,806.0,,0.0,UNKNOWN,,,
190,3707,5140,88,71,3746,5171,1300.5,,0.0,UNKNOWN,,,
191,6876,5138,144,244,6959,5267,1809.5,,0.0,UNKNOWN,,,
192,462,5123,100,94,513,5158,1924.0,,0.0,UNKNOWN,,,
193,365,5117,57,92,405,5160,954.5,,0.0,UNKNOWN,,,
194,1697,5116,57,30,1722,5129,500.5,,0.0,UNKNOWN,,,
195,6475,5106,40,50,6497,5134,578.5,,0.0,UNKNOWN,,,
196,319,5104,65,98,339,5144,791.0,,0.0,UNKNOWN,,,
197,5023,5098,114,129,5080,5163,970.0,,0.0,UNKNOWN,,,
198,2921,5089,138,68,2988,5110,918.0,,0.0,UNKNOWN,,,
199,1693,5086,94,35,1737,5102,810.5,,0.0,UNKNOWN,,,
200,4466,5085,69,69,4501,5118,617.5,,0.0,UNKNOWN,,,
201,6060,5074,36,61,6076,5102,718.0,,0.0,UNKNOWN,,,
202,3729,5068,67,41,3765,5085,672.5,,0.0,UNKNOWN,,,
203,6727,5064,147,322,6805,5227,2263.0,,0.0,UNKNOWN,,,
204,4672,5064,64,58,4700,5092,673.5,,0.0,UNKNOWN,,,
205,2094,5060,82,132,2136,5128,1001.5,,0.0,UNKNOWN,,,
206,5972,5048,39,62,5990,5082,608.5,,0.0,UNKNOWN,,,
207,2491,5047,126,127,2556,5103,1144.5,,0.0,UNKNOWN,,,
208,6916,5038,68,75,6948,5075,562.0,,0.0,UNKNOWN,,,
209,1711,5026,92,36,1753,5043,703.5,,0.0,UNKNOWN,,,
210,4455,5024,58,78,4480,5062,758.0,,0.0,UNKNOWN,,,
211,6449,5010,50,107,6472,5064,1053.5,,0.0,UNKNOWN,,,
212,4666,5007,53,60,4693,5040,894.0,,0.0,UNKNOWN,,,
213,6982,5006,25,99,6993,5060,718.5,,0.0,UNKNOWN,,,
214,3714,4995,82,45,3754,5016,762.0,,0.0,UNKNOWN,,,
215,6670,4994,62,68,6702,5027,559.5,,0.0,UNKNOWN,,,
216,5945,4982,51,32,5971,4997,547.0,,0.0,UNKNOWN,,,
217,6781,4979,50,40,6801,4997,598.5,5,0.669,INVALID,,5,
218,4448,4975,56,25,4476,4988,546.5,,0.0,UNKNOWN,,,
219,6409,4971,58,34,6436,4988,603.0,,0.0,UNKNOWN,,,
220,1759,4971,56,39,1781,4996,576.0,,0.0,UNKNOWN,,,
221,5006,4965,44,45,5027,4987,508.5,,0.0,UNKNOWN,,,
222,2251,4964,88,24,2291,4973,916.5,,0.0,UNKNOWN,,,
223,1693,4963,63,30,1721,4978,536.5,,0.0,UNKNOWN,,,
224,2620,4959,118,87,2683,5003,944.5,,0.0,UNKNOWN,,,
225,7103,4955,71,45,7135,4977,628.5,,0.0,UNKNOWN,,,
226,2751,4953,52,162,2774,5043,955.5,,0.0,UNKNOWN,,,
227,4642,4949,73,55,4676,4977,889.5,,0.0,UNKNOWN,,,
228,5069,4937,215,398,5156,5134,3138.0,,0.0,UNKNOWN,,,
229,4317,4936,89,186,4358,5026,1442.0,,0.0,UNKNOWN,,,
230,5447,4928,175,181,5532,5020,1763.0,,0.0,UNKNOWN,,,
231,1172,4918,58,40,1198,4934,585.0,,0.0,UNKNOWN,,,
232,4580,4917,64,276,4610,5051,2565.0,,0.0,UNKNOWN,,,
233,6709,4913,56,54,6736,4939,881.5,0,0.521,INVALID,,0,
234,6005,4907,635,516,6307,5164,6425.0,,0.0,UNKNOWN,,,
235,7247,4903,49,64,7264,4928,503.5,,0.0,UNKNOWN,,,
236,7221,4901,21,157,7231,4975,801.5,,0.0,UNKNOWN,,,
237,4216,4899,180,360,4312,5066,2551.0,,0.0,UNKNOWN,,,
238,6872,4891,64,21,6903,4900,511.0,,0.0,UNKNOWN,,,
239,5676,4884,351,529,5849,5138,3468.5,,0.0,UNKNOWN,,,
240,4618,4882,82,58,4658,4915,1001.5,,0.0,UNKNOWN,,,
241,3622,4882,111,21,3678,4893,586.0,,0.0,UNKNOWN,,,
242,7098,4879,45,44,7119,4900,1386.5,0,0.699,INVALID,,0,
243,4445,4877,81,27,4488,4891,570.5,,0.0,UNKNOWN,,,
244,6966,4869,22,111,6977,4920,603.0,,0.0,UNKNOWN,,,
245,4787,4854,61,54,4820,4881,788.0,,0.0,UNKNOWN,,,
246,4653,4851,160,350,4754,5052,3209.0,,0.0,UNKNOWN,,,
247,2283,4851,100,65,2331,4889,1591.5,,0.0,UNKNOWN,,,
248,4614,4842,116,25,4672,4852,645.5,,0.0,UNKNOWN,,,
249,6556,4831,90,126,6595,4890,932.0,,0.0,UNKNOWN,,,
250,4261,4825,308,71,4416,4863,1810.5,,0.0,UNKNOWN,,,
251,3430,4823,149,57,3501,4853,914.5,,0.0,UNKNOWN,,,
252,6857,4821,59,54,6884,4847,2248.5,0,0.639,INVALID,,0,
253,2327,4791,91,51,2373,4805,1229.0,,0.0,UNKNOWN,,,
254,7042,4789,74,47,7078,4811,584.0,,0.0,UNKNOWN,,,
255,4787,4774,58,60,4817,4810,847.0,,0.0,UNKNOWN,,,
256,4587,4768,146,60,4660,4809,978.5,,0.0,UNKNOWN,,,
257,1890,4756,435,663,2091,5090,4453.0,,0.0,UNKNOWN,,,
258,1913,4751,112,212,1960,4856,1788.0,,0.0,UNKNOWN,,,
259,4923,4743,64,71,4948,4779,683.5,,0.0,UNKNOWN,,,
260,4528,4740,43,73,4546,4776,689.5,,0.0,UNKNOWN,,,
261,1857,4738,413,624,2033,5063,5216.0,,0.0,UNKNOWN,,,
262,3168,4737,253,93,3291,4782,1820.5,,0.0,UNKNOWN,,,
263,6712,4730,141,224,6780,4846,1490.0,,0.0,UNKNOWN,,,
264,1243,4722,110,493,1284,4963,3517.5,,0.0,UNKNOWN,,,
265,4789,4719,53,62,4815,4749,596.0,,0.0,UNKNOWN,,,
266,5812,4712,159,166,5894,4803,1413.5,,0.0,UNKNOWN,,,
267,2414,4709,35,52,2427,4738,597.5,4,0.61,INVALID,,4,
268,7168,4705,39,119,7189,4764,637.0,,0.0,UNKNOWN,,,
269,3963,4703,77,71,4001,4734,677.0,,0.0,UNKNOWN,,,
270,1190,4702,144,38,1270,4715,907.5,,0.0,UNKNOWN,,,
271,4741,4700,47,143,4764,4775,946.5,,0.0,UNKNOWN,,,
272,2358,4695,109,21,2406,4703,928.5,,0.0,UNKNOWN,,,
273,5830,4689,137,26,5899,4702,993.0,,0.0,UNKNOWN,,,
274,7006,4684,69,61,7042,4716,689.5,,0.0,UNKNOWN,,,
275,3989,4682,168,146,4071,4753,1584.0,,0.0,UNKNOWN,,,
276,6925,4680,47,171,6948,4767,907.5,,0.0,UNKNOWN,,,
277,5182,4667,87,105,5223,4710,1436.0,,0.0,UNKNOWN,,,
278,5040,4666,183,538,5115,4949,3737.5,,0.0,UNKNOWN,,,
279,2644,4666,108,262,2702,4792,1557.5,,0.0,UNKNOWN,,,
280,6466,4653,91,174,6514,4740,1253.0,,0.0,UNKNOWN,,,
281,1627,4649,174,100,1709,4698,1024.0,,0.0,UNKNOWN,,,
282,2890,4644,249,91,3009,4687,1529.5,,0.0,UNKNOWN,,,
283,6658,4643,56,86,6688,4680,551.0,,0.0,UNKNOWN,,,
284,5009,4643,66,291,5039,4799,2174.0,,0.0,UNKNOWN,,,
285,5576,4642,96,44,5622,4664,682.5,,0.0,UNKNOWN,,,
286,5970,4631,296,85,6123,4691,2263.5,,0.0,UNKNOWN,,,
287,4726,4628,40,151,4750,4706,744.0,,0.0,UNKNOWN,,,
288,6772,4626,107,90,6824,4680,1337.5,,0.0,UNKNOWN,,,
289,1649,4626,192,101,1734,4689,1118.0,,0.0,UNKNOWN,,,
290,2787,4608,87,37,2827,4625,616.0,,0.0,UNKNOWN,,,
291,1460,4589,165,60,1547,4616,913.0,,0.0,UNKNOWN,,,
292,1836,4575,32,125,1850,4633,606.5,,0.0,UNKNOWN,,,
293,6875,4548,51,74,6895,4594,621.5,,0.0,UNKNOWN,,,
294,1355,4533,37,60,1370,4562,505.0,,0.0,UNKNOWN,,,
295,7039,4531,131,171,7113,4614,1118.0,,0.0,UNKNOWN,,,
296,6676,4509,90,20,6724,4519,586.5,,0.0,UNKNOWN,,,
297,6072,4505,114,42,6128,4527,745.5,,0.0,UNKNOWN,,,
298,2571,4494,44,93,2595,4539,554.0,,0.0,UNKNOWN,,,
299,5221,4475,90,33,5262,4493,562.5,,0.0,UNKNOWN,,,
300,7019,4470,258,34,7130,4482,1570.0,,0.0,UNKNOWN,,,
301,2601,4448,64,83,2631,4485,715.5,,0.0,UNKNOWN,,,
302,1462,4442,26,106,1476,4494,602.5,,0.0,UNKNOWN,,,
303,4416,4398,93,117,4459,4455,720.5,,0.0,UNKNOWN,,,
304,4974,4397,39,104,4994,4446,617.5,,0.0,UNKNOWN,,,
305,5048,4385,202,138,5147,4460,1683.0,,0.0,UNKNOWN,,,
306,4971,4343,75,43,5009,4360,588.0,,0.0,UNKNOWN,,,
307,4777,4329,183,121,4882,4382,1888.0,,0.0,UNKNOWN,,,
308,1854,4317,45,409,1870,4528,1863.0,,0.0,UNKNOWN,,,
309,3237,4300,228,52,3346,4328,1518.5,,0.0,UNKNOWN,,,
310,1485,4252,42,191,1504,4349,796.5,,0.0,UNKNOWN,,,
311,4029,4248,31,121,4045,4303,812.0,,0.0,UNKNOWN,,,
312,4556,4246,58,64,4579,4280,728.0,,0.0,UNKNOWN,,,
313,1440,4244,74,54,1473,4271,628.5,,0.0,UNKNOWN,,,
314,4314,4243,79,109,4356,4296,730.5,,0.0,UNKNOWN,,,
315,6243,4202,49,82,6269,4242,587.0,,0.0,UNKNOWN,,,
316,6775,4197,51,138,6793,4259,563.5,,0.0,UNKNOWN,,,
317,1634,4194,32,229,1650,4317,1411.5,,0.0,UNKNOWN,,,
318,2122,4185,159,266,2204,4314,2118.5,,0.0,UNKNOWN,,,
319,4513,4174,57,47,4537,4200,726.5,,0.0,UNKNOWN,,,
320,3471,4169,213,245,3578,4300,2043.0,,0.0,UNKNOWN,,,
321,1671,4148,43,82,1691,4190,603.5,,0.0,UNKNOWN,,,
322,2011,4118,112,70,2064,4151,1042.0,,0.0,UNKNOWN,,,
323,1884,4107,46,592,1900,4403,3556.5,,0.0,UNKNOWN,,,
324,2660,4103,53,66,2697,4123,590.5,,0.0,UNKNOWN,,,
325,4212,4101,104,140,4264,4178,1106.0,,0.0,UNKNOWN,,,
326,4743,4094,95,118,4789,4153,800.5,,0.0,UNKNOWN,,,
327,1596,4054,48,163,1613,4137,1092.0,,0.0,UNKNOWN,,,
328,3299,4022,81,81,3341,4062,653.5,,0.0,UNKNOWN,,,
329,4614,4021,239,352,4749,4193,2680.0,,0.0,UNKNOWN,,,
330,7032,4007,83,33,7073,4022,627.5,,0.0,UNKNOWN,,,
331,3333,4004,66,78,3365,4043,574.0,,0.0,UNKNOWN,,,
332,6223,4003,32,95,6237,4051,598.5,,0.0,UNKNOWN,,,
333,2220,3993,76,46,2261,4022,792.0,,0.0,UNKNOWN,,,
334,1460,3991,24,91,1470,4037,565.5,,0.0,UNKNOWN,,,
335,5893,3980,117,31,5949,3996,521.5,,0.0,UNKNOWN,,,
336,4491,3951,120,72,4551,3992,671.5,,0.0,UNKNOWN,,,
337,2293,3933,39,52,2309,3958,559.0,,0.0,UNKNOWN,,,
338,2916,3915,86,115,2955,3966,1604.0,,0.0,UNKNOWN,,,
339,6274,3885,252,91,6402,3928,1557.5,,0.0,UNKNOWN,,,
340,1862,3854,136,448,1914,4058,2131.5,,0.0,UNKNOWN,,,
341,5468,3788,35,46,5484,3807,543.0,,0.0,UNKNOWN,,,
342,3907,3771,209,51,4019,3796,1324.5,,0.0,UNKNOWN,,,
343,1602,3765,59,100,1631,3811,557.5,,0.0,UNKNOWN,,,
344,5488,3763,56,58,5517,3787,542.0,,0.0,UNKNOWN,,,
345,4226,3739,174,107,4300,3795,1312.5,,0.0,UNKNOWN,,,
346,2816,3715,53,72,2836,3755,616.0,,0.0,UNKNOWN,,,
347,7380,3706,28,426,7400,3916,2630.5,,0.0,UNKNOWN,,,
348,5386,3676,203,86,5482,3726,1315.5,,0.0,UNKNOWN,,,
349,2727,3608,49,86,2750,3651,711.0,,0.0,UNKNOWN,,,
350,1935,3561,251,568,2044,3872,4853.5,,0.0,UNKNOWN,,,
351,1912,3558,97,75,1962,3601,1367.0,,0.0,UNKNOWN,,,
352,2192,3553,301,445,2379,3713,4562.5,,0.0,UNKNOWN,,,
353,1622,3527,61,107,1652,3580,833.5,,0.0,UNKNOWN,,,
354,1685,3511,48,83,1709,3547,596.0,,0.0,UNKNOWN,,,
355,5345,3503,39,102,5363,3548,1001.5,,0.0,UNKNOWN,,,
356,1938,3492,87,40,1975,3513,805.5,4,0.685,INVALID,,4,
357,4123,3459,111,119,4182,3517,1144.0,,0.0,UNKNOWN,,,
358,2245,3446,75,31,2278,3461,608.0,,0.0,UNKNOWN,,,
359,2168,3437,366,613,2410,3675,6244.0,,0.0,UNKNOWN,,,
360,2695,3430,22,99,2703,3481,516.0,,0.0,UNKNOWN,,,
361,1950,3405,88,46,1993,3429,1075.5,,0.0,UNKNOWN,,,
