parcel_id,detected_number,cx,cy,confidence,validation,area_px,tess_number,tess_conf,easy_number,easy_conf
,,4144.534901316848,6541.912006181783,0.0,NO_NUMBER,20706.0,,0.56,,0.0
,,6816.917498511435,6515.577247732128,0.0,NO_NUMBER,9517.0,,0.6,,0.0
,,3880.2513777777776,6378.9002666666665,0.0,NO_NUMBER,937.5,,0.0,,0.0
,,825.1726523011439,6314.668794892259,0.0,NO_NUMBER,1253.0,,0.0,,0.0
,,3791.8117948717945,6315.149230769231,0.0,NO_NUMBER,1300.0,,0.0,,0.0
,,1292.5631282669883,6295.9774829111375,0.0,NO_NUMBER,829.0,,0.0,,0.0
,,5636.9249358103,6321.2085787645365,0.0,NO_NUMBER,1103.5,,0.0,,0.0
,,3340.337195121951,6293.737601626016,0.0,NO_NUMBER,820.0,,0.86,,0.0
,,4283.157835204037,6255.236926825023,0.0,NO_NUMBER,1915.5,,0.0,,0.0
,,4363.740696438064,6239.43740031898,0.0,NO_NUMBER,1254.0,,0.0,,0.0
,,6123.821103374397,6258.254061774683,0.0,NO_NUMBER,933.5,,0.8,,0.0
,,5087.184881135625,6193.66786386181,0.0,NO_NUMBER,974.5,,0.18,,0.0
,,3361.091042244835,6190.165664508171,0.0,NO_NUMBER,2162.0,,0.65,,0.0
,,1814.0429009193053,6190.497616615594,0.0,NO_NUMBER,979.0,,0.41,,0.0
,,3760.822343489465,6178.395482795209,0.0,NO_NUMBER,1099.5,,0.0,,0.0
,,6778.195246971109,6123.175365020192,0.0,NO_NUMBER,1073.0,,0.0,,0.0
,,3817.1088977423638,6165.137782204515,0.0,NO_NUMBER,1004.0,,0.0,,0.0
,,5404.506172839506,6151.0849002849,0.0,NO_NUMBER,877.5,,0.52,,0.0
,,759.0768558951966,6131.028626880155,0.0,NO_NUMBER,1717.5,,0.0,,0.0
,,835.8667162145422,6183.105536975102,0.0,NO_NUMBER,1345.5,,0.0,,0.0
,,610.6315388642962,6169.156313960683,0.0,NO_NUMBER,3501.5,,0.0,,0.0
,,4996.397863247863,6172.082478632478,0.0,NO_NUMBER,1560.0,,0.0,,0.0
,,5182.054097056483,6117.000596658711,0.0,NO_NUMBER,838.0,,0.0,,0.0
,,5735.596894874672,6081.214739992517,0.0,NO_NUMBER,891.0,,0.86,,0.0
,,4801.997136535208,6116.523493427047,0.0,NO_NUMBER,1280.5,,0.0,,0.0
,,5259.206392694064,6123.57270421106,0.0,NO_NUMBER,1642.5,,0.0,,0.0
,,4757.649518533174,6102.7776018994855,0.0,NO_NUMBER,1263.5,,0.0,,0.0
,,3885.9514640994785,6040.496189330124,0.0,NO_NUMBER,831.0,,0.0,,0.0
,,1245.2006261414035,6009.404035133489,0.0,NO_NUMBER,1916.5,,0.0,,0.0
,,6187.095179904955,6062.1716225390355,0.0,NO_NUMBER,1227.5,,0.08,,0.0
,,4496.562158730158,6072.303492063492,0.0,NO_NUMBER,1312.5,,0.0,,0.0
,,5620.0411280846065,5997.502154328241,0.0,NO_NUMBER,851.0,,0.0,,0.0
,,2869.6200103680662,5976.764644893728,0.0,NO_NUMBER,964.5,,0.0,,0.0
,,5302.348516949152,5921.239406779661,0.0,NO_NUMBER,944.0,,0.0,,0.0
,,5783.296243034334,5997.953202708371,0.0,NO_NUMBER,2781.5,,0.12,,0.0
,,900.8352165725047,5942.310922787194,0.0,NO_NUMBER,885.0,,0.0,,0.0
,,5446.676470588235,5917.966412490921,0.0,NO_NUMBER,918.0,,0.0,,0.0
,,1101.1293242806337,5907.326382153249,0.0,NO_NUMBER,1031.0,,0.0,,0.0
,,2704.1163230240545,5966.38676975945,0.0,NO_NUMBER,1940.0,,0.8,,0.0
,,3914.047619047619,5887.572571428572,0.0,NO_NUMBER,875.0,,0.0,,0.0
,,1213.115975870792,5870.678536680287,0.0,NO_NUMBER,856.5,,0.0,,0.0
,9807,5455.509466708741,6007.0734195855675,0.04691014513373375,INVALID,3169.0,,0.0,9807,0.067
,,5168.58038277512,5884.087878787878,0.0,NO_NUMBER,1045.0,,0.0,,0.0
,,6375.396314297285,5834.514580801944,0.0,NO_NUMBER,823.0,,0.07,,0.0
,,4648.434260939705,5823.459870941721,0.0,NO_NUMBER,1653.0,,0.76,,0.0
,,1306.6283014571948,5840.5104735883415,0.0,NO_NUMBER,1464.0,,0.0,,0.0
,,1750.7272961816304,5938.675116099072,0.0,NO_NUMBER,2584.0,,0.0,,0.0
,,5226.1475116362335,5797.1305048335125,0.0,NO_NUMBER,931.0,,0.0,,0.0
,,5282.142219517143,5787.781497261108,0.0,NO_NUMBER,821.5,,0.0,,0.0
