parcel_id,detected_number,cx,cy,confidence,validation,area_px,tess_number,tess_conf,easy_number,easy_conf
,,7200.15783604581,6434.036648583484,0.0,NO_NUMBER,5530.0,,0.0,,0.0
,,7192.999616637914,6100.20529039678,0.0,NO_NUMBER,869.5,,0.0,,0.0
,,2731.918924466338,6089.743637110016,0.0,NO_NUMBER,812.0,,0.71,,0.0
,,7751.008826945413,5815.976848625629,0.0,NO_NUMBER,2152.5,,0.95,,0.0
,,7199.14270427272,5755.426584116793,0.0,NO_NUMBER,2180.5,,0.0,,0.0
,,7071.349275998245,5699.825654526839,0.0,NO_NUMBER,1139.5,,0.0,,0.0
,,7517.117841880341,5691.532692307693,0.0,NO_NUMBER,1560.0,,0.0,,0.0
,,2937.022281982328,5713.1038545268275,0.0,NO_NUMBER,1301.5,,0.77,,0.0
,,7551.58671065033,5476.5,0.0,NO_NUMBER,1061.0,,0.0,,0.0
,,1705.1042790363176,5368.0873786407765,0.0,NO_NUMBER,927.0,,0.0,,0.0
,,2033.8249721293196,5379.114986462812,0.0,NO_NUMBER,1046.5,,0.0,,0.0
,,7754.508299071112,5394.711283691183,0.0,NO_NUMBER,1094.5,,0.0,,0.0
,,2319.0568754499636,5177.931893448524,0.0,NO_NUMBER,1157.5,,0.0,,0.0
,,7956.139568052159,5114.658109209454,0.0,NO_NUMBER,818.0,,0.24,,0.0
,,7593.8066202090595,5115.078010065814,0.0,NO_NUMBER,861.0,,0.0,,0.0
,,5553.892278719397,5135.189453860639,0.0,NO_NUMBER,885.0,,0.0,,0.0
,,7336.652321456116,5087.734999228752,0.0,NO_NUMBER,1080.5,,0.16,,0.0
,,1521.284090909091,5105.4625270562765,0.0,NO_NUMBER,1232.0,,0.0,,0.0
,,4390.503016924208,5076.28094186902,0.0,NO_NUMBER,1132.5,,0.0,,0.0
,,2855.5683276708187,4995.839184597961,0.0,NO_NUMBER,883.0,,0.0,,0.0
,,1654.0535901467504,5013.3269129979035,0.0,NO_NUMBER,1272.0,,0.14,,0.0
,,2686.69260620915,5024.290645424837,0.0,NO_NUMBER,816.0,,0.0,,0.0
