parcel_id,bbox_x,bbox_y,bbox_w,bbox_h,cx,cy,area_px,detected_number,confidence,validation,tess_text,easyocr_text,engines_agree
26,3018,5549,62,78,3046,5589,530.5,,0.0,UNKNOWN,,,
27,2519,5503,186,25,2613,5517,828.5,,0.0,UNKNOWN,,,
28,7479,5466,247,40,7596,5485,1360.0,,0.0,UNKNOWN,,,
29,3042,5454,83,64,3080,5479,556.5,,0.0,UNKNOWN,,,
30,1163,5431,94,72,1208,5462,583.5,,0.0,UNKNOWN,,,
31,1160,5378,154,91,1239,5419,982.5,,0.0,UNKNOWN,,,
32,6092,5375,80,68,6136,5406,518.5,,0.0,UNKNOWN,,,
33,1631,5357,243,30,1745,5372,1244.5,,0.0,UNKNOWN,,,
34,1873,5331,303,79,2034,5375,1433.5,,0.0,UNKNOWN,,,
35,2039,5305,128,51,2101,5331,644.0,,0.0,UNKNOWN,,,
36,2256,5184,130,51,2315,5207,778.5,,0.0,UNKNOWN,,,
37,7731,5167,74,325,7767,5324,1837.0,,0.0,UNKNOWN,,,
38,7277,5165,166,20,7362,5176,1112.0,,0.0,UNKNOWN,,,
39,2755,5152,48,74,2775,5186,522.5,,0.0,UNKNOWN,,,
40,2426,5148,118,29,2482,5162,582.0,,0.0,UNKNOWN,,,
41,2222,5110,343,100,2382,5159,1719.0,,0.0,UNKNOWN,,,
42,2553,5109,126,41,2615,5129,592.5,,0.0,UNKNOWN,,,
43,4313,5105,93,91,4353,5154,757.0,,0.0,UNKNOWN,,,
44,7938,5101,33,32,7953,5116,812.0,0,0.696,INVALID,,0,
45,4369,5088,89,50,4409,5108,773.5,,0.0,UNKNOWN,,,
46,7466,5079,241,91,7580,5122,1695.0,,0.0,UNKNOWN,,,
47,7314,5072,44,36,7335,5089,534.0,0,0.65,INVALID,,0,
48,3042,5069,28,100,3054,5122,544.0,,0.0,UNKNOWN,,,
49,2432,5019,137,24,2497,5033,608.0,,0.0,UNKNOWN,,,
50,7507,5009,155,42,7584,5034,774.5,,0.0,UNKNOWN,,,
51,2793,4973,236,57,2902,5002,1409.5,,0.0,UNKNOWN,,,
52,5525,4969,49,228,5541,5076,1540.5,,0.0,UNKNOWN,,,
53,1401,4967,94,37,1444,4989,622.0,,0.0,UNKNOWN,,,
54,1456,4935,306,218,1607,5044,2697.5,,0.0,UNKNOWN,,,
55,3567,4926,98,56,3614,4960,641.5,,0.0,UNKNOWN,,,
56,1477,4912,110,44,1540,4938,837.0,,0.0,UNKNOWN,,,
57,2672,4909,38,187,2689,5000,1027.0,,0.0,UNKNOWN,,,
58,3281,4908,91,22,3322,4919,571.0,,0.0,UNKNOWN,,,
59,1832,4881,100,75,1882,4917,717.0,,0.0,UNKNOWN,,,
60,6151,4877,90,69,6199,4899,1034.0,,0.0,UNKNOWN,,,
61,1358,4875,79,76,1389,4906,1771.0,,0.0,UNKNOWN,,,
62,2638,4872,52,115,2664,4933,827.5,,0.0,UNKNOWN,,,
63,2722,4867,110,46,2780,4889,731.0,,0.0,UNKNOWN,,,
64,3715,4851,189,52,3812,4871,1003.5,,0.0,UNKNOWN,,,
65,1570,4846,112,44,1635,4873,680.5,,0.0,UNKNOWN,,,
66,2936,4837,231,47,3052,4860,1167.5,,0.0,UNKNOWN,,,
67,2833,4836,96,35,2882,4850,623.0,,0.0,UNKNOWN,,,
68,3161,4829,107,38,3213,4846,556.0,,0.0,UNKNOWN,,,
69,1162,4824,107,112,1214,4876,777.0,,0.0,UNKNOWN,,,
70,1535,4816,128,34,1598,4834,892.5,,0.0,UNKNOWN,,,
71,3702,4811,137,39,3769,4825,843.0,,0.0,UNKNOWN,,,
72,1731,4800,128,106,1804,4851,1196.0,,0.0,UNKNOWN,,,
73,1407,4799,114,116,1461,4856,1752.0,,0.0,UNKNOWN,,,
74,1848,4798,115,85,1906,4838,1033.0,,0.0,UNKNOWN,,,
75,2759,4795,396,56,2954,4816,2203.5,,0.0,UNKNOWN,,,
76,5537,4792,40,109,5556,4842,793.5,,0.0,UNKNOWN,,,
77,1698,4784,85,31,1741,4804,515.0,,0.0,UNKNOWN,,,
78,2552,4777,104,69,2605,4809,654.0,,0.0,UNKNOWN,,,
79,4615,4776,55,38,4640,4795,567.0,,0.0,UNKNOWN,,,
80,1078,4773,77,67,1117,4808,562.0,,0.0,UNKNOWN,,,
81,5325,4763,110,194,5369,4857,1160.5,,0.0,UNKNOWN,,,
82,1361,4760,94,39,1415,4782,632.0,,0.0,UNKNOWN,,,
83,7118,4750,128,35,7187,4766,585.0,,0.0,UNKNOWN,,,
84,1967,4748,69,49,1998,4774,531.0,,0.0,UNKNOWN,,,
85,2600,4740,220,103,2683,4773,2289.0,,0.0,UNKNOWN,,,
86,1226,4730,109,88,1288,4782,2090.0,,0.0,UNKNOWN,,,
87,1333,4727,94,36,1382,4745,817.0,,0.0,UNKNOWN,,,
88,5573,4725,38,69,5589,4760,527.0,,0.0,UNKNOWN,,,
89,3881,4724,61,97,3906,4773,599.0,,0.0,UNKNOWN,,,
90,1073,4724,100,97,1128,4770,855.0,,0.0,UNKNOWN,,,
91,2416,4716,132,61,2482,4745,767.5,,0.0,UNKNOWN,,,
92,5064,4713,224,40,5175,4738,1383.5,,0.0,UNKNOWN,,,
93,1467,4710,118,89,1522,4765,1421.5,,0.0,UNKNOWN,,,
94,1944,4700,108,51,1997,4723,638.0,,0.0,UNKNOWN,,,
95,1291,4696,82,34,1333,4714,521.5,,0.0,UNKNOWN,,,
96,1215,4680,49,33,1244,4697,903.0,0,0.63,INVALID,,0,
97,7488,4669,24,123,7496,4730,819.0,,0.0,UNKNOWN,,,
98,2731,4662,39,56,2753,4690,570.5,,0.0,UNKNOWN,,,
99,7559,4655,109,50,7613,4680,655.5,,0.0,UNKNOWN,,,
100,6602,4652,98,133,6647,4719,1020.5,,0.0,UNKNOWN,,,
101,4014,4647,125,172,4077,4733,1234.0,,0.0,UNKNOWN,,,
102,6835,4643,126,38,6893,4664,644.5,,0.0,UNKNOWN,,,
103,2051,4641,121,60,2104,4674,665.5,,0.0,UNKNOWN,,,
104,1582,4638,129,140,1635,4691,1995.5,,0.0,UNKNOWN,,,
105,1392,4637,92,32,1441,4655,664.5,,0.0,UNKNOWN,,,
106,5073,4636,234,96,5215,4680,1830.0,,0.0,UNKNOWN,,,
107,6096,4629,84,72,6141,4657,905.0,,0.0,UNKNOWN,,,
108,1729,4624,126,109,1787,4684,1850.5,,0.0,UNKNOWN,,,
109,2657,4619,26,55,2670,4644,536.0,,0.0,UNKNOWN,,,
110,1263,4617,86,52,1301,4650,776.5,,0.0,UNKNOWN,,,
111,2043,4616,196,171,2129,4711,1508.5,,0.0,UNKNOWN,,,
112,4639,4612,415,86,4845,4640,2617.0,,0.0,UNKNOWN,,,
113,1333,4603,138,36,1403,4616,1065.5,,0.0,UNKNOWN,,,
114,1860,4594,93,69,1902,4637,1134.0,,0.0,UNKNOWN,,,
115,2613,4591,33,57,2625,4613,555.0,,0.0,UNKNOWN,,,
116,1786,4582,78,27,1830,4598,570.0,,0.0,UNKNOWN,,,
117,5311,4581,129,103,5375,4634,1174.5,,0.0,UNKNOWN,,,
118,7425,4579,76,60,7469,4611,681.5,,0.0,UNKNOWN,,,
119,6694,4575,94,41,6739,4592,592.0,,0.0,UNKNOWN,,,
120,4510,4575,125,43,4573,4597,819.5,,0.0,UNKNOWN,,,
121,6618,4572,156,92,6696,4618,1102.0,,0.0,UNKNOWN,,,
122,7647,4565,36,35,7663,4581,786.5,5,0.449,INVALID,,5,
123,7082,4561,229,87,7192,4590,1422.0,,0.0,UNKNOWN,,,
124,8022,4558,50,62,8048,4588,520.5,,0.0,UNKNOWN,,,
125,2568,4554,37,186,2588,4642,1243.0,,0.0,UNKNOWN,,,
126,1983,4549,125,49,2051,4577,781.5,,0.0,UNKNOWN,,,
127,5840,4544,24,190,5850,4641,1193.0,,0.0,UNKNOWN,,,
128,5460,4544,101,59,5512,4570,720.0,,0.0,UNKNOWN,,,
129,2580,4540,256,101,2706,4582,1657.5,,0.0,UNKNOWN,,,
130,7309,4535,101,94,7365,4574,1126.0,,0.0,UNKNOWN,,,
131,7125,4532,71,45,7157,4555,512.0,,0.0,UNKNOWN,,,
132,4523,4532,548,105,4802,4590,3401.5,,0.0,UNKNOWN,,,
133,6534,4531,73,42,6572,4551,664.5,,0.0,UNKNOWN,,,
134,6825,4515,41,62,6842,4541,753.5,,0.0,UNKNOWN,,,
135,4328,4514,179,65,4418,4546,885.5,,0.0,UNKNOWN,,,
136,1492,4507,110,86,1541,4558,1241.5,,0.0,UNKNOWN,,,
137,7583,4503,113,48,7641,4527,789.5,,0.0,UNKNOWN,,,
138,1980,4502,100,40,2029,4519,770.5,,0.0,UNKNOWN,,,
139,7794,4501,33,24,7810,4513,520.0,5,0.629,INVALID,,5,
140,7624,4497,146,70,7696,4526,873.0,,0.0,UNKNOWN,,,
141,2506,4491,45,169,2524,4575,934.5,,0.0,UNKNOWN,,,
142,4220,4484,104,34,4270,4500,631.0,,0.0,UNKNOWN,,,
143,4414,4480,104,55,4464,4507,659.0,,0.0,UNKNOWN,,,
144,2795,4478,100,33,2841,4494,539.5,,0.0,UNKNOWN,,,
145,1830,4475,189,87,1916,4516,1990.0,,0.0,UNKNOWN,,,
146,7468,4468,62,34,7499,4480,518.5,,0.0,UNKNOWN,,,
147,6810,4462,251,42,6933,4489,1601.5,,0.0,UNKNOWN,,,
148,5595,4461,60,82,5627,4497,589.5,,0.0,UNKNOWN,,,
149,7702,4459,34,26,7718,4472,625.0,5,0.683,INVALID,,5,
150,4062,4445,88,25,4106,4456,547.0,,0.0,UNKNOWN,,,
151,7465,4443,137,52,7538,4464,723.0,,0.0,UNKNOWN,,,
152,6490,4440,62,41,6520,4459,550.0,,0.0,UNKNOWN,,,
153,1691,4439,110,49,1748,4466,974.5,,0.0,UNKNOWN,,,
154,5441,4438,87,141,5497,4517,1220.5,,0.0,UNKNOWN,,,
155,7364,4436,71,93,7405,4483,644.0,,0.0,UNKNOWN,,,
156,7285,4423,36,37,7302,4443,881.5,0,0.561,INVALID,,0,
157,7641,4417,86,77,7682,4449,623.0,,0.0,UNKNOWN,,,
158,2522,4411,65,325,2552,4571,1622.0,,0.0,UNKNOWN,,,
159,7217,4402,63,61,7256,4426,710.5,,0.0,UNKNOWN,,,
160,2545,4402,29,110,2563,4451,607.5,,0.0,UNKNOWN,,,
161,3987,4399,321,62,4149,4429,2015.0,,0.0,UNKNOWN,,,
162,7594,4394,116,91,7652,4439,875.5,,0.0,UNKNOWN,,,
163,6624,4393,90,142,6667,4447,1219.5,,0.0,UNKNOWN,,,
164,7378,4388,62,78,7408,4425,541.5,,0.0,UNKNOWN,,,
165,8013,4380,80,49,8050,4411,507.0,,0.0,UNKNOWN,,,
166,1283,4377,54,60,1302,4400,801.5,,0.0,UNKNOWN,,,
167,1392,4368,64,62,1422,4397,832.0,,0.0,UNKNOWN,,,
168,1615,4361,74,33,1652,4378,565.5,,0.0,UNKNOWN,,,
169,6319,4355,107,59,6374,4384,739.5,,0.0,UNKNOWN,,,
170,1504,4353,97,82,1552,4383,1017.5,,0.0,UNKNOWN,,,
171,1758,4347,66,51,1786,4372,704.5,,0.0,UNKNOWN,,,
172,3275,4345,115,115,3335,4400,833.5,,0.0,UNKNOWN,,,
173,5445,4335,121,80,5503,4373,737.0,,0.0,UNKNOWN,,,
174,7633,4333,36,31,7650,4347,713.5,0,0.547,INVALID,,0,
175,7254,4333,152,70,7324,4380,1018.5,,0.0,UNKNOWN,,,
176,7471,4317,67,117,7498,4375,846.0,,0.0,UNKNOWN,,,
177,5698,4317,35,90,5716,4362,528.5,,0.0,UNKNOWN,,,
178,2575,4305,118,65,2632,4336,531.0,,0.0,UNKNOWN,,,
179,1597,4298,87,43,1641,4324,645.0,,0.0,UNKNOWN,,,
180,2505,4291,48,57,2524,4320,502.5,,0.0,UNKNOWN,,,
181,5353,4283,159,150,5434,4366,1143.5,,0.0,UNKNOWN,,,
182,7352,4248,32,79,7364,4284,665.5,,0.0,UNKNOWN,,,
183,6204,4248,61,84,6235,4289,623.0,,0.0,UNKNOWN,,,
184,1298,4245,100,45,1356,4268,773.5,,0.0,UNKNOWN,,,
185,6281,4240,39,110,6298,4292,652.0,,0.0,UNKNOWN,,,
186,2345,4239,147,135,2415,4306,1114.5,,0.0,UNKNOWN,,,
187,1516,4216,79,80,1547,4252,965.5,,0.0,UNKNOWN,,,
188,5721,4204,62,107,5752,4258,509.0,,0.0,UNKNOWN,,,
189,2443,4196,63,92,2474,4239,616.5,,0.0,UNKNOWN,,,
190,6135,4187,71,58,6168,4214,598.5,,0.0,UNKNOWN,,,
191,7115,4184,76,91,7152,4227,563.0,,0.0,UNKNOWN,,,
192,7517,4183,87,138,7559,4246,779.0,,0.0,UNKNOWN,,,
193,4295,4183,103,23,4344,4194,523.5,,0.0,UNKNOWN,,,
194,6896,4181,32,68,6910,4215,536.0,,0.0,UNKNOWN,,,
195,7444,4169,140,211,7509,4280,1745.5,,0.0,UNKNOWN,,,
196,1238,4164,71,52,1268,4191,674.0,,0.0,UNKNOWN,,,
197,1456,4159,108,53,1503,4191,987.0,,0.0,UNKNOWN,,,
198,6834,4156,54,46,6860,4177,1649.0,,0.0,UNKNOWN,,,
199,7539,4155,190,161,7622,4230,1534.5,,0.0,UNKNOWN,,,
200,1609,4116,70,65,1639,4158,799.0,,0.0,UNKNOWN,,,
201,7218,4106,237,59,7333,4145,1525.0,,0.0,UNKNOWN,,,
202,1107,4100,146,38,1187,4115,1083.5,,0.0,UNKNOWN,,,
203,5479,4096,170,143,5565,4161,1392.0,,0.0,UNKNOWN,,,
204,5184,4094,137,136,5259,4157,928.0,,0.0,UNKNOWN,,,
205,2894,4079,107,82,2950,4111,538.5,,0.0,UNKNOWN,,,
206,5720,4074,375,100,5898,4110,2387.0,,0.0,UNKNOWN,,,
207,7044,4073,160,28,7126,4087,985.0,,0.0,UNKNOWN,,,
208,7416,4052,71,58,7454,4077,552.5,,0.0,UNKNOWN,,,
209,2363,4048,82,144,2403,4122,897.5,,0.0,UNKNOWN,,,
210,7261,4045,137,33,7328,4065,903.5,,0.0,UNKNOWN,,,
211,2308,4041,29,102,2325,4091,616.5,,0.0,UNKNOWN,,,
212,5577,4039,136,38,5648,4052,860.5,,0.0,UNKNOWN,,,
213,1141,4039,46,38,1163,4056,1164.5,,0.0,UNKNOWN,,,
214,1889,4033,107,37,1943,4057,535.5,,0.0,UNKNOWN,,,
215,5076,4016,102,77,5126,4053,605.0,,0.0,UNKNOWN,,,
216,5734,4014,121,47,5793,4045,824.5,,0.0,UNKNOWN,,,
217,6959,4003,68,63,6991,4034,550.5,,0.0,UNKNOWN,,,
218,7318,3984,106,65,7366,4016,817.5,,0.0,UNKNOWN,,,
219,2931,3976,64,94,2963,4023,551.5,,0.0,UNKNOWN,,,
220,5127,3967,297,215,5317,4034,2014.5,,0.0,UNKNOWN,,,
221,6989,3929,49,42,7012,3950,603.0,0,0.696,INVALID,,0,
222,7282,3915,308,207,7434,4025,2410.5,,0.0,UNKNOWN,,,
223,2924,3907,205,205,3015,4003,1264.0,,0.0,UNKNOWN,,,
224,7850,3906,148,80,7921,3946,734.5,,0.0,UNKNOWN,,,
225,5672,3880,57,137,5701,3946,879.0,,0.0,UNKNOWN,,,
226,6942,3877,32,70,6957,3912,567.5,,0.0,UNKNOWN,,,
227,6224,3877,90,36,6265,3895,626.5,,0.0,UNKNOWN,,,
228,5633,3876,65,143,5673,3943,817.5,,0.0,UNKNOWN,,,
229,2998,3873,144,96,3059,3914,874.0,,0.0,UNKNOWN,,,
230,2797,3873,72,108,2835,3922,571.0,,0.0,UNKNOWN,,,
231,6800,3865,108,86,6855,3906,729.0,,0.0,UNKNOWN,,,
232,1589,3865,235,116,1710,3916,1343.5,,0.0,UNKNOWN,,,
233,3256,3853,129,32,3318,3865,574.5,,0.0,UNKNOWN,,,
234,7188,3836,117,137,7239,3910,1431.0,,0.0,UNKNOWN,,,
235,4975,3827,199,65,5068,3857,927.0,,0.0,UNKNOWN,,,
236,7077,3819,46,49,7100,3842,1403.0,0,0.692,INVALID,,0,
237,3205,3815,111,59,3263,3840,591.0,,0.0,UNKNOWN,,,
238,2632,3809,37,65,2643,3834,628.0,2,0.699,INVALID,,2,
239,7205,3799,79,115,7244,3858,948.0,,0.0,UNKNOWN,,,
240,4683,3784,238,103,4797,3832,1522.5,,0.0,UNKNOWN,,,
241,6785,3778,421,258,6989,3886,3108.5,,0.0,UNKNOWN,,,
242,2635,3777,99,43,2683,3795,640.0,,0.0,UNKNOWN,,,
243,6679,3773,82,65,6721,3804,571.5,,0.0,UNKNOWN,,,
244,1787,3770,826,273,2199,3945,6106.5,,0.0,UNKNOWN,,,
245,1505,3765,271,129,1625,3831,1704.5,,0.0,UNKNOWN,,,
246,4694,3752,194,91,4793,3794,1035.0,,0.0,UNKNOWN,,,
247,3686,3739,41,85,3706,3778,511.0,,0.0,UNKNOWN,,,
248,1930,3720,204,134,2031,3794,1338.0,,0.0,UNKNOWN,,,
249,5671,3715,77,120,5712,3774,711.0,,0.0,UNKNOWN,,,
250,6848,3700,45,77,6866,3737,530.0,,0.0,UNKNOWN,,,
251,4684,3700,121,60,4740,3730,543.5,,0.0,UNKNOWN,,,
252,7102,3675,86,158,7141,3754,1343.0,,0.0,UNKNOWN,,,
253,2811,3670,116,55,2870,3699,599.5,,0.0,UNKNOWN,,,
254,6391,3661,80,79,6431,3701,669.5,,0.0,UNKNOWN,,,
255,7323,3647,58,53,7356,3676,545.0,0,0.696,INVALID,,0,
256,2964,3646,312,122,3119,3709,1723.5,,0.0,UNKNOWN,,,
257,2631,3643,93,128,2677,3703,871.0,,0.0,UNKNOWN,,,
258,4500,3638,190,111,4591,3697,1043.0,,0.0,UNKNOWN,,,
259,4431,3623,213,153,4529,3700,1264.0,,0.0,UNKNOWN,,,
260,1871,3608,112,37,1922,3629,595.0,,0.0,UNKNOWN,,,
261,1943,3575,151,51,2018,3599,867.0,,0.0,UNKNOWN,,,
262,7065,3565,43,107,7087,3618,809.0,,0.0,UNKNOWN,,,
263,2728,3540,22,83,2738,3582,517.5,,0.0,UNKNOWN,,,
264,1719,3510,99,26,1765,3522,575.5,,0.0,UNKNOWN,,,
265,7008,3482,53,71,7037,3514,599.0,,0.0,UNKNOWN,,,
266,7081,3477,126,319,7137,3633,2223.0,,0.0,UNKNOWN,,,
267,4309,3465,124,160,4365,3542,1087.5,,0.0,UNKNOWN,,,
268,6894,3427,104,44,6945,3450,617.5,,0.0,UNKNOWN,,,
269,4375,3402,103,118,4426,3460,843.0,,0.0,UNKNOWN,,,
270,6961,3362,43,52,6983,3383,601.5,,0.0,UNKNOWN,,,
271,7005,3352,32,124,7024,3415,811.0,,0.0,UNKNOWN,,,
272,6927,3350,34,67,6939,3384,617.5,,0.0,UNKNOWN,,,
273,4245,3339,249,296,4365,3484,2024.0,,0.0,UNKNOWN,,,
274,3631,3295,174,356,3670,3425,2458.0,,0.0,UNKNOWN,,,
275,1945,3284,406,285,2147,3429,2565.5,,0.0,UNKNOWN,,,
276,4121,3280,137,105,4197,3330,868.5,,0.0,UNKNOWN,,,
277,3081,3274,74,107,3119,3323,628.5,,0.0,UNKNOWN,,,
278,3681,3181,109,25,3736,3193,506.0,,0.0,UNKNOWN,,,
279,2928,3176,120,147,2995,3250,1283.5,,0.0,UNKNOWN,,,
280,6944,3157,35,98,6958,3205,679.0,,0.0,UNKNOWN,,,
281,5878,3142,37,122,5898,3201,603.0,,0.0,UNKNOWN,,,
282,6526,3112,105,88,6580,3156,803.5,,0.0,UNKNOWN,,,
283,6980,3038,40,92,7001,3084,742.5,,0.0,UNKNOWN,,,
284,2852,3037,186,112,2951,3085,1437.5,,0.0,UNKNOWN,,,
285,7287,3032,33,75,7304,3057,1033.0,,0.0,UNKNOWN,,,
286,2591,3032,225,79,2705,3061,964.5,,0.0,UNKNOWN,,,
287,7396,3015,32,61,7410,3041,603.0,,0.0,UNKNOWN,,,
288,7351,3004,138,204,7405,3104,1507.5,,0.0,UNKNOWN,,,
289,4986,2991,94,158,5030,3066,921.0,,0.0,UNKNOWN,,,
290,2919,2981,153,94,2987,3032,821.5,,0.0,UNKNOWN,,,
291,6141,2971,63,236,6171,3080,1427.0,,0.0,UNKNOWN,,,
292,7217,2966,27,67,7230,2996,592.0,,0.0,UNKNOWN,,,
293,7686,2962,27,72,7698,2998,511.0,,0.0,UNKNOWN,,,
294,6996,2955,78,246,7042,3081,1696.5,,0.0,UNKNOWN,,,
295,3315,2954,106,52,3366,2979,686.0,,0.0,UNKNOWN,,,
296,7088,2952,264,231,7210,3060,1843.0,,0.0,UNKNOWN,,,
297,6290,2949,90,69,6337,2983,662.5,,0.0,UNKNOWN,,,
298,4125,2939,31,97,4140,2985,623.5,,0.0,UNKNOWN,,,
299,7164,2938,41,52,7181,2959,571.0,,0.0,UNKNOWN,,,
300,5915,2910,41,359,5939,3082,1769.5,,0.0,UNKNOWN,,,
301,4932,2902,55,88,4958,2942,542.5,,0.0,UNKNOWN,,,
302,3044,2882,58,76,3063,2923,565.0,,0.0,UNKNOWN,,,
303,4099,2874,21,127,4110,2937,814.0,,0.0,UNKNOWN,,,
304,7157,2866,98,73,7207,2905,569.0,,0.0,UNKNOWN,,,
305,6725,2859,233,264,6843,2985,2580.0,,0.0,UNKNOWN,,,
306,6830,2829,160,115,6912,2886,1375.5,,0.0,UNKNOWN,,,
307,7739,2822,144,34,7811,2841,598.5,,0.0,UNKNOWN,,,
308,7216,2818,106,140,7266,2887,965.0,,0.0,UNKNOWN,,,
309,8034,2816,94,88,8081,2863,610.5,,0.0,UNKNOWN,,,
310,6655,2806,72,57,6692,2832,592.5,,0.0,UNKNOWN,,,
311,2944,2760,61,54,2977,2790,531.5,,0.0,UNKNOWN,,,
312,6724,2756,101,73,6773,2789,654.0,,0.0,UNKNOWN,,,
313,6980,2736,106,215,7027,2854,1434.5,,0.0,UNKNOWN,,,
314,6938,2735,83,217,6979,2841,1663.5,,0.0,UNKNOWN,,,
315,6438,2734,131,81,6496,2783,998.5,,0.0,UNKNOWN,,,
316,7319,2728,86,140,7360,2800,965.5,,0.0,UNKNOWN,,,
317,7035,2728,132,41,7100,2752,695.0,,0.0,UNKNOWN,,,
318,6093,2719,31,211,6111,2823,1056.0,,0.0,UNKNOWN,,,
319,4326,2718,54,41,4351,2738,544.0,,0.0,UNKNOWN,,,
320,7059,2715,104,21,7115,2724,570.0,,0.0,UNKNOWN,,,
321,6623,2697,91,60,6666,2724,569.0,,0.0,UNKNOWN,,,
322,7241,2671,28,73,7253,2705,605.0,,0.0,UNKNOWN,,,
323,6465,2620,84,62,6511,2649,777.0,,0.0,UNKNOWN,,,
324,5073,2619,33,77,5092,2652,680.5,,0.0,UNKNOWN,,,
325,2944,2608,50,45,2967,2631,517.0,,0.0,UNKNOWN,,,
326,2883,2602,21,153,2893,2681,787.0,,0.0,UNKNOWN,,,
327,2764,2560,42,147,2786,2626,582.5,,0.0,UNKNOWN,,,
328,5189,2555,32,195,5203,2649,1060.0,,0.0,UNKNOWN,,,
329,6078,2539,29,177,6090,2624,1018.5,,0.0,UNKNOWN,,,
330,6287,2526,169,93,6371,2572,920.0,,0.0,UNKNOWN,,,
331,6603,2522,42,84,6622,2563,650.5,,0.0,UNKNOWN,,,
332,3075,2506,23,242,3084,2630,1335.0,,0.0,UNKNOWN,,,
333,6685,2488,249,197,6803,2599,1852.0,,0.0,UNKNOWN,,,
334,5351,2473,37,54,5366,2497,519.0,2,0.64,INVALID,,2,
335,7599,2462,59,91,7625,2508,561.0,,0.0,UNKNOWN,,,
336,4743,2461,124,34,4808,2477,744.0,,0.0,UNKNOWN,,,
337,2917,2443,103,24,2964,2454,605.0,,0.0,UNKNOWN,,,
338,6116,2430,163,93,6196,2474,969.5,,0.0,UNKNOWN,,,
339,7618,2426,77,101,7649,2481,624.5,,0.0,UNKNOWN,,,
340,6841,2417,57,53,6868,2444,796.0,,0.0,UNKNOWN,,,
341,3298,2382,142,158,3370,2457,1328.0,,0.0,UNKNOWN,,,
342,7734,2379,38,41,7753,2398,983.0,0,0.564,INVALID,,0,
343,6280,2372,59,125,6308,2436,618.5,,0.0,UNKNOWN,,,
344,6588,2362,77,99,6625,2408,651.0,,0.0,UNKNOWN,,,
345,2807,2336,67,79,2842,2373,553.0,,0.0,UNKNOWN,,,
346,2576,2322,170,186,2674,2409,1299.5,,0.0,UNKNOWN,,,
347,5262,2317,119,47,5316,2339,649.0,,0.0,UNKNOWN,,,
348,4724,2286,191,158,4819,2364,1203.0,,0.0,UNKNOWN,,,
349,6013,2247,44,117,6031,2305,660.5,,0.0,UNKNOWN,,,
350,6939,2243,204,323,7026,2416,2114.0,,0.0,UNKNOWN,,,
351,3627,2237,67,55,3663,2266,517.5,,0.0,UNKNOWN,,,
352,7219,2235,62,54,7246,2259,531.5,,0.0,UNKNOWN,,,
353,2826,2195,143,111,2893,2249,901.5,,0.0,UNKNOWN,,,
354,3080,2169,40,42,3099,2192,521.0,5,0.612,INVALID,,5,
355,2498,2166,143,65,2570,2198,871.5,,0.0,UNKNOWN,,,
356,7497,2151,74,120,7539,2210,746.0,,0.0,UNKNOWN,,,
357,3599,2123,177,77,3686,2163,1039.5,,0.0,UNKNOWN,,,
358,1766,2115,56,108,1791,2170,652.5,,0.0,UNKNOWN,,,
359,6443,2091,152,263,6518,2234,1674.0,,0.0,UNKNOWN,,,
360,7582,2071,39,71,7593,2101,586.5,,0.0,UNKNOWN,,,
361,3803,2047,140,66,3870,2080,844.5,,0.0,UNKNOWN,,,
