parcel_id,detected_number,cx,cy,confidence,validation,area_px,tess_number,tess_conf,easy_number,easy_conf
,,711.0592205323194,5874.05608365019,0.0,NO_NUMBER,5260.0,,0.15,,0.0
,,1782.28707552965,5918.074758210831,0.0,NO_NUMBER,11666.5,,0.87,,0.0
,,180.43396825396823,5846.133514739228,0.0,NO_NUMBER,3675.0,,0.45,,0.0
,,3946.0154614073526,5795.897735573411,0.0,NO_NUMBER,1369.0,,0.0,,0.0
,,691.145047531432,5656.4369825206995,0.0,NO_NUMBER,1087.0,,0.53,,0.0
,,4103.353074847322,5634.080386308763,0.0,NO_NUMBER,1173.5,,0.25,,0.0
,,20.05958605664488,5654.801525054466,0.0,NO_NUMBER,1530.0,,0.0,,0.0
,,4656.285892634207,5575.53511235955,0.0,NO_NUMBER,1068.0,,0.0,,0.0
,,3946.73645652593,5544.047619047618,0.0,NO_NUMBER,864.5,,0.0,,0.0
,,4989.293525179856,5614.65867306155,0.0,NO_NUMBER,1042.5,,0.48,,0.0
,,3180.3339107005386,5568.828906851424,0.0,NO_NUMBER,866.0,,0.56,,0.0
,,2622.9654308617232,5506.255511022044,0.0,NO_NUMBER,998.0,,0.0,,0.0
,,169.5248671222475,5530.626613515565,0.0,NO_NUMBER,878.0,,0.0,,0.0
,,4370.089211618258,5462.673443983403,0.0,NO_NUMBER,1205.0,,0.0,,0.0
,,4013.117821415339,5472.176979128072,0.0,NO_NUMBER,1349.5,,0.0,,0.0
,,1357.4715844325026,5460.761439504966,0.0,NO_NUMBER,1023.5,,0.0,,0.0
,,469.81184828692557,5474.774607539818,0.0,NO_NUMBER,1454.5,,0.0,,0.0
,,4226.918991678903,5474.953377386197,0.0,NO_NUMBER,1362.0,,0.73,,0.0
,,3640.1306572215663,5399.463203463203,0.0,NO_NUMBER,847.0,,0.0,,0.0
,,262.5798857779635,5523.870176904861,0.0,NO_NUMBER,2393.0,,0.0,,0.0
,,4525.438344873062,5529.200379162545,0.0,NO_NUMBER,2022.0,,0.63,,0.0
,,4990.806700821338,5494.326827681548,0.0,NO_NUMBER,2049.5,,0.66,,0.0
,,4923.9829564077345,5414.686332350049,0.0,NO_NUMBER,1017.0,,0.0,,0.0
,,2371.9656923288044,5365.253190613421,0.0,NO_NUMBER,1214.5,,0.0,,0.0
,,2485.0771685523646,5431.441059858814,0.0,NO_NUMBER,1723.5,,0.91,,0.0
,,1360.0428225921182,5316.330630246123,0.0,NO_NUMBER,1171.5,,0.0,,0.0
,,3704.1198465963566,5318.267018216683,0.0,NO_NUMBER,1043.0,,0.0,,0.0
,,2440.9986729700586,5362.95853031434,0.0,NO_NUMBER,2009.5,,0.21,,0.0
,,575.3342041100661,5303.08777429467,0.0,NO_NUMBER,957.0,,0.8,,0.0
,,5054.368246537936,5296.443339184708,0.0,NO_NUMBER,854.5,,0.0,,0.0
,,732.90708915145,5309.2819548872185,0.0,NO_NUMBER,931.0,,0.0,,0.0
,,3832.797106824926,5335.328016815034,0.0,NO_NUMBER,1348.0,,0.0,,0.0
,,429.6855146124523,5393.347592827898,0.0,NO_NUMBER,2361.0,,0.6,,0.0
,,2924.9323438704705,5400.898612181958,0.0,NO_NUMBER,2594.0,,0.56,,0.0
,,260.37078171721487,5282.4432578670085,0.0,NO_NUMBER,1170.5,,0.46,,0.0
,,4687.577728937728,5277.913553113553,0.0,NO_NUMBER,1137.5,,0.0,,0.0
,,7197.189716691643,5614.013380432456,0.0,NO_NUMBER,4671.0,,0.0,,0.0
,,1373.7454672245467,5226.127336122733,0.0,NO_NUMBER,1195.0,,0.0,,0.0
,,3236.962387028176,5199.513024986709,0.0,NO_NUMBER,1254.0,,0.76,,0.0
,,5104.908910891089,5164.894125412541,0.0,NO_NUMBER,1262.5,,0.0,,0.0
,,4549.101573033708,5169.364794007491,0.0,NO_NUMBER,1112.5,,0.0,,0.0
,,4731.665632387707,5140.728575650118,0.0,NO_NUMBER,1128.0,,0.0,,0.0
,,1380.8531412565026,5134.763238628784,0.0,NO_NUMBER,1249.5,,0.0,,0.0
,,1584.4958250497018,5112.409211398277,0.0,NO_NUMBER,2515.0,,0.35,,0.0
,,4922.845789651674,5151.298162552136,0.0,NO_NUMBER,1478.5,,0.54,,0.0
,,4761.159310178485,5204.005487216594,0.0,NO_NUMBER,2764.0,,0.0,,0.0
,,3988.2575018076645,5153.466377440347,0.0,NO_NUMBER,1844.0,,0.73,,0.0
,,3626.3826539171278,5084.7666498909575,0.0,NO_NUMBER,993.5,,0.0,,0.0
,,4436.7422018348625,5081.841896024464,0.0,NO_NUMBER,1090.0,,0.0,,0.0
,,4754.866971602821,5060.332189822756,0.0,NO_NUMBER,874.5,,0.0,,0.0
,,2342.235120511559,5062.878996556813,0.0,NO_NUMBER,1016.5,,0.0,,0.0
,,4311.797930283225,5189.1805944600055,0.0,NO_NUMBER,2142.0,,0.0,,0.0
,,4235.097512437811,5049.742288557213,0.0,NO_NUMBER,837.5,,0.56,,0.0
,,4471.480448383733,5083.590111226972,0.0,NO_NUMBER,1918.0,,0.88,,0.0
,,4984.59382390702,5150.844516521386,0.0,NO_NUMBER,2466.5,,0.18,,0.0
,,4776.831651718983,5012.812967115096,0.0,NO_NUMBER,892.0,,0.0,,0.0
,,4645.062481043372,5055.289808917198,0.0,NO_NUMBER,1099.0,,0.45,,0.0
