parcel_id,detected_number,cx,cy,confidence,validation,area_px,tess_number,tess_conf,easy_number,easy_conf
,,7013.675428784489,8680.684190902311,0.0,NO_NUMBER,894.0,,0.0,,0.0
,,519.2637744828849,8684.01903715907,0.0,NO_NUMBER,1821.0,,0.0,,0.0
,,6695.777250503307,8680.097497842968,0.0,NO_NUMBER,2318.0,,0.0,,0.0
,,6249.458978409689,8675.125961032121,0.0,NO_NUMBER,1582.5,,0.0,,0.0
,,2809.275442494596,8681.12400429269,0.0,NO_NUMBER,11026.5,,0.0,,0.0
,,1175.757870821162,8447.635183382017,0.0,NO_NUMBER,1027.0,,0.0,,0.0
,,573.1206050695013,8412.246797492504,0.0,NO_NUMBER,1223.0,,0.0,,0.0
,,959.9757548032937,8382.699603537663,0.0,NO_NUMBER,1093.0,,0.0,,0.0
,,368.34818672839504,8351.949459876543,0.0,NO_NUMBER,864.0,,0.0,,0.0
,,15.93032718817472,8405.875269888722,0.0,NO_NUMBER,2007.0,,0.0,,0.0
,,557.0655769604981,8279.725238373223,0.0,NO_NUMBER,856.5,,0.0,,0.0
,,2830.291349890184,8341.828771751985,0.0,NO_NUMBER,1973.0,,0.76,,0.0
,,3590.78359592215,8251.947791164657,0.0,NO_NUMBER,1079.0,,0.0,,0.0
,,1277.5221354166667,8169.37355324074,0.0,NO_NUMBER,1152.0,,0.89,,0.0
,,4567.376641956041,8143.932761087267,0.0,NO_NUMBER,1281.5,,0.6,,0.0
,,5220.56505786057,8088.163985323172,0.0,NO_NUMBER,1181.0,,0.0,,0.0
,,3245.309103840683,8253.780606922712,0.0,NO_NUMBER,3515.0,,0.61,,0.0
,,5264.280659908566,8056.1051480818915,0.0,NO_NUMBER,838.5,,0.36,,0.0
,,5324.350237064522,8074.01195629767,0.0,NO_NUMBER,808.5,,0.0,,0.0
,,725.364150255288,8032.170313639678,0.0,NO_NUMBER,914.0,,0.0,,0.0
,,1329.9280774550484,8030.914641375222,0.0,NO_NUMBER,843.5,,0.0,,0.0
,,948.5385858585857,7992.2804040404035,0.0,NO_NUMBER,825.0,,0.0,,0.0
,,1388.5769715293525,7992.877551020408,0.0,NO_NUMBER,1323.0,,0.72,,0.0
,,33.562346688470974,8141.764513491415,0.0,NO_NUMBER,2446.0,,0.0,,0.0
,,2251.3545725820604,7961.653677374056,0.0,NO_NUMBER,949.5,,0.83,,0.0
,,1041.2196228555224,7930.083368779243,0.0,NO_NUMBER,1175.5,,0.0,,0.0
,,1314.8003393665158,7964.669683257918,0.0,NO_NUMBER,884.0,,0.0,,0.0
,,2137.5322885706564,7928.753940376475,0.0,NO_NUMBER,1850.5,,0.0,,0.0
,,4905.711648351648,7903.927765567764,0.0,NO_NUMBER,1137.5,,0.0,,0.0
,,4911.324757643549,7949.498657718121,0.0,NO_NUMBER,2235.0,,0.54,,0.0
,,994.4958568738228,7866.2489642184555,0.0,NO_NUMBER,885.0,,0.0,,0.0
,,959.3009469696968,7847.060037878788,0.0,NO_NUMBER,880.0,,0.0,,0.0
,,1383.252408477842,7879.535517019909,0.0,NO_NUMBER,1297.5,,0.45,,0.0
,,5535.926605504587,7859.666846555136,0.0,NO_NUMBER,926.5,,0.0,,0.0
,,641.1711611870459,7835.961581086073,0.0,NO_NUMBER,1353.5,,0.0,,0.0
,,1161.5227817745802,7865.039660579228,0.0,NO_NUMBER,1807.0,,0.0,,0.0
,,3839.367032967033,7821.5553113553115,0.0,NO_NUMBER,910.0,,0.66,,0.0
,,3463.4629491945475,7897.677240809582,0.0,NO_NUMBER,2017.5,,0.0,,0.0
,,818.633656627531,7761.318529862175,0.0,NO_NUMBER,979.5,,0.0,,0.0
,,1164.6038718073855,7731.152269399708,0.0,NO_NUMBER,1024.5,,0.0,,0.0
,,1392.571400625978,7765.464984350547,0.0,NO_NUMBER,852.0,,0.0,,0.0
,,1230.1274912520917,7744.129164764948,0.0,NO_NUMBER,1095.5,,0.0,,0.0
,,524.4082318353633,7732.152176956461,0.0,NO_NUMBER,1190.5,,0.77,,0.0
,,3842.3739207832664,7702.4145082332,0.0,NO_NUMBER,1872.5,,0.0,,0.0
,,891.3023300596957,7673.293471981514,0.0,NO_NUMBER,865.5,,0.0,,0.0
,,760.9652712202287,7695.034938621341,0.0,NO_NUMBER,1588.5,,0.0,,0.0
,,1814.0702614379084,7670.058949220714,0.0,NO_NUMBER,1326.0,,0.29,,0.0
,,4456.950811843361,7730.812798471823,0.0,NO_NUMBER,2443.0,,0.0,,0.0
,,4174.035526128435,7636.366652427737,0.0,NO_NUMBER,2341.0,,0.0,,0.0
,,809.5613929146537,7610.274758454107,0.0,NO_NUMBER,828.0,,0.0,,0.0
,,1456.5388957730966,7743.359906374776,0.0,NO_NUMBER,2421.0,,0.0,,0.0
,,1064.337855023315,7629.262823230182,0.0,NO_NUMBER,1179.5,,0.0,,0.0
,,882.08712969878,7618.048419218321,0.0,NO_NUMBER,1339.0,,0.61,,0.0
,,5477.376760243481,7658.583628599981,0.0,NO_NUMBER,1834.5,,0.62,,0.0
,,1200.2725914861837,7578.823334163139,0.0,NO_NUMBER,2008.5,,0.0,,0.0
,,1323.5123123123121,7582.954054054054,0.0,NO_NUMBER,1110.0,,0.0,,0.0
,,421.32291165624497,7525.422639089305,0.0,NO_NUMBER,1039.5,,0.0,,0.0
