parcel_id,detected_number,cx,cy,confidence,validation,area_px,tess_number,tess_conf,easy_number,easy_conf
,,3484.638401070413,3465.445057701957,0.0,NO_NUMBER,996.5,,0.0,,0.0
,,5949.397523809524,3434.8110476190473,0.0,NO_NUMBER,875.0,,0.0,,0.0
,,6780.166258947177,3484.3292561384433,0.0,NO_NUMBER,1839.5,,0.17,,0.0
,,7449.623349436392,3374.893880837359,0.0,NO_NUMBER,1035.0,,0.0,,0.0
,,4156.267650834403,3413.4288261303664,0.0,NO_NUMBER,2337.0,,0.0,,0.0
,,6360.667499479491,3352.6699979179675,0.0,NO_NUMBER,800.5,,0.0,,0.0
,,4383.681179775281,3364.3812031835205,0.0,NO_NUMBER,1424.0,,0.0,,0.0
,,6828.170891120675,3452.78574844572,0.0,NO_NUMBER,2091.0,,0.0,,0.0
,,4921.074643600832,3453.0116930962677,0.0,NO_NUMBER,2081.0,,0.0,,0.0
,,6500.554918554918,3379.1000091000087,0.0,NO_NUMBER,1831.5,,0.03,,0.0
,,4351.442755825734,3282.718806016678,0.0,NO_NUMBER,2138.5,,0.0,,0.0
,,6456.2575899843505,3272.6101721439745,0.0,NO_NUMBER,1065.0,,0.0,,0.0
,,4781.941670955566,3270.0096929147367,0.0,NO_NUMBER,1943.0,,0.59,,0.0
,,5467.646340030548,3315.6473974856067,0.0,NO_NUMBER,1418.5,,0.0,,0.0
,,7399.026989998629,3248.39964378682,0.0,NO_NUMBER,1216.5,,0.0,,0.0
,,6824.79831490258,3286.1076004914867,0.0,NO_NUMBER,949.5,,0.0,,0.0
,,2264.5206816971418,3426.643647553109,0.0,NO_NUMBER,2816.5,,0.0,,0.0
,,2294.800303538621,3341.550682961898,0.0,NO_NUMBER,2086.5,,0.0,,0.0
,,6658.335732894556,3188.1790072672425,0.0,NO_NUMBER,2431.0,,0.89,,0.0
,,4313.607464607465,3190.6762476762474,0.0,NO_NUMBER,1165.5,,0.0,,0.0
,,3927.082744885026,3289.929024081115,0.0,NO_NUMBER,1841.0,,0.57,,0.0
,,4477.565560026827,3192.7255197853788,0.0,NO_NUMBER,994.0,,0.45,,0.0
,,6882.625386127492,3216.161050266779,0.0,NO_NUMBER,1187.0,,0.0,,0.0
,,3492.5059713375795,3194.617967091295,0.0,NO_NUMBER,1256.0,,0.0,,0.0
,,4696.830769230769,3140.3340455840453,0.0,NO_NUMBER,1170.0,,0.2,,0.0
,,1876.5852987421383,3105.8268474842766,0.0,NO_NUMBER,848.0,,0.0,,0.0
,,4099.167194331373,3128.8834614804764,0.0,NO_NUMBER,1105.5,,0.0,,0.0
,,5222.321487215576,3091.7063101102503,0.0,NO_NUMBER,1421.0,,0.0,,0.0
,,2263.5064136355645,3099.2150764364787,0.0,NO_NUMBER,1897.0,,0.0,,0.0
,,4679.57926618207,2983.9494634821735,0.0,NO_NUMBER,963.0,,0.0,,0.0
,,2242.161010830325,3002.6161251504213,0.0,NO_NUMBER,2077.5,,0.0,,0.0
,,6595.610553258515,2843.294546170506,0.0,NO_NUMBER,846.5,,0.58,,0.0
,,4590.864680598785,2816.674373795761,0.0,NO_NUMBER,1124.5,,0.0,,0.0
,,4537.835872324991,2807.568734131302,0.0,NO_NUMBER,919.0,,0.0,,0.0
,,5761.514627659574,2832.516954787234,0.0,NO_NUMBER,1504.0,,0.24,,0.0
,,3031.4007686932214,2846.380503144654,0.0,NO_NUMBER,954.0,,0.0,,0.0
,,4543.185682326622,2724.475993804853,0.0,NO_NUMBER,968.5,,0.0,,0.0
,,4738.7493453049,2715.3346427235315,0.0,NO_NUMBER,891.0,,0.13,,0.0
,,2207.0403068340306,2754.6220362622034,0.0,NO_NUMBER,1195.0,,0.48,,0.0
,,2301.512287104623,2752.892700729927,0.0,NO_NUMBER,1370.0,,0.0,,0.0
,,4791.246329328965,2712.4028637301294,0.0,NO_NUMBER,1373.5,,0.0,,0.0
,,2257.847468455518,2706.497524357131,0.0,NO_NUMBER,1043.5,,0.0,,0.0
,,5460.493753718025,2682.3837993257976,0.0,NO_NUMBER,1681.0,,0.0,,0.0
,,4303.2214411247805,2600.9988283538373,0.0,NO_NUMBER,853.5,,0.87,,0.0
,,2433.91945311339,2581.2505572893447,0.0,NO_NUMBER,1121.5,,0.0,,0.0
,,6777.797805059524,2582.960751488095,0.0,NO_NUMBER,896.0,,0.0,,0.0
,,2512.283698122234,2535.0474823585696,0.0,NO_NUMBER,1393.5,,0.45,,0.0
,,6952.084093211753,2711.011914893617,0.0,NO_NUMBER,4112.5,,0.3,,0.0
,,4910.705901747445,2534.2128805363222,0.0,NO_NUMBER,1516.5,,0.0,,0.0
,,2195.4047619047615,2505.032512315271,0.0,NO_NUMBER,1015.0,,0.0,,0.0
,,4953.542746792354,2523.73586017282,0.0,NO_NUMBER,2546.0,,0.17,,0.0
,,6089.3178566515335,2447.673889118173,0.0,NO_NUMBER,2423.0,,0.95,,0.0
,,5687.331529581529,2388.093253968254,0.0,NO_NUMBER,924.0,,0.41,,0.0
,,7037.023042071197,2647.7651779935272,0.0,NO_NUMBER,5150.0,,0.19,,0.0
,,5444.323386957273,2453.0217090468777,0.0,NO_NUMBER,1927.0,,0.0,,0.0
,,6949.150838955197,2327.2041169347863,0.0,NO_NUMBER,963.5,,0.0,,0.0
,,5685.562561901617,2304.0830857268625,0.0,NO_NUMBER,1514.5,,0.0,,0.0
,,6303.553892215569,2264.859614105123,0.0,NO_NUMBER,1503.0,,0.0,,0.0
,,4256.9636106694925,2272.389507154213,0.0,NO_NUMBER,943.5,,0.61,,0.0
,,2110.3352477477474,2321.0315315315315,0.0,NO_NUMBER,1480.0,,0.59,,0.0
,,5074.851831992851,2250.850402144772,0.0,NO_NUMBER,932.5,,0.0,,0.0
,,5660.067170445003,2230.793786733837,0.0,NO_NUMBER,992.5,,0.0,,0.0
,,6036.132651013445,2293.221553281156,0.0,NO_NUMBER,1661.0,,0.0,,0.0
,,7615.8853516437775,2242.4860590928006,0.0,NO_NUMBER,801.0,,0.0,,0.0
,,6450.445481481481,2186.416296296296,0.0,NO_NUMBER,1125.0,,0.43,,0.0
,,7084.081127914304,2212.280245746692,0.0,NO_NUMBER,1058.0,,0.0,,0.0
,,6383.58079954955,2185.111768018018,0.0,NO_NUMBER,1776.0,,0.17,,0.0
,,1925.407425907426,2155.6836496836495,0.0,NO_NUMBER,1001.0,,0.75,,0.0
,,3461.9305379076663,2106.1442891430183,0.0,NO_NUMBER,1180.5,,0.0,,0.0
,,2439.001882421083,2119.258470894874,0.0,NO_NUMBER,1151.0,,0.0,,0.0
,,1976.269757174393,2117.1381898454747,0.0,NO_NUMBER,1132.5,,0.0,,0.0
,,4558.641049819267,2082.6544082979726,0.0,NO_NUMBER,1060.5,,0.06,,0.0
,,5972.599108734403,2223.721093285799,0.0,NO_NUMBER,2805.0,,0.42,,0.0
,,6094.805555555555,2037.971870604782,0.0,NO_NUMBER,948.0,,0.0,,0.0
,,5946.458000355176,2185.694015272598,0.0,NO_NUMBER,3754.0,,0.0,,0.0
,,5255.954018311292,1994.2420481519157,0.0,NO_NUMBER,2457.5,,0.0,,0.0
,,6937.588584474885,1969.9406392694061,0.0,NO_NUMBER,1460.0,,0.0,,0.0
,,6088.850260416666,1966.2381184895833,0.0,NO_NUMBER,1024.0,,0.0,,0.0
,,1793.6650165016501,1993.899889988999,0.0,NO_NUMBER,909.0,,0.0,,0.0
,,1842.8001651527663,1964.5246352876409,0.0,NO_NUMBER,1211.0,,0.05,,0.0
,,6839.3110803643485,1953.0396633229561,0.0,NO_NUMBER,1445.5,,0.0,,0.0
,,2626.247883441622,1915.7483756645008,0.0,NO_NUMBER,846.5,,0.0,,0.0
,,6223.725388601037,1941.8992515831892,0.0,NO_NUMBER,1158.0,,0.3,,0.0
,,4456.1530144768185,1884.8962800073298,0.0,NO_NUMBER,909.5,,0.0,,0.0
,,6038.36067666773,1848.577189062666,0.0,NO_NUMBER,1566.5,,0.0,,0.0
,,5411.456720765709,1843.5205992509364,0.0,NO_NUMBER,801.0,,0.0,,0.0
,,5891.048129347621,1838.2907501410039,0.0,NO_NUMBER,1773.0,,0.0,,0.0
,,7053.135230687643,1786.3559012432972,0.0,NO_NUMBER,2828.5,,0.41,,0.0
,,4339.386841003668,2174.255177168747,0.0,NO_NUMBER,6768.5,,0.26,,0.0
,,1566.1143703703701,1726.198074074074,0.0,NO_NUMBER,1125.0,,0.0,,0.0
,,5240.118220834959,1731.9339315905836,0.0,NO_NUMBER,1281.5,,0.83,,0.0
,,5525.20600532117,1674.5197643481565,0.0,NO_NUMBER,877.0,,0.94,,0.0
,,3549.4935591257777,1671.9415255463887,0.0,NO_NUMBER,1151.5,,0.0,,0.0
,,5017.315709761806,1683.0227178851715,0.0,NO_NUMBER,1210.5,,0.0,,0.0
,,4700.996475476008,2097.200267785063,0.0,NO_NUMBER,8464.5,,0.69,,0.0
,,5878.456214689266,1656.7038606403012,0.0,NO_NUMBER,1770.0,,0.0,,0.0
,,4700.327441197434,1610.424328819197,0.0,NO_NUMBER,3507.5,,0.0,,0.0
,,5518.16211745244,1583.7601323407773,0.0,NO_NUMBER,1007.5,,0.0,,0.0
,,7217.884070175438,1569.3583157894736,0.0,NO_NUMBER,1187.5,,0.0,,0.0
,,4464.556144223694,1554.5299484915377,0.0,NO_NUMBER,1132.5,,0.0,,0.0
,,3752.1007615700055,1535.0197715289983,0.0,NO_NUMBER,1138.0,,0.34,,0.0
,,3455.5887691435055,1415.001323501607,0.0,NO_NUMBER,881.5,,0.0,,0.0
,,5752.926651595076,1468.7596081386587,0.0,NO_NUMBER,1327.0,,0.0,,0.0
,,5847.235190615836,1316.52238514174,0.0,NO_NUMBER,852.5,,0.0,,0.0
,,5601.494706097115,1273.942862358525,0.0,NO_NUMBER,913.0,,0.02,,0.0
,,6063.41927665921,1192.614653243848,0.0,NO_NUMBER,894.0,,0.0,,0.0
,,3977.441187523487,1205.0819240886883,0.0,NO_NUMBER,887.0,,0.0,,0.0
,,3194.1822152341015,1137.9138714185883,0.0,NO_NUMBER,954.0,,0.78,,0.0
,,2951.9221064179924,1123.6966538672518,0.0,NO_NUMBER,911.5,,0.38,,0.0
,,1931.9580600278273,1103.7533293579804,0.0,NO_NUMBER,838.5,,0.38,,0.0
,,5994.46893633391,1065.152529332564,0.0,NO_NUMBER,866.5,,0.0,,0.0
,,2863.216031280547,1030.013294232649,0.0,NO_NUMBER,852.5,,0.0,,0.0
,,3156.552376253905,968.3629337280051,0.0,NO_NUMBER,1013.5,,0.0,,0.0
,,2989.1725672277034,1005.8198877926097,0.0,NO_NUMBER,861.5,,0.79,,0.0
,,4077.5451067899266,1002.9806609287003,0.0,NO_NUMBER,1568.5,,0.0,,0.0
,,3664.89341563786,967.3876543209876,0.0,NO_NUMBER,810.0,,0.0,,0.0
,,3851.607025453179,1024.1053817976895,0.0,NO_NUMBER,1774.5,,0.0,,0.0
,,3420.8636079900125,964.4697253433209,0.0,NO_NUMBER,1602.0,,0.0,,0.0
,,4046.0841138659316,930.6984389348025,0.0,NO_NUMBER,907.5,,0.23,,0.0
,,1526.732516339869,922.659477124183,0.0,NO_NUMBER,1020.0,,0.0,,0.0
,,3616.188523115668,905.4725670084547,0.0,NO_NUMBER,926.5,,0.0,,0.0
,,2848.5012272950416,938.4715267550318,0.0,NO_NUMBER,1358.0,,0.0,,0.0
,,3164.373966353008,885.1860564585115,0.0,NO_NUMBER,1169.0,,0.0,,0.0
,,3444.9828376505698,857.385886366059,0.0,NO_NUMBER,1563.5,,0.0,,0.0
,,3113.1102621722844,829.3408239700374,0.0,NO_NUMBER,1112.5,,0.14,,0.0
,,2912.863830321285,879.3773845381525,0.0,NO_NUMBER,1328.0,,0.0,,0.0
,,5604.4090261959,894.5216400911162,0.0,NO_NUMBER,3512.0,,0.55,,0.0
,,4441.811103059238,1098.8548815664208,0.0,NO_NUMBER,11729.5,,0.75,,0.0
,,3113.20707070707,765.694890077243,0.0,NO_NUMBER,1122.0,,0.02,,0.0
,,3346.0519429798865,740.5891427455574,0.0,NO_NUMBER,853.5,,0.0,,0.0
,,4823.732772225145,760.9682623180781,0.0,NO_NUMBER,950.5,,0.59,,0.0
,,4854.59158463617,836.1492955027986,0.0,NO_NUMBER,1727.0,,0.0,,0.0
,,2740.902742793171,732.9493422893927,0.0,NO_NUMBER,1191.0,,0.0,,0.0
,,3121.712194186854,609.1726451489229,0.0,NO_NUMBER,6955.5,,0.0,,0.0
,,1650.3174103237095,602.7641294838145,0.0,NO_NUMBER,952.5,,0.0,,0.0
,,2990.023948598131,580.7007398753893,0.0,NO_NUMBER,856.0,,0.0,,0.0
,,6794.773572699336,525.2356461264758,0.0,NO_NUMBER,1030.5,,0.0,,0.0
,,2943.6670479095183,531.6547210573135,0.0,NO_NUMBER,1311.5,,0.0,,0.0
,,2729.6237081309923,579.1619972606151,0.0,NO_NUMBER,1338.5,,0.0,,0.0
,,425.1773129828528,468.2589033352176,0.0,NO_NUMBER,884.5,,0.0,,0.0
,,3069.1585169263835,388.2923159591617,0.0,NO_NUMBER,930.5,,0.0,,0.0
,,2600.6875513316904,456.12096679572915,0.0,NO_NUMBER,1420.5,,0.0,,0.0
,,1953.5291479820628,398.89603055970764,0.0,NO_NUMBER,1003.5,,0.0,,0.0
,,5991.304716227018,373.7301358912869,0.0,NO_NUMBER,1042.5,,0.0,,0.0
,,6361.530162201568,453.38636777838525,0.0,NO_NUMBER,8230.5,,0.0,,0.0
,,1275.6769700438847,330.44667048273226,0.0,NO_NUMBER,873.5,,0.92,,0.0
,,6229.667720985155,371.24401147098513,0.0,NO_NUMBER,3952.0,,0.0,,0.0
,,3800.783625730994,307.2105263157895,0.0,NO_NUMBER,1083.0,,0.0,,0.0
,,2581.11617440225,313.96413502109704,0.0,NO_NUMBER,1185.0,,0.54,,0.0
,,2514.374385964912,306.7259649122807,0.0,NO_NUMBER,950.0,,0.0,,0.0
,,173.37337986041874,235.79361914257228,0.0,NO_NUMBER,1003.0,,0.0,,0.0
,,5879.751978474201,202.340930674264,0.0,NO_NUMBER,1053.0,,0.0,,0.0
,,2822.8433799784716,138.4336203803373,0.0,NO_NUMBER,929.0,,0.0,,0.0
,,2428.6914113642315,172.07069913589945,0.0,NO_NUMBER,1273.0,,0.0,,0.0
,,740.722998729352,114.0279542566709,0.0,NO_NUMBER,1180.5,,0.95,,0.0
,,3137.1412399860674,52.778474399164054,0.0,NO_NUMBER,957.0,,0.0,,0.0
,,8134.833851253366,89.2570955044541,0.0,NO_NUMBER,804.5,,0.0,,0.0
