parcel_id,detected_number,cx,cy,confidence,validation,area_px,tess_number,tess_conf,easy_number,easy_conf
,,756.8877050566548,5905.520040588533,0.0,NO_NUMBER,985.5,,0.0,,0.0
,,3561.042735042735,5853.731786731787,0.0,NO_NUMBER,1228.5,,0.0,,0.0
,,1712.7736655673627,5795.483082936362,0.0,NO_NUMBER,1364.5,,0.0,,0.0
,,1158.1893102896463,5786.032485197631,0.0,NO_NUMBER,1041.5,,0.0,,0.0
,,3556.448601460894,5693.759486905398,0.0,NO_NUMBER,935.5,,0.0,,0.0
,,541.7893751462673,5789.292066463843,0.0,NO_NUMBER,2136.5,,0.0,,0.0
,,868.0209634874358,5715.768985145078,0.0,NO_NUMBER,2401.0,,0.81,,0.0
,,704.7785436550017,5688.750088370449,0.0,NO_NUMBER,943.0,,0.39,,0.0
,,3673.080006119015,5620.544898271378,0.0,NO_NUMBER,1089.5,,0.0,,0.0
,,3795.1547643548056,5694.15071688276,0.0,NO_NUMBER,2429.5,,0.93,,0.0
,,3988.0344431687713,5609.59318790662,0.0,NO_NUMBER,871.0,,0.0,,0.0
,,2068.2225666460013,5600.9355238685675,0.0,NO_NUMBER,806.5,,0.0,,0.0
,,573.5960499798468,5690.891334139459,0.0,NO_NUMBER,2067.5,,0.0,,0.0
,,3781.6369556369555,5567.3015873015875,0.0,NO_NUMBER,819.0,,0.69,,0.0
,,3572.9790322580643,5544.693189964157,0.0,NO_NUMBER,930.0,,0.92,,0.0
,,960.324307500778,5488.830687830688,0.0,NO_NUMBER,1071.0,,0.0,,0.0
,,751.8001574448942,5444.090868196131,0.0,NO_NUMBER,1482.0,,0.0,,0.0
,,4138.961780929866,5424.074468085107,0.0,NO_NUMBER,846.0,,0.9,,0.0
,,3503.5578425767103,5405.870592719649,0.0,NO_NUMBER,874.5,,0.0,,0.0
,,3126.107209737828,5399.548064918851,0.0,NO_NUMBER,1068.0,,0.0,,0.0
,,2490.7623644986447,5372.848746612465,0.0,NO_NUMBER,984.0,,0.0,,0.0
,,905.4014304872597,5389.859186410371,0.0,NO_NUMBER,1118.5,,0.86,,0.0
,,1049.9382716049383,5375.286694101508,0.0,NO_NUMBER,1336.5,,0.37,,0.0
,,775.9909803921568,5314.26862745098,0.0,NO_NUMBER,850.0,,0.0,,0.0
,,467.7849774339136,5421.573662153449,0.0,NO_NUMBER,2068.0,,0.32,,0.0
,,783.116116116116,5236.109509509509,0.0,NO_NUMBER,832.5,,0.06,,0.0
,,1679.5669635284137,5456.923070398642,0.0,NO_NUMBER,3930.0,,0.0,,0.0
,,3741.26404040404,5233.907676767676,0.0,NO_NUMBER,825.0,,0.0,,0.0
,,1220.90055387714,5186.890315542128,0.0,NO_NUMBER,1986.0,,0.0,,0.0
,,1481.6070175438597,5160.465317139001,0.0,NO_NUMBER,1852.5,,0.0,,0.0
,,3227.4125857582208,5131.551218358173,0.0,NO_NUMBER,1409.0,,0.0,,0.0
,,692.8752694795196,5153.299661225747,0.0,NO_NUMBER,1623.5,,0.45,,0.0
,,771.6860809476801,5131.91485686081,0.0,NO_NUMBER,2026.0,,0.74,,0.0
,,1144.476434108527,4992.665581395348,0.0,NO_NUMBER,1075.0,,0.0,,0.0
,,1137.1497388276262,4931.882375701295,0.0,NO_NUMBER,861.5,,0.0,,0.0
,,1134.551652892562,4853.694387052341,0.0,NO_NUMBER,968.0,,0.0,,0.0
,,1757.0756118143458,4715.011814345991,0.0,NO_NUMBER,987.5,,0.5,,0.0
,,1305.308600064662,4649.993695441319,0.0,NO_NUMBER,1031.0,,0.0,,0.0
,,1077.381415760351,3902.341919481015,0.0,NO_NUMBER,1747.0,,0.19,,0.0
,,1223.449935127207,3821.5220285440287,0.0,NO_NUMBER,2954.5,,0.14,,0.0
,,1025.7136114300292,3810.9586681974743,0.0,NO_NUMBER,1306.5,,0.0,,0.0
,,1817.0062378339035,4780.978917391442,0.0,NO_NUMBER,68239.5,,0.96,,0.0
,,7094.738947368421,79.85313283208019,0.0,NO_NUMBER,1662.5,,0.48,,0.0
,,4716.807086868829,52.70208337008485,0.0,NO_NUMBER,28343.5,,0.95,,0.0
,,1530.943622304436,44.06914308569143,0.0,NO_NUMBER,10001.0,,0.56,,0.0
