id,area_px,area_frac,cx,cy,bbox_x,bbox_y,bbox_w,bbox_h,aspect_ratio,perimeter_px,solidity,compactness
89,623.5,1.2e-05,6708,5168,6692,5155,34,28,1.214,101.5,0.925,0.761
90,1520.5,2.9e-05,6923,5224,6849,5153,185,136,1.36,582.6,0.226,0.056
91,572.0,1.1e-05,5310,5167,5285,5137,48,56,0.857,162.3,0.676,0.273
92,606.0,1.1e-05,2042,5161,2026,5131,28,70,0.4,206.7,0.655,0.178
93,677.5,1.3e-05,4245,5168,4202,5122,86,89,0.966,290.8,0.591,0.101
94,506.5,1e-05,4631,5133,4608,5102,42,67,0.627,210.9,0.369,0.143
95,2150.5,4e-05,6195,5174,6135,5089,155,202,0.767,600.8,0.28,0.075
96,526.5,1e-05,1828,5114,1817,5086,31,61,0.508,190.4,0.398,0.182
97,1142.5,2.1e-05,7089,5108,7019,5082,114,88,1.295,428.4,0.219,0.078
98,618.0,1.2e-05,6815,5097,6755,5080,118,26,4.538,271.8,0.341,0.105
99,618.5,1.2e-05,3653,5101,3642,5068,23,69,0.333,197.4,0.606,0.199
100,762.5,1.4e-05,3742,5098,3716,5066,57,56,1.018,223.9,0.502,0.191
101,1099.5,2.1e-05,4200,5123,4123,5051,135,146,0.925,463.8,0.373,0.064
102,637.5,1.2e-05,3591,5054,3569,5029,38,50,0.76,190.8,0.498,0.22
103,662.5,1.2e-05,3190,5086,3179,5026,23,124,0.185,298.6,0.387,0.093
104,1338.0,2.5e-05,3236,5111,3225,5025,31,179,0.173,424.9,0.547,0.093
105,516.5,1e-05,2039,5041,1994,5024,73,34,2.147,255.4,0.42,0.1
106,800.5,1.5e-05,6810,5035,6728,5017,164,31,5.29,368.7,0.277,0.074
107,1146.5,2.2e-05,6338,5061,6287,5017,94,91,1.033,387.5,0.44,0.096
108,805.5,1.5e-05,1715,5038,1672,5001,77,73,1.055,304.9,0.505,0.109
109,3615.0,6.8e-05,6467,5210,6391,4996,156,426,0.366,1114.3,0.343,0.037
110,568.0,1.1e-05,7119,5017,7079,4989,83,58,1.431,220.6,0.623,0.147
111,829.5,1.6e-05,1843,4974,1798,4964,95,21,4.524,307.7,0.59,0.11
112,705.5,1.3e-05,4947,4976,4880,4962,134,25,5.36,293.0,0.575,0.103
113,2090.5,3.9e-05,7017,5013,6924,4957,234,133,1.759,770.6,0.133,0.044
114,669.0,1.3e-05,1318,4971,1286,4940,60,62,0.968,192.5,0.649,0.227
115,2923.5,5.5e-05,5849,5092,5762,4938,187,312,0.599,850.0,0.516,0.051
116,815.0,1.5e-05,4287,4995,4260,4934,60,114,0.526,297.7,0.699,0.116
117,609.5,1.1e-05,6436,4930,6404,4897,69,76,0.908,226.8,0.642,0.149
118,2028.5,3.8e-05,4720,4978,4657,4869,148,214,0.692,609.7,0.4,0.069
119,587.0,1.1e-05,1735,4896,1709,4867,47,49,0.959,226.5,0.376,0.144
120,753.0,1.4e-05,1826,4910,1788,4860,76,88,0.864,298.2,0.394,0.106
121,1278.0,2.4e-05,2093,4894,2015,4841,135,81,1.667,413.8,0.287,0.094
122,659.5,1.2e-05,1823,4866,1795,4835,47,61,0.77,183.2,0.573,0.247
123,760.5,1.4e-05,4552,4842,4492,4834,111,18,6.167,257.9,0.574,0.144
124,916.0,1.7e-05,3245,4896,3229,4825,36,143,0.252,339.1,0.599,0.1
125,609.5,1.1e-05,3405,4871,3390,4824,38,97,0.392,230.4,0.47,0.144
126,611.5,1.1e-05,2058,4832,2038,4807,39,53,0.736,146.6,0.824,0.358
127,1455.5,2.7e-05,7037,4825,6930,4803,207,45,4.6,565.8,0.241,0.057
128,882.5,1.7e-05,6640,4826,6587,4803,102,49,2.082,342.4,0.507,0.095
129,672.0,1.3e-05,6925,4817,6905,4782,42,71,0.592,212.7,0.528,0.187
130,812.0,1.5e-05,1171,4815,1154,4774,43,82,0.524,226.0,0.596,0.2
131,1039.5,2e-05,4649,4805,4604,4753,95,99,0.96,350.2,0.554,0.106
132,586.5,1.1e-05,1964,4768,1945,4739,35,61,0.574,154.6,0.752,0.308
133,1379.0,2.6e-05,4835,4767,4796,4688,81,156,0.519,397.3,0.692,0.11
134,615.5,1.2e-05,1852,4714,1825,4683,49,66,0.742,198.1,0.596,0.197
135,1338.0,2.5e-05,4631,4713,4556,4666,159,86,1.849,397.1,0.585,0.107
136,826.5,1.6e-05,6422,4690,6403,4661,43,63,0.683,245.0,0.429,0.173
137,755.0,1.4e-05,6348,4697,6326,4661,52,68,0.765,295.4,0.359,0.109
138,575.5,1.1e-05,7379,4666,7332,4658,99,28,3.536,228.3,0.5,0.139
139,1004.5,1.9e-05,6779,4693,6722,4642,123,122,1.008,381.1,0.389,0.087
140,837.5,1.6e-05,6988,4675,6919,4630,129,77,1.675,330.9,0.38,0.096
141,1246.0,2.3e-05,4977,4655,4886,4624,206,54,3.815,472.7,0.473,0.07
142,5771.5,0.000108,4062,4711,3659,4623,776,136,5.706,1744.7,0.169,0.024
143,6136.5,0.000115,6463,4892,6142,4615,672,566,1.187,2065.7,0.141,0.018
144,1043.5,2e-05,7105,4678,7039,4610,128,129,0.992,424.0,0.295,0.073
145,1456.0,2.7e-05,4811,4637,4717,4610,177,60,2.95,441.5,0.474,0.094
146,927.5,1.7e-05,5033,4574,4957,4559,158,33,4.788,370.2,0.471,0.085
147,685.5,1.3e-05,2160,4598,2150,4556,32,82,0.39,256.6,0.398,0.131
148,879.5,1.7e-05,6920,4598,6862,4549,103,88,1.17,356.4,0.337,0.087
149,2950.0,5.5e-05,6064,4726,5970,4543,203,342,0.594,945.7,0.506,0.041
150,1936.0,3.6e-05,5264,4573,5113,4523,317,99,3.202,733.3,0.634,0.045
151,576.0,1.1e-05,3402,4562,3388,4502,36,113,0.319,258.7,0.609,0.108
152,801.0,1.5e-05,5362,4482,5298,4465,121,39,3.103,282.0,0.691,0.127
153,2229.5,4.2e-05,5591,4497,5458,4464,282,66,4.273,678.4,0.568,0.061
154,1687.5,3.2e-05,4817,4530,4743,4463,151,143,1.056,454.2,0.612,0.103
155,557.5,1e-05,3517,4479,3473,4460,78,64,1.219,254.1,0.258,0.109
156,1165.0,2.2e-05,5808,4451,5738,4435,127,35,3.629,305.6,0.676,0.157
157,667.0,1.3e-05,4612,4428,4570,4419,89,19,4.684,210.0,0.735,0.19
158,1505.5,2.8e-05,4866,4482,4763,4398,193,178,1.084,568.7,0.38,0.058
159,837.5,1.6e-05,6957,4454,6933,4392,48,129,0.372,306.5,0.62,0.112
160,3340.5,6.3e-05,6054,4416,5867,4383,383,65,5.892,942.5,0.557,0.047
161,5316.5,0.0001,5761,4402,5420,4348,703,122,5.762,1633.9,0.362,0.025
162,1981.0,3.7e-05,6288,4406,6176,4330,256,206,1.243,770.6,0.165,0.042
163,511.5,1e-05,7066,4337,7009,4320,115,39,2.949,264.9,0.59,0.092
164,550.0,1e-05,7007,4317,6982,4287,42,61,0.689,244.1,0.337,0.116
165,697.5,1.3e-05,6925,4317,6900,4280,66,82,0.805,254.8,0.335,0.135
166,56752.5,0.001066,3957,4526,324,4186,7210,2036,3.541,24244.3,0.005,0.001
