id,area_px,area_frac,cx,cy,bbox_x,bbox_y,bbox_w,bbox_h,aspect_ratio,perimeter_px,solidity,compactness
73,570.0,1.3e-05,4871,5595,4841,5573,60,53,1.132,227.3,0.356,0.139
74,628.0,1.4e-05,4720,5609,4697,5569,45,86,0.523,220.7,0.564,0.162
75,582.0,1.3e-05,5179,5588,5146,5563,65,51,1.275,179.6,0.643,0.227
76,556.0,1.2e-05,5307,5578,5288,5560,49,39,1.256,189.5,0.469,0.195
77,1130.5,2.5e-05,204,5626,199,5559,12,134,0.09,289.6,0.829,0.169
78,1285.0,2.8e-05,1076,5586,1018,5552,121,69,1.754,311.0,0.783,0.167
79,1196.5,2.6e-05,345,5593,311,5545,74,87,0.851,548.0,0.256,0.05
80,3254.5,7.1e-05,5020,5760,4933,5538,206,438,0.47,1105.9,0.218,0.033
81,667.0,1.5e-05,5004,5557,4983,5536,48,43,1.116,205.1,0.503,0.199
82,604.0,1.3e-05,4446,5554,4421,5529,53,45,1.178,205.1,0.408,0.18
83,584.5,1.3e-05,4379,5592,4344,5529,76,119,0.639,305.7,0.483,0.079
84,1751.0,3.8e-05,4675,5537,4650,5514,52,49,1.061,168.9,0.936,0.772
85,598.5,1.3e-05,4841,5543,4812,5497,49,78,0.628,276.7,0.26,0.098
86,525.0,1.2e-05,4996,5509,4974,5490,45,44,1.023,135.3,0.82,0.36
87,866.0,1.9e-05,5056,5539,5046,5482,29,114,0.254,261.0,0.537,0.16
88,737.5,1.6e-05,4548,5518,4516,5464,65,121,0.537,305.0,0.478,0.1
89,522.0,1.1e-05,4417,5468,4403,5441,38,59,0.644,171.3,0.485,0.223
90,871.5,1.9e-05,5791,5437,5711,5425,149,23,6.478,340.7,0.553,0.094
91,1267.5,2.8e-05,5256,5495,5239,5422,60,148,0.405,430.6,0.305,0.086
92,558.5,1.2e-05,5964,5419,5922,5413,96,15,6.4,218.3,0.699,0.147
93,1482.0,3.3e-05,5353,5479,5340,5398,27,164,0.165,443.7,0.451,0.095
94,1980.0,4.3e-05,4230,5507,4144,5363,169,254,0.665,676.7,0.37,0.054
95,873.0,1.9e-05,4460,5400,4409,5359,100,90,1.111,294.5,0.573,0.127
96,517.0,1.1e-05,3063,5348,3014,5342,97,12,8.083,220.7,0.599,0.133
97,969.5,2.1e-05,5491,5385,5442,5340,101,97,1.041,327.9,0.633,0.113
98,1097.0,2.4e-05,4977,5387,4905,5336,133,101,1.317,390.2,0.562,0.091
99,540.5,1.2e-05,4712,5363,4678,5336,68,58,1.172,222.8,0.488,0.137
100,730.0,1.6e-05,4552,5388,4527,5336,53,100,0.53,247.4,0.703,0.15
101,7958.0,0.000175,4870,5709,4590,5324,569,784,0.726,2228.1,0.256,0.02
102,1556.0,3.4e-05,143,5409,135,5314,17,196,0.087,433.3,0.702,0.104
103,918.0,2e-05,1120,5381,1090,5308,59,134,0.44,317.2,0.714,0.115
104,1392.5,3.1e-05,5222,5336,5120,5292,211,103,2.049,541.4,0.416,0.06
105,639.5,1.4e-05,5382,5324,5344,5289,82,78,1.051,255.0,0.492,0.124
106,2048.5,4.5e-05,647,5342,588,5289,121,91,1.33,488.7,0.389,0.108
107,607.5,1.3e-05,4653,5304,4617,5278,74,52,1.423,200.7,0.62,0.19
108,1624.0,3.6e-05,4766,5361,4678,5273,142,164,0.866,732.7,0.125,0.038
109,1077.5,2.4e-05,709,5294,677,5254,81,63,1.286,299.7,0.36,0.151
110,621.0,1.4e-05,4560,5271,4536,5253,52,36,1.444,216.7,0.523,0.166
111,654.0,1.4e-05,4912,5246,4874,5220,79,51,1.549,217.1,0.65,0.174
112,610.0,1.3e-05,4581,5233,4543,5214,76,42,1.81,191.0,0.756,0.21
113,972.5,2.1e-05,4107,5286,4084,5204,60,159,0.377,404.4,0.359,0.075
114,729.5,1.6e-05,5076,5233,5030,5203,97,61,1.59,255.3,0.613,0.141
115,707.5,1.6e-05,3138,5259,3122,5189,33,141,0.234,323.5,0.623,0.085
116,622.5,1.4e-05,5046,5210,5026,5188,47,34,1.382,160.1,0.618,0.305
117,1462.0,3.2e-05,819,5217,781,5184,93,80,1.163,407.0,0.377,0.111
118,2436.0,5.3e-05,4396,5244,4323,5181,127,145,0.876,793.4,0.195,0.049
119,703.0,1.5e-05,4490,5192,4458,5175,63,35,1.8,165.5,0.816,0.322
120,582.5,1.3e-05,5305,5198,5278,5169,58,63,0.921,192.2,0.659,0.198
121,604.0,1.3e-05,5084,5186,5065,5163,44,37,1.189,164.4,0.601,0.281
122,518.5,1.1e-05,5244,5179,5222,5138,46,73,0.63,197.6,0.498,0.167
123,658.0,1.4e-05,5991,5174,5962,5137,55,68,0.809,268.5,0.355,0.115
124,3722.5,8.2e-05,1945,5179,1902,5135,134,109,1.229,434.1,0.621,0.248
125,709.5,1.6e-05,5009,5141,4987,5122,52,34,1.529,188.3,0.6,0.252
126,1600.5,3.5e-05,3947,5124,3922,5103,50,45,1.111,162.1,0.95,0.765
127,1808.0,4e-05,4374,5145,4292,5102,184,80,2.3,680.3,0.161,0.049
128,633.0,1.4e-05,5045,5121,5026,5097,46,44,1.045,171.8,0.574,0.269
129,969.0,2.1e-05,4818,5115,4779,5083,78,54,1.444,315.6,0.435,0.122
130,1261.5,2.8e-05,4695,5078,4624,5068,169,20,8.45,427.3,0.494,0.087
131,660.5,1.4e-05,3125,5124,3118,5065,20,121,0.165,266.1,0.609,0.117
132,3902.0,8.6e-05,512,5327,453,5061,134,527,0.254,1216.3,0.26,0.033
133,668.0,1.5e-05,4866,5084,4839,5057,66,43,1.535,208.0,0.435,0.194
134,639.5,1.4e-05,4915,5068,4878,5055,70,29,2.414,170.0,0.692,0.278
135,992.0,2.2e-05,5167,5077,5109,5038,113,84,1.345,414.3,0.372,0.073
136,1575.0,3.5e-05,5343,5075,5292,5029,108,82,1.317,414.5,0.359,0.115
137,600.0,1.3e-05,4459,5060,4430,5029,58,56,1.036,300.4,0.26,0.084
138,881.0,1.9e-05,4946,5036,4908,5022,86,29,2.966,285.3,0.509,0.136
139,1016.0,2.2e-05,3109,5114,3099,5009,39,206,0.189,458.2,0.293,0.061
140,954.5,2.1e-05,5414,5046,5381,5002,86,75,1.147,317.0,0.3,0.119
141,2975.5,6.5e-05,2581,5044,2508,4985,174,126,1.381,1309.9,0.259,0.022
142,1636.5,3.6e-05,5201,5070,5091,4983,187,187,1.0,607.0,0.249,0.056
143,2008.5,4.4e-05,5019,5067,4924,4968,167,173,0.965,692.7,0.175,0.053
144,533.5,1.2e-05,5515,4966,5500,4942,38,43,0.884,167.8,0.523,0.238
145,686.0,1.5e-05,4666,4947,4630,4902,68,93,0.731,269.4,0.422,0.119
146,612.0,1.3e-05,1495,4924,1449,4888,86,65,1.323,253.2,0.395,0.12
147,554.5,1.2e-05,4919,4886,4881,4863,74,45,1.644,199.7,0.507,0.175
148,2903.0,6.4e-05,978,5034,908,4863,144,345,0.417,825.8,0.663,0.053
149,1253.5,2.8e-05,5003,4907,4941,4858,131,110,1.191,411.1,0.517,0.093
150,608.0,1.3e-05,4567,4855,4543,4833,58,40,1.45,204.7,0.424,0.182
151,1208.0,2.7e-05,1285,4865,1172,4824,229,86,2.663,561.7,0.402,0.048
152,597.0,1.3e-05,4702,4828,4659,4806,91,49,1.857,238.0,0.537,0.132
153,1557.5,3.4e-05,5619,4852,5538,4805,159,109,1.459,504.9,0.512,0.077
154,596.0,1.3e-05,2440,4852,2415,4805,60,92,0.652,249.4,0.492,0.12
155,509.5,1.1e-05,4826,4833,4777,4802,100,63,1.587,261.3,0.467,0.094
156,3278.5,7.2e-05,714,4918,580,4796,302,261,1.157,912.4,0.28,0.049
157,537.0,1.2e-05,1112,4796,1062,4787,100,23,4.348,219.4,0.695,0.14
158,1087.5,2.4e-05,1250,4814,1166,4781,171,72,2.375,418.4,0.448,0.078
159,2736.0,6e-05,722,4857,578,4772,298,191,1.56,765.9,0.405,0.059
160,2582.5,5.7e-05,113,4959,45,4769,160,372,0.43,893.3,0.324,0.041
161,745.5,1.6e-05,4627,4786,4591,4767,69,46,1.5,312.0,0.372,0.096
162,1080.0,2.4e-05,1520,4815,1489,4752,57,130,0.438,383.0,0.384,0.093
163,516.0,1.1e-05,567,4744,528,4733,71,23,3.087,169.1,0.696,0.227
164,1553.0,3.4e-05,1438,4769,1393,4723,96,101,0.95,421.1,0.34,0.11
165,1876.0,4.1e-05,3123,4828,3103,4704,48,250,0.192,559.8,0.56,0.075
166,8498.5,0.000187,443,5194,308,4704,250,1031,0.242,2626.8,0.059,0.015
167,1005.5,2.2e-05,3201,4717,3131,4682,142,60,2.367,341.0,0.457,0.109
168,533.0,1.2e-05,1445,4704,1423,4680,43,53,0.811,150.5,0.731,0.296
169,707.5,1.6e-05,5315,4716,5261,4678,98,65,1.508,262.1,0.533,0.129
170,1428.5,3.1e-05,5080,4724,4953,4671,245,109,2.248,593.2,0.512,0.051
171,1220.5,2.7e-05,1533,4737,1468,4668,127,149,0.852,482.5,0.368,0.066
172,2131.0,4.7e-05,5018,4707,4839,4646,327,136,2.404,774.3,0.589,0.045
173,654.0,1.4e-05,1405,4666,1381,4642,44,43,1.023,161.7,0.573,0.314
174,1082.0,2.4e-05,4732,4696,4663,4635,144,126,1.143,414.2,0.64,0.079
175,608.5,1.3e-05,1284,4641,1255,4602,66,79,0.835,231.2,0.544,0.143
176,788.0,1.7e-05,1340,4605,1309,4584,62,50,1.24,255.1,0.442,0.152
177,3237.5,7.1e-05,440,4825,353,4562,224,418,0.536,1202.3,0.078,0.028
178,1054.0,2.3e-05,1407,4612,1353,4560,114,112,1.018,359.6,0.601,0.102
179,774.0,1.7e-05,1168,4589,1137,4559,60,56,1.071,239.6,0.411,0.169
180,2567.0,5.6e-05,2449,4752,2393,4557,144,375,0.384,1158.7,0.141,0.024
181,1812.0,4e-05,1534,4681,1420,4556,217,246,0.882,730.1,0.502,0.043
182,801.5,1.8e-05,1295,4580,1241,4555,106,49,2.163,271.9,0.491,0.136
183,578.5,1.3e-05,377,4607,347,4551,63,112,0.562,278.6,0.591,0.094
184,544.5,1.2e-05,3683,4552,3656,4534,50,43,1.163,155.1,0.656,0.284
185,581.5,1.3e-05,195,4514,162,4500,68,32,2.125,169.4,0.769,0.255
186,1323.5,2.9e-05,5262,4582,5246,4490,32,179,0.179,451.3,0.369,0.082
187,1171.5,2.6e-05,1140,4497,1122,4480,39,39,1.0,137.2,0.949,0.783
188,802.0,1.8e-05,870,4513,841,4480,70,50,1.4,250.3,0.395,0.161
189,688.0,1.5e-05,4692,4542,4672,4479,31,130,0.238,303.6,0.295,0.094
190,1351.0,3e-05,4581,4559,4493,4476,171,158,1.082,499.0,0.632,0.068
191,2365.0,5.2e-05,4614,4630,4430,4464,337,319,1.056,1011.7,0.356,0.029
192,868.0,1.9e-05,1211,4529,1184,4462,60,127,0.472,336.2,0.514,0.097
193,637.0,1.4e-05,211,4483,188,4460,57,41,1.39,243.6,0.469,0.135
194,717.5,1.6e-05,1382,4499,1348,4455,60,95,0.632,313.0,0.287,0.092
195,608.5,1.3e-05,253,4465,227,4450,51,39,1.308,193.2,0.54,0.205
196,628.5,1.4e-05,1263,4459,1241,4432,41,49,0.837,184.6,0.514,0.232
197,505.5,1.1e-05,433,4489,407,4428,46,121,0.38,296.0,0.37,0.072
198,542.5,1.2e-05,289,4443,271,4428,41,36,1.139,184.3,0.577,0.201
199,1060.0,2.3e-05,949,4447,903,4422,93,48,1.938,251.4,0.488,0.211
200,623.0,1.4e-05,3058,4439,3022,4400,75,74,1.014,229.2,0.71,0.149
201,964.5,2.1e-05,1318,4479,1286,4397,77,158,0.487,395.4,0.409,0.078
202,7469.5,0.000164,888,4626,510,4362,653,422,1.547,2658.2,0.048,0.013
203,669.5,1.5e-05,495,4417,481,4361,25,123,0.203,285.4,0.467,0.103
204,598.5,1.3e-05,1246,4383,1224,4357,46,48,0.958,187.9,0.506,0.213
205,3222.5,7.1e-05,111,4537,64,4327,78,428,0.182,1013.5,0.146,0.039
206,1026.5,2.3e-05,5296,4391,5274,4319,47,165,0.285,385.5,0.591,0.087
207,2414.0,5.3e-05,5213,4491,5168,4304,87,336,0.259,890.7,0.219,0.038
208,769.5,1.7e-05,2185,4371,2155,4303,61,121,0.504,309.8,0.485,0.101
209,744.0,1.6e-05,3155,4349,3110,4300,99,91,1.088,297.2,0.552,0.106
210,1879.0,4.1e-05,639,4333,496,4300,278,60,4.633,654.5,0.32,0.055
211,895.5,2e-05,2411,4397,2400,4296,22,187,0.118,451.3,0.335,0.055
212,1195.0,2.6e-05,952,4298,846,4291,199,17,11.706,446.2,0.528,0.075
213,541.5,1.2e-05,1923,4312,1908,4284,39,56,0.696,227.7,0.344,0.131
214,627.0,1.4e-05,2252,4292,2237,4270,34,48,0.708,223.0,0.521,0.158
215,1500.5,3.3e-05,1466,4382,1452,4263,45,226,0.199,529.2,0.322,0.067
216,1390.0,3.1e-05,577,4291,483,4263,196,59,3.322,465.4,0.467,0.081
217,866.5,1.9e-05,777,4254,699,4250,149,12,12.417,341.5,0.661,0.093
218,1465.5,3.2e-05,1033,4265,922,4226,221,56,3.946,517.5,0.281,0.069
219,509.0,1.1e-05,1400,4231,1354,4223,100,18,5.556,232.2,0.546,0.119
220,655.0,1.4e-05,1497,4232,1456,4219,92,39,2.359,254.7,0.372,0.127
221,1872.0,4.1e-05,4282,4318,4177,4205,221,223,0.991,690.7,0.465,0.049
222,536.0,1.2e-05,5281,4248,5257,4204,51,91,0.56,230.6,0.649,0.127
223,2488.5,5.5e-05,4323,4316,4195,4193,282,269,1.048,854.5,0.561,0.043
224,582.5,1.3e-05,1207,4197,1164,4181,91,38,2.395,221.4,0.541,0.149
225,1273.0,2.8e-05,306,4228,220,4177,172,105,1.638,441.9,0.538,0.082
226,687.0,1.5e-05,1542,4175,1487,4153,109,37,2.946,262.0,0.481,0.126
227,771.5,1.7e-05,1608,4191,1549,4144,121,82,1.476,330.2,0.39,0.089
228,1208.0,2.7e-05,3318,4184,3263,4126,109,122,0.893,363.2,0.678,0.115
229,950.0,2.1e-05,612,4185,560,4118,110,139,0.791,385.0,0.661,0.081
230,1222.5,2.7e-05,2192,4209,2149,4114,82,183,0.448,460.2,0.38,0.073
231,2273.0,5e-05,331,4201,169,4105,308,205,1.502,825.5,0.281,0.042
232,1366.0,3e-05,1112,4133,1001,4104,217,59,3.678,537.2,0.435,0.059
233,535.5,1.2e-05,112,4111,92,4064,41,104,0.394,247.9,0.532,0.11
234,793.0,1.7e-05,3521,4103,3509,4037,25,131,0.191,296.2,0.553,0.114
235,754.0,1.7e-05,2352,4096,2294,4032,103,124,0.831,393.4,0.295,0.061
236,956.0,2.1e-05,2178,4012,2102,3996,149,43,3.465,356.5,0.429,0.095
237,2116.0,4.6e-05,1921,4025,1765,3993,328,101,3.248,769.4,0.219,0.045
238,927.5,2e-05,4221,4070,4186,3987,65,176,0.369,411.1,0.486,0.069
239,3505.5,7.7e-05,1828,4042,1597,3974,492,182,2.703,1184.9,0.189,0.031
240,746.0,1.6e-05,4205,4021,4180,3961,42,120,0.35,290.6,0.468,0.111
241,1190.5,2.6e-05,868,3972,833,3950,68,56,1.214,307.1,0.497,0.159
242,2793.5,6.1e-05,2773,4023,2696,3947,159,126,1.262,800.2,0.281,0.055
243,937.5,2.1e-05,58,3990,20,3929,74,134,0.552,334.6,0.55,0.105
244,1486.5,3.3e-05,600,3956,552,3924,95,69,1.377,396.5,0.424,0.119
245,640.5,1.4e-05,3641,3980,3635,3919,19,120,0.158,265.3,0.505,0.114
246,648.0,1.4e-05,462,3941,440,3919,54,52,1.038,244.2,0.417,0.136
247,781.0,1.7e-05,328,3948,294,3912,75,61,1.23,316.7,0.314,0.098
248,535.5,1.2e-05,4659,3923,4624,3904,60,37,1.622,154.3,0.774,0.283
249,634.0,1.4e-05,855,3916,833,3893,45,47,0.957,137.8,0.905,0.419
250,702.5,1.5e-05,1652,3902,1613,3883,71,37,1.919,193.6,0.781,0.236
251,507.0,1.1e-05,5834,3929,5804,3882,50,88,0.568,227.6,0.39,0.123
252,941.0,2.1e-05,71,3944,22,3880,93,137,0.679,377.2,0.431,0.083
253,667.5,1.5e-05,601,3900,569,3877,62,48,1.292,187.0,0.736,0.24
254,515.0,1.1e-05,5412,3891,5392,3874,45,38,1.184,185.8,0.473,0.187
255,2074.5,4.6e-05,3456,4007,3374,3860,128,266,0.481,730.3,0.155,0.049
256,1021.5,2.2e-05,732,3863,698,3842,70,52,1.346,274.6,0.458,0.17
257,928.5,2e-05,5291,3929,5281,3840,30,162,0.185,391.6,0.42,0.076
258,786.0,1.7e-05,837,3865,815,3837,50,47,1.064,213.1,0.578,0.217
259,862.5,1.9e-05,1691,3858,1652,3833,79,51,1.549,212.2,0.746,0.241
260,925.0,2e-05,4731,3865,4684,3824,92,81,1.136,312.5,0.653,0.119
261,716.0,1.6e-05,84,3841,57,3814,65,45,1.444,264.3,0.384,0.129
262,500.0,1.1e-05,122,3814,88,3808,67,14,4.786,152.8,0.781,0.269
263,1139.5,2.5e-05,597,3840,562,3807,71,60,1.183,321.1,0.498,0.139
264,727.5,1.6e-05,1769,3830,1725,3804,82,48,1.708,211.4,0.672,0.205
265,679.0,1.5e-05,723,3808,696,3789,55,40,1.375,147.3,0.863,0.393
266,613.0,1.3e-05,506,3856,495,3786,26,143,0.182,322.8,0.474,0.074
267,715.5,1.6e-05,4743,3800,4711,3773,71,62,1.145,285.5,0.462,0.11
268,1043.0,2.3e-05,580,3785,559,3768,40,35,1.143,126.9,0.953,0.814
269,1926.0,4.2e-05,2308,3876,2278,3766,53,242,0.219,574.4,0.232,0.073
270,529.0,1.2e-05,1443,3803,1427,3761,35,82,0.427,200.5,0.648,0.165
271,1472.5,3.2e-05,1822,3793,1769,3760,120,60,2.0,403.3,0.329,0.114
272,904.0,2e-05,150,3774,112,3760,83,39,2.128,296.3,0.461,0.129
273,541.0,1.2e-05,4371,3770,4345,3751,46,41,1.122,206.0,0.403,0.16
274,3033.5,6.7e-05,2253,3892,2153,3750,140,256,0.547,799.6,0.144,0.06
275,905.5,2e-05,704,3768,680,3737,54,55,0.982,241.7,0.548,0.195
276,554.0,1.2e-05,4315,3758,4283,3733,71,46,1.543,256.4,0.417,0.106
277,2538.0,5.6e-05,2087,3746,1920,3722,314,39,8.051,772.4,0.31,0.053
278,2646.5,5.8e-05,212,3824,94,3721,239,204,1.172,714.2,0.552,0.065
279,2289.5,5e-05,437,3890,407,3709,106,351,0.302,878.2,0.137,0.037
280,624.5,1.4e-05,164,3730,142,3708,54,38,1.421,191.6,0.47,0.214
281,847.0,1.9e-05,1056,3715,1017,3695,79,41,1.927,195.0,0.863,0.28
282,1690.5,3.7e-05,999,3738,948,3692,108,77,1.403,412.9,0.413,0.125
283,573.5,1.3e-05,1131,3757,1097,3689,64,130,0.492,316.3,0.56,0.072
284,602.5,1.3e-05,4252,3709,4215,3682,72,61,1.18,216.4,0.547,0.162
285,2038.0,4.5e-05,2083,3720,1928,3680,284,56,5.071,649.4,0.238,0.061
286,1319.5,2.9e-05,1097,3673,1057,3652,95,41,2.317,352.3,0.514,0.134
287,1062.0,2.3e-05,3661,3731,3640,3651,35,173,0.202,405.1,0.336,0.081
288,3631.0,8e-05,1450,3895,1361,3650,139,432,0.322,1548.7,0.191,0.019
289,1290.5,2.8e-05,4083,3713,4051,3626,70,172,0.407,453.7,0.544,0.079
290,635.0,1.4e-05,2253,3643,2215,3618,79,49,1.612,208.3,0.697,0.184
291,550.5,1.2e-05,1731,3645,1684,3616,98,55,1.782,251.2,0.522,0.11
292,4014.5,8.8e-05,1628,3676,1405,3616,509,143,3.559,1353.2,0.092,0.028
293,3945.5,8.7e-05,242,3671,28,3614,405,123,3.293,1328.8,0.141,0.028
294,1993.5,4.4e-05,2458,3726,2442,3592,39,265,0.147,586.3,0.622,0.073
295,1575.0,3.5e-05,1149,3634,1098,3588,110,74,1.486,430.0,0.389,0.107
296,754.0,1.7e-05,1345,3620,1300,3578,88,86,1.023,277.7,0.571,0.123
297,518.5,1.1e-05,2265,3579,2237,3568,61,24,2.542,184.6,0.591,0.191
298,671.5,1.5e-05,13,3643,10,3557,9,179,0.05,386.3,0.629,0.057
299,1001.0,2.2e-05,240,3573,171,3531,140,84,1.667,377.7,0.385,0.088
300,2856.0,6.3e-05,2038,3611,1865,3514,347,168,2.065,900.1,0.287,0.044
301,777.0,1.7e-05,1412,3514,1378,3500,67,29,2.31,160.7,0.896,0.378
302,11924.0,0.000262,682,3824,323,3493,590,735,0.803,4145.0,0.079,0.009
303,925.0,2e-05,253,3511,182,3492,137,35,3.914,328.8,0.472,0.108
304,503.0,1.1e-05,717,3499,699,3474,42,45,0.933,200.3,0.487,0.158
305,613.5,1.3e-05,137,3495,101,3464,77,65,1.185,237.7,0.431,0.136
306,851.5,1.9e-05,499,3480,450,3462,99,41,2.415,321.9,0.526,0.103
307,1064.5,2.3e-05,1446,3478,1404,3455,91,44,2.068,261.5,0.591,0.196
308,3712.0,8.1e-05,4128,3711,4028,3448,225,534,0.421,1328.0,0.189,0.026
