id,area_px,area_frac,cx,cy,bbox_x,bbox_y,bbox_w,bbox_h,aspect_ratio,perimeter_px,solidity,compactness
35,518.5,1.1e-05,5092,5450,5058,5439,66,25,2.64,162.1,0.679,0.248
36,653.5,1.4e-05,4069,5488,4035,5438,64,107,0.598,276.5,0.524,0.107
37,2476.5,5.3e-05,446,5567,313,5437,294,265,1.109,902.0,0.325,0.038
38,1853.5,3.9e-05,203,5468,51,5436,308,86,3.581,775.3,0.116,0.039
39,503.5,1.1e-05,3846,5450,3829,5431,35,41,0.854,172.3,0.498,0.213
40,1450.0,3.1e-05,4355,5462,4302,5430,120,55,2.182,493.0,0.284,0.075
41,1250.5,2.7e-05,1456,5442,1400,5420,118,46,2.565,361.1,0.388,0.121
42,1212.5,2.6e-05,4741,5435,4701,5413,110,57,1.93,441.5,0.336,0.078
43,1081.5,2.3e-05,2589,5460,2512,5410,158,108,1.463,430.8,0.534,0.073
44,1171.5,2.5e-05,781,5458,716,5401,134,116,1.155,402.6,0.416,0.091
45,870.0,1.9e-05,3943,5409,3885,5394,115,32,3.594,269.8,0.665,0.15
46,617.5,1.3e-05,459,5404,410,5382,99,43,2.302,241.7,0.621,0.133
47,2082.0,4.4e-05,2677,5494,2488,5364,409,254,1.61,1039.3,0.255,0.024
48,3161.0,6.7e-05,2700,5476,2521,5356,404,258,1.566,1054.1,0.357,0.036
49,3882.5,8.3e-05,4467,5597,4250,5347,418,486,0.86,1429.6,0.195,0.024
50,2458.0,5.2e-05,4900,5534,4818,5336,152,432,0.352,1018.8,0.407,0.03
51,1324.5,2.8e-05,1464,5351,1402,5310,110,74,1.486,389.7,0.302,0.11
52,1022.5,2.2e-05,5353,5386,5316,5295,79,175,0.451,429.2,0.535,0.07
53,1094.0,2.3e-05,4010,5326,3964,5291,111,56,1.982,406.8,0.328,0.083
54,2771.0,5.9e-05,3168,5442,2991,5291,381,334,1.141,1102.3,0.207,0.029
55,1966.0,4.2e-05,5419,5436,5349,5270,134,342,0.392,815.4,0.284,0.037
56,712.0,1.5e-05,857,5338,847,5269,24,136,0.176,310.5,0.491,0.093
57,1367.0,2.9e-05,4148,5337,4094,5256,112,177,0.633,501.5,0.49,0.068
58,796.0,1.7e-05,4061,5265,4020,5245,84,40,2.1,227.1,0.746,0.194
59,1263.5,2.7e-05,1469,5260,1439,5226,57,68,0.838,378.4,0.427,0.111
60,752.5,1.6e-05,5487,5239,5445,5217,83,36,2.306,252.6,0.347,0.148
61,591.5,1.3e-05,3759,5226,3717,5207,89,38,2.342,233.2,0.489,0.137
62,502.0,1.1e-05,5256,5221,5209,5203,88,40,2.2,221.5,0.597,0.129
63,644.0,1.4e-05,2474,5250,2465,5201,24,98,0.245,252.5,0.572,0.127
64,2840.0,6e-05,1689,5227,1653,5191,74,74,1.0,246.7,0.872,0.586
65,600.5,1.3e-05,239,5239,225,5189,29,108,0.269,254.6,0.604,0.116
66,1044.0,2.2e-05,5084,5240,5010,5186,148,106,1.396,397.0,0.59,0.083
67,820.0,1.7e-05,4987,5248,4967,5173,35,158,0.222,373.2,0.35,0.074
68,785.5,1.7e-05,5504,5179,5467,5152,79,43,1.837,263.2,0.328,0.143
69,542.5,1.2e-05,3877,5167,3849,5149,62,36,1.722,203.7,0.431,0.164
70,1029.5,2.2e-05,5082,5191,5014,5142,138,96,1.438,367.3,0.564,0.096
71,2825.5,6e-05,2316,5265,2175,5137,306,243,1.259,881.6,0.262,0.046
72,682.0,1.5e-05,3819,5146,3802,5113,54,60,0.9,284.1,0.323,0.106
73,1108.5,2.4e-05,4920,5133,4861,5091,126,86,1.465,335.9,0.715,0.123
74,1394.5,3e-05,965,5167,887,5085,158,170,0.929,508.3,0.6,0.068
75,1376.0,2.9e-05,5527,5100,5495,5072,87,61,1.426,249.1,0.604,0.279
76,1213.0,2.6e-05,5119,5096,5085,5064,79,53,1.491,311.1,0.451,0.157
77,1388.0,3e-05,1846,5075,1770,5062,158,25,6.32,370.5,0.632,0.127
78,772.0,1.6e-05,2003,5071,1952,5060,100,23,4.348,251.5,0.668,0.153
79,1029.0,2.2e-05,3912,5095,3877,5059,81,55,1.473,311.8,0.381,0.133
80,1891.5,4e-05,4310,5146,4206,5053,214,192,1.115,624.3,0.473,0.061
81,1152.0,2.5e-05,2144,5081,2073,5052,109,83,1.313,364.3,0.307,0.109
82,518.0,1.1e-05,4483,5072,4441,5050,81,41,1.976,214.8,0.482,0.141
83,1285.0,2.7e-05,1871,5050,1806,5040,131,21,6.238,336.0,0.704,0.143
84,632.5,1.3e-05,5570,5050,5529,5038,73,26,2.808,178.1,0.632,0.251
85,3262.5,6.9e-05,2277,5178,2153,5037,310,275,1.127,1000.1,0.206,0.041
86,940.0,2e-05,4806,5058,4750,5029,112,62,1.806,287.7,0.63,0.143
87,1687.0,3.6e-05,2547,5150,2484,5025,160,282,0.567,715.3,0.202,0.041
88,1631.0,3.5e-05,5201,5130,5170,5022,60,218,0.275,525.1,0.578,0.074
89,695.0,1.5e-05,5004,5067,4999,5013,15,103,0.146,254.0,0.686,0.135
90,577.5,1.2e-05,5147,5022,5112,5012,69,21,3.286,169.6,0.691,0.252
91,1167.0,2.5e-05,5336,5072,5305,5008,70,136,0.515,351.5,0.546,0.119
92,1883.0,4e-05,2541,5100,2482,5007,150,190,0.789,576.7,0.361,0.071
93,839.5,1.8e-05,4518,5037,4458,5006,115,51,2.255,295.9,0.32,0.12
94,765.5,1.6e-05,4124,5041,4067,4992,112,104,1.077,338.4,0.583,0.084
95,1995.5,4.2e-05,4664,5152,4639,4986,43,341,0.126,760.0,0.32,0.043
96,1864.0,4e-05,4834,5052,4711,4983,237,139,1.705,599.7,0.5,0.065
97,859.5,1.8e-05,4575,5028,4520,4981,110,90,1.222,318.2,0.46,0.107
98,720.5,1.5e-05,4698,4998,4648,4973,102,59,1.729,268.8,0.646,0.125
99,4252.0,9e-05,3667,5136,3373,4970,544,321,1.695,1427.7,0.239,0.026
100,1079.5,2.3e-05,4941,5041,4918,4967,45,150,0.3,364.6,0.513,0.102
101,741.5,1.6e-05,5069,5042,5052,4966,31,154,0.201,341.2,0.442,0.08
102,1127.5,2.4e-05,497,5046,481,4964,51,180,0.283,429.9,0.361,0.077
103,934.0,2e-05,5162,4965,5131,4946,71,36,1.972,253.8,0.541,0.182
104,669.0,1.4e-05,4608,4968,4572,4942,82,62,1.323,238.9,0.445,0.147
105,2381.0,5.1e-05,5399,5081,5338,4936,157,304,0.516,808.2,0.25,0.046
106,1202.5,2.6e-05,604,5041,589,4931,49,222,0.221,523.1,0.214,0.055
107,4028.5,8.6e-05,8,5329,0,4924,60,810,0.074,1775.9,0.162,0.016
108,1978.0,4.2e-05,3162,4959,3095,4910,139,78,1.782,622.6,0.295,0.064
109,580.5,1.2e-05,5357,4915,5317,4906,76,18,4.222,174.3,0.705,0.24
110,4928.0,0.000105,2659,5088,2503,4903,431,444,0.971,1458.8,0.105,0.029
111,1026.0,2.2e-05,3231,4897,3173,4888,117,19,6.158,280.7,0.696,0.164
112,1093.0,2.3e-05,4369,4957,4304,4884,128,151,0.848,438.6,0.435,0.071
113,2899.0,6.2e-05,1591,4931,1381,4881,374,176,2.125,1008.1,0.124,0.036
114,890.5,1.9e-05,5194,4905,5153,4878,76,46,1.652,262.9,0.451,0.162
115,1371.0,2.9e-05,5450,4923,5385,4859,131,132,0.992,400.2,0.702,0.108
116,2006.0,4.3e-05,1659,4920,1514,4858,252,161,1.565,696.7,0.215,0.052
117,1745.0,3.7e-05,630,4897,536,4835,200,114,1.754,664.3,0.229,0.05
118,547.5,1.2e-05,3228,4851,3207,4830,38,56,0.679,185.6,0.429,0.2
119,1384.5,2.9e-05,2845,4902,2735,4827,223,127,1.756,576.1,0.307,0.052
120,1069.0,2.3e-05,5397,4851,5359,4820,80,48,1.667,294.3,0.449,0.155
121,734.5,1.6e-05,1342,4826,1296,4804,103,63,1.635,301.0,0.274,0.102
122,1173.0,2.5e-05,4901,4887,4871,4800,54,165,0.327,460.5,0.492,0.07
123,597.5,1.3e-05,5449,4802,5408,4796,77,14,5.5,182.6,0.706,0.225
124,1262.5,2.7e-05,3307,4812,3256,4781,108,54,2.0,381.0,0.299,0.109
125,834.5,1.8e-05,3356,4758,3298,4750,108,20,5.4,257.2,0.62,0.158
126,645.0,1.4e-05,5844,4749,5803,4736,83,26,3.192,241.3,0.404,0.139
127,767.5,1.6e-05,5486,4748,5448,4736,79,34,2.324,211.4,0.497,0.216
128,821.5,1.7e-05,4180,4760,4124,4716,117,91,1.286,332.7,0.554,0.093
129,1061.0,2.3e-05,692,4789,624,4695,130,182,0.714,489.3,0.358,0.056
130,566.5,1.2e-05,3340,4716,3317,4693,43,59,0.729,213.7,0.4,0.156
131,577.5,1.2e-05,1928,4707,1901,4691,58,35,1.657,156.6,0.734,0.296
132,1244.0,2.6e-05,5657,4759,5580,4689,160,150,1.067,490.8,0.492,0.065
133,982.5,2.1e-05,5653,4714,5600,4668,104,99,1.051,306.5,0.718,0.131
134,526.5,1.1e-05,1895,4645,1869,4635,55,20,2.75,132.7,0.83,0.376
135,511.5,1.1e-05,5738,4644,5708,4620,65,46,1.413,182.6,0.617,0.193
136,678.5,1.4e-05,5789,4648,5738,4610,112,78,1.436,304.9,0.495,0.092
137,1092.0,2.3e-05,5,4712,0,4609,11,207,0.053,455.5,0.578,0.066
138,823.5,1.8e-05,1919,4584,1870,4568,97,32,3.031,234.6,0.683,0.188
139,599.5,1.3e-05,5549,4569,5524,4548,60,38,1.579,221.9,0.469,0.153
140,735.5,1.6e-05,5859,4572,5812,4544,103,54,1.907,260.8,0.634,0.136
141,1758.0,3.7e-05,378,4644,337,4543,85,204,0.417,504.7,0.617,0.087
142,546.5,1.2e-05,5491,4566,5469,4537,45,66,0.682,180.9,0.651,0.21
143,1647.5,3.5e-05,3824,4551,3695,4500,239,88,2.716,564.9,0.294,0.065
144,901.0,1.9e-05,2577,4519,2509,4485,144,75,1.92,353.6,0.616,0.091
145,1041.0,2.2e-05,5679,4479,5659,4464,41,35,1.171,127.4,0.965,0.806
146,2603.5,5.5e-05,3650,4520,3407,4456,483,158,3.057,1169.0,0.216,0.024
147,768.0,1.6e-05,2957,4478,2901,4450,103,65,1.585,290.7,0.532,0.114
148,1185.0,2.5e-05,5537,4492,5486,4446,115,86,1.337,404.7,0.355,0.091
149,562.0,1.2e-05,2675,4467,2634,4441,87,42,2.071,311.4,0.264,0.073
150,1533.0,3.3e-05,3530,4468,3388,4439,286,58,4.931,631.6,0.57,0.048
151,592.0,1.3e-05,3324,4445,3260,4435,144,24,6.0,318.7,0.578,0.073
152,613.0,1.3e-05,3166,4429,3100,4408,128,37,3.459,297.6,0.439,0.087
153,888.0,1.9e-05,3684,4440,3646,4397,71,93,0.763,284.0,0.512,0.138
154,602.0,1.3e-05,2220,4403,2184,4384,74,33,2.242,200.5,0.625,0.188
155,756.5,1.6e-05,3009,4412,2927,4361,164,85,1.929,410.7,0.284,0.056
156,895.5,1.9e-05,4120,4360,4080,4335,76,60,1.267,309.5,0.373,0.118
157,1347.5,2.9e-05,434,4442,418,4318,28,224,0.125,515.3,0.352,0.064
158,972.5,2.1e-05,3915,4324,3844,4289,137,69,1.986,369.7,0.544,0.089
159,679.5,1.4e-05,5546,4306,5505,4286,80,40,2.0,198.4,0.685,0.217
160,1779.0,3.8e-05,4007,4294,3863,4273,280,39,7.179,625.8,0.469,0.057
161,514.0,1.1e-05,5524,4282,5501,4270,39,34,1.147,151.1,0.632,0.283
162,505.0,1.1e-05,4111,4267,4081,4247,54,42,1.286,197.1,0.572,0.163
163,551.0,1.2e-05,3373,4252,3333,4230,76,51,1.49,206.5,0.592,0.162
164,869.5,1.8e-05,5425,4311,5386,4226,110,142,0.775,437.7,0.177,0.057
165,551.5,1.2e-05,6,4272,0,4222,15,101,0.149,235.8,0.543,0.125
166,641.5,1.4e-05,5558,4221,5518,4204,75,35,2.143,190.3,0.699,0.223
167,985.5,2.1e-05,3485,4261,3455,4186,55,145,0.379,358.3,0.489,0.096
168,595.5,1.3e-05,4201,4227,4162,4183,83,85,0.976,259.3,0.571,0.111
169,763.0,1.6e-05,3739,4212,3698,4178,85,69,1.232,250.0,0.601,0.153
170,644.5,1.4e-05,4432,4189,4388,4177,87,27,3.222,199.3,0.738,0.204
171,1944.0,4.1e-05,6420,4274,6402,4149,30,245,0.122,582.5,0.418,0.072
172,543.5,1.2e-05,2739,4177,2710,4139,60,80,0.75,223.2,0.615,0.137
173,633.0,1.3e-05,5572,4151,5533,4133,75,38,1.974,183.3,0.711,0.237
174,664.5,1.4e-05,2823,4177,2806,4133,40,86,0.465,225.4,0.572,0.164
175,1470.0,3.1e-05,3335,4153,3314,4129,44,51,0.863,156.0,0.947,0.759
176,638.0,1.4e-05,2994,4130,2964,4113,69,41,1.683,240.8,0.376,0.138
177,1492.5,3.2e-05,5688,4200,5676,4089,25,237,0.105,563.5,0.407,0.059
178,593.5,1.3e-05,2745,4135,2706,4086,79,102,0.775,283.3,0.574,0.093
179,1921.5,4.1e-05,3220,4209,3183,4085,72,244,0.295,589.1,0.603,0.07
180,600.5,1.3e-05,4130,4129,4106,4075,55,105,0.524,267.3,0.517,0.106
181,3273.0,7e-05,5757,4315,5630,4072,169,370,0.457,1140.1,0.112,0.032
182,823.0,1.8e-05,3768,4086,3728,4069,82,50,1.64,298.9,0.345,0.116
183,546.0,1.2e-05,5732,4065,5692,4056,82,20,4.1,186.1,0.764,0.198
184,596.0,1.3e-05,5560,4075,5536,4056,63,37,1.703,216.3,0.395,0.16
185,3208.5,6.8e-05,6457,4241,6432,4049,40,379,0.106,855.2,0.34,0.055
186,506.5,1.1e-05,393,4099,379,4049,28,104,0.269,235.9,0.606,0.114
187,846.0,1.8e-05,6404,4085,6389,4019,30,121,0.248,298.0,0.624,0.12
188,588.0,1.3e-05,2661,4043,2615,4007,89,75,1.187,257.2,0.592,0.112
189,574.5,1.2e-05,3008,4031,2970,3999,61,59,1.034,246.6,0.323,0.119
190,648.0,1.4e-05,3147,4020,3116,3990,62,66,0.939,211.3,0.647,0.182
191,672.5,1.4e-05,3617,3997,3592,3946,48,108,0.444,270.7,0.514,0.115
192,528.5,1.1e-05,1362,3959,1330,3945,67,35,1.914,181.9,0.628,0.201
193,591.0,1.3e-05,3986,3959,3963,3937,44,44,1.0,245.1,0.427,0.124
194,539.0,1.1e-05,180,3930,134,3920,89,20,4.45,212.0,0.454,0.151
195,1265.5,2.7e-05,2481,3945,2395,3905,182,99,1.838,459.6,0.487,0.075
196,845.5,1.8e-05,5790,3959,5783,3894,17,150,0.113,337.9,0.643,0.093
197,985.0,2.1e-05,2529,3937,2461,3891,135,97,1.392,364.8,0.642,0.093
198,559.0,1.2e-05,4174,3893,4132,3873,83,43,1.93,207.5,0.692,0.163
199,671.0,1.4e-05,2872,3886,2850,3835,44,103,0.427,250.5,0.662,0.134
200,910.5,1.9e-05,3742,3876,3720,3808,66,107,0.617,343.4,0.239,0.097
201,806.0,1.7e-05,3670,3864,3616,3806,111,115,0.965,348.4,0.589,0.083
202,879.0,1.9e-05,3019,3863,2983,3805,80,123,0.65,320.5,0.615,0.108
203,504.0,1.1e-05,345,3824,304,3803,86,49,1.755,220.3,0.5,0.13
204,1057.0,2.2e-05,4005,3844,3943,3786,120,113,1.062,366.1,0.59,0.099
205,515.0,1.1e-05,6191,3800,6158,3779,68,46,1.478,184.3,0.713,0.191
206,1040.0,2.2e-05,4167,3801,4129,3774,90,52,1.731,342.0,0.348,0.112
207,909.5,1.9e-05,3654,3829,3596,3772,121,120,1.008,381.1,0.472,0.079
208,532.5,1.1e-05,2899,3784,2891,3736,17,94,0.181,234.6,0.571,0.122
209,1954.0,4.2e-05,6289,3825,6160,3728,265,223,1.188,763.6,0.347,0.042
210,645.5,1.4e-05,4171,3741,4142,3717,68,43,1.581,233.7,0.332,0.148
211,660.0,1.4e-05,3793,3740,3758,3706,73,68,1.074,225.2,0.694,0.164
212,645.5,1.4e-05,3894,3740,3855,3700,88,77,1.143,259.6,0.467,0.12
213,780.5,1.7e-05,2955,3730,2929,3672,62,119,0.521,347.9,0.419,0.081
214,587.0,1.2e-05,2323,3695,2294,3671,60,50,1.2,171.1,0.788,0.252
215,538.0,1.1e-05,3540,3713,3533,3666,19,96,0.198,240.3,0.572,0.117
216,521.5,1.1e-05,3627,3681,3601,3665,64,41,1.561,228.4,0.408,0.126
217,912.5,1.9e-05,2289,3707,2246,3664,90,89,1.011,310.2,0.606,0.119
218,895.5,1.9e-05,4170,3673,4132,3646,75,48,1.562,334.4,0.387,0.101
219,1231.5,2.6e-05,5893,3658,5823,3645,145,42,3.452,365.9,0.356,0.116
220,930.0,2e-05,3641,3641,3549,3622,181,43,4.209,399.6,0.486,0.073
221,861.5,1.8e-05,5992,3630,5935,3612,120,48,2.5,297.2,0.533,0.123
222,809.5,1.7e-05,5853,3623,5802,3605,103,57,1.807,288.5,0.399,0.122
223,514.5,1.1e-05,485,3596,479,3564,16,69,0.232,171.8,0.726,0.219
224,550.0,1.2e-05,3814,3572,3787,3552,62,36,1.722,202.5,0.426,0.169
225,785.0,1.7e-05,3981,3576,3946,3544,73,51,1.431,303.3,0.368,0.107
226,599.5,1.3e-05,2057,3569,2030,3533,52,69,0.754,207.0,0.653,0.176
227,554.0,1.2e-05,5406,3532,5382,3489,42,87,0.483,258.9,0.317,0.104
228,1723.5,3.7e-05,528,3584,505,3481,48,209,0.23,539.7,0.563,0.074
229,1302.5,2.8e-05,3558,3544,3526,3465,92,163,0.564,445.5,0.348,0.082
230,509.5,1.1e-05,4064,3480,4040,3460,55,29,1.897,179.0,0.494,0.2
231,683.5,1.5e-05,2967,3525,2944,3451,37,145,0.255,333.5,0.362,0.077
232,2238.5,4.8e-05,3849,3599,3744,3435,216,314,0.688,935.9,0.235,0.032
233,537.0,1.1e-05,3836,3467,3797,3431,76,79,0.962,248.0,0.534,0.11
234,1400.5,3e-05,441,3461,335,3431,198,59,3.356,477.4,0.468,0.077
235,503.0,1.1e-05,5168,3458,5148,3418,42,78,0.538,199.5,0.686,0.159
236,732.0,1.6e-05,4109,3434,4074,3413,71,39,1.821,237.8,0.407,0.163
237,594.0,1.3e-05,3668,3427,3623,3408,95,44,2.159,246.5,0.603,0.123
238,1721.0,3.7e-05,3759,3524,3732,3407,49,252,0.194,584.7,0.241,0.063
239,576.0,1.2e-05,2589,3424,2551,3401,76,44,1.727,191.1,0.662,0.198
240,554.0,1.2e-05,3794,3422,3766,3397,59,41,1.439,196.0,0.451,0.181
241,601.5,1.3e-05,2595,3354,2554,3339,81,29,2.793,192.3,0.676,0.204
242,617.0,1.3e-05,5297,3373,5275,3333,41,86,0.477,262.2,0.303,0.113
243,1764.0,3.8e-05,4408,3478,4383,3311,84,346,0.243,789.5,0.214,0.036
244,516.0,1.1e-05,1812,3306,1784,3280,58,50,1.16,187.5,0.677,0.184
245,677.0,1.4e-05,2061,3299,2027,3259,72,80,0.9,238.9,0.674,0.149
246,925.5,2e-05,4168,3251,4101,3197,127,113,1.124,393.3,0.484,0.075
247,515.5,1.1e-05,909,3213,862,3196,96,37,2.595,228.9,0.645,0.124
248,568.0,1.2e-05,3249,3169,3204,3155,90,30,3.0,206.0,0.684,0.168
249,832.5,1.8e-05,3623,3166,3543,3146,164,39,4.205,372.5,0.53,0.075
250,709.5,1.5e-05,3961,3141,3893,3130,138,25,5.52,313.6,0.576,0.091
251,1454.5,3.1e-05,1759,3157,1640,3119,222,79,2.81,528.3,0.543,0.065
252,636.0,1.4e-05,4088,3118,4034,3112,119,13,9.154,290.1,0.511,0.095
253,707.0,1.5e-05,4425,3117,4349,3108,148,27,5.481,329.8,0.474,0.082
254,618.0,1.3e-05,3794,3106,3745,3102,99,10,9.9,220.2,0.779,0.16
255,1211.5,2.6e-05,1740,3109,1655,3065,199,95,2.095,490.3,0.506,0.063
256,1953.5,4.2e-05,4403,3074,4250,3058,293,47,6.234,674.1,0.433,0.054
257,507.0,1.1e-05,4658,3053,4608,3022,103,70,1.471,271.4,0.456,0.087
258,763.0,1.6e-05,4599,3042,4544,3020,103,43,2.395,257.6,0.578,0.144
259,630.5,1.3e-05,407,3037,354,2999,96,79,1.215,270.4,0.602,0.108
260,712.0,1.5e-05,513,3030,471,2991,86,73,1.178,250.9,0.557,0.142
261,1212.0,2.6e-05,2846,2988,2772,2968,141,53,2.66,357.6,0.582,0.119
262,1022.0,2.2e-05,2905,2977,2842,2947,128,75,1.707,341.5,0.512,0.11
263,1122.0,2.4e-05,547,2947,453,2930,205,58,3.534,479.2,0.286,0.061
264,1420.0,3e-05,450,2969,346,2910,231,136,1.699,623.2,0.252,0.046
265,1578.5,3.4e-05,2652,2938,2559,2907,220,59,3.729,520.9,0.506,0.073
266,1449.5,3.1e-05,2720,2919,2585,2885,253,70,3.614,592.2,0.498,0.052
267,616.0,1.3e-05,2512,2896,2459,2881,97,33,2.939,235.3,0.648,0.14
268,2637.0,5.6e-05,1708,2917,1517,2866,390,88,4.432,874.3,0.37,0.043
269,896.5,1.9e-05,1449,2941,1440,2866,22,143,0.154,324.1,0.553,0.107
270,3208.0,6.8e-05,1799,2926,1608,2864,422,128,3.297,967.8,0.397,0.043
271,600.5,1.3e-05,2116,2819,2072,2785,90,63,1.429,247.7,0.519,0.123
272,647.5,1.4e-05,2263,2754,2210,2746,110,29,3.793,279.0,0.349,0.105
273,1211.5,2.6e-05,2204,2731,2128,2711,166,65,2.554,414.1,0.34,0.089
274,1467.0,3.1e-05,5435,2776,5355,2710,143,133,1.075,435.5,0.528,0.097
275,851.5,1.8e-05,5166,2752,5138,2708,63,88,0.716,281.9,0.613,0.135
276,503.5,1.1e-05,1504,2729,1492,2675,25,106,0.236,238.3,0.58,0.111
277,637.0,1.4e-05,456,2691,417,2670,88,42,2.095,219.3,0.602,0.166
278,515.5,1.1e-05,1921,2711,1905,2666,34,95,0.358,219.6,0.68,0.134
279,633.5,1.3e-05,758,2707,737,2655,41,112,0.366,268.7,0.533,0.11
280,952.5,2e-05,1150,2697,1111,2652,75,95,0.789,282.4,0.719,0.15
281,1131.0,2.4e-05,5374,2700,5288,2644,152,107,1.421,423.9,0.353,0.079
282,892.0,1.9e-05,5231,2685,5200,2636,70,111,0.631,297.5,0.656,0.127
283,667.0,1.4e-05,713,2678,687,2627,51,108,0.472,269.1,0.529,0.116
284,794.5,1.7e-05,3331,2612,3282,2582,84,70,1.2,257.1,0.62,0.151
285,748.0,1.6e-05,481,2597,441,2579,87,42,2.071,246.1,0.417,0.155
286,1684.0,3.6e-05,1178,2660,1137,2559,95,180,0.528,503.3,0.411,0.084
287,1031.0,2.2e-05,1069,2596,1034,2529,82,123,0.667,405.7,0.305,0.079
288,528.0,1.1e-05,662,2566,645,2521,36,91,0.396,214.7,0.632,0.144
289,1092.5,2.3e-05,892,2590,864,2517,56,148,0.378,367.6,0.601,0.102
290,1164.0,2.5e-05,5154,2576,5103,2515,101,119,0.849,344.6,0.698,0.123
291,797.5,1.7e-05,707,2579,681,2509,58,145,0.4,357.9,0.548,0.078
292,1453.0,3.1e-05,494,2523,473,2501,45,45,1.0,152.7,0.95,0.783
293,962.0,2e-05,1879,2577,1848,2482,62,183,0.339,423.0,0.634,0.068
294,681.5,1.4e-05,513,2459,469,2448,96,27,3.556,218.5,0.657,0.179
295,667.5,1.4e-05,723,2463,671,2437,115,60,1.917,296.4,0.485,0.096
296,667.5,1.4e-05,5225,2465,5194,2433,47,58,0.81,191.0,0.477,0.23
297,875.0,1.9e-05,3270,2437,3221,2404,98,69,1.42,282.3,0.638,0.138
298,691.0,1.5e-05,985,2405,934,2387,85,66,1.288,315.2,0.235,0.087
299,1481.0,3.2e-05,5190,2404,5167,2381,46,47,0.979,151.2,0.956,0.814
300,828.5,1.8e-05,760,2396,695,2371,134,60,2.233,321.8,0.476,0.101
301,662.5,1.4e-05,4984,2412,4944,2367,81,93,0.871,287.9,0.596,0.1
302,684.5,1.5e-05,1831,2421,1812,2362,39,117,0.333,268.9,0.713,0.119
303,551.0,1.2e-05,1625,2363,1595,2343,57,46,1.239,161.8,0.793,0.264
304,738.5,1.6e-05,5144,2336,5118,2294,50,91,0.549,265.8,0.326,0.131
305,830.5,1.8e-05,1447,2374,1433,2291,32,170,0.188,386.5,0.587,0.07
306,4833.0,0.000103,4967,2471,4767,2215,369,495,0.745,1575.3,0.372,0.024
307,562.5,1.2e-05,679,2255,675,2204,9,105,0.086,233.3,0.755,0.13
