id,area_px,area_frac,cx,cy,bbox_x,bbox_y,bbox_w,bbox_h,aspect_ratio,perimeter_px,solidity,compactness
35,941.0,1.7e-05,1388,5460,1333,5439,121,50,2.42,340.7,0.28,0.102
36,965.5,1.8e-05,7611,5453,7591,5436,48,32,1.5,131.3,0.936,0.704
37,1018.0,1.9e-05,2532,5441,2435,5432,228,25,9.12,526.6,0.262,0.046
38,1174.0,2.2e-05,1029,5456,995,5419,71,81,0.877,330.7,0.358,0.135
39,650.5,1.2e-05,1634,5419,1593,5404,85,35,2.429,207.4,0.65,0.19
40,1438.0,2.6e-05,1386,5422,1309,5398,180,65,2.769,477.2,0.204,0.079
41,932.5,1.7e-05,1190,5423,1151,5389,78,63,1.238,297.0,0.411,0.133
42,849.0,1.6e-05,1830,5390,1765,5367,139,55,2.527,328.2,0.562,0.099
43,619.5,1.1e-05,1330,5362,1300,5336,56,52,1.077,248.7,0.412,0.126
44,1090.0,2e-05,1133,5347,1068,5329,134,48,2.792,328.9,0.379,0.127
45,509.0,9e-06,1243,5336,1208,5323,77,36,2.139,188.0,0.53,0.181
46,538.5,1e-05,7549,5337,7513,5318,60,30,2.0,177.2,0.464,0.216
47,1415.0,2.6e-05,2466,5331,2402,5294,120,73,1.644,517.9,0.23,0.066
48,805.0,1.5e-05,1515,5329,1487,5294,59,63,0.937,346.3,0.338,0.084
49,2762.5,5.1e-05,7876,5310,7840,5279,75,63,1.19,215.2,0.945,0.75
50,1033.0,1.9e-05,1451,5294,1400,5269,130,53,2.453,399.8,0.277,0.081
51,569.0,1e-05,1263,5286,1232,5268,74,37,2.0,186.9,0.64,0.205
52,514.5,9e-06,1169,5289,1141,5268,64,45,1.422,194.6,0.58,0.171
53,583.5,1.1e-05,2164,5302,2110,5264,97,70,1.386,265.5,0.521,0.104
54,528.5,1e-05,1047,5289,1021,5248,54,74,0.73,205.4,0.583,0.157
55,1070.5,2e-05,1803,5248,1778,5232,64,34,1.882,186.3,0.763,0.388
56,1202.5,2.2e-05,8157,5324,8105,5231,119,191,0.623,496.9,0.393,0.061
57,780.0,1.4e-05,1456,5240,1410,5226,100,37,2.703,250.9,0.397,0.156
58,924.0,1.7e-05,7806,5294,7770,5223,88,145,0.607,396.6,0.329,0.074
59,1762.0,3.2e-05,1217,5237,1123,5214,213,64,3.328,539.9,0.196,0.076
60,784.0,1.4e-05,947,5256,905,5213,78,86,0.907,257.7,0.521,0.148
61,576.0,1.1e-05,1625,5218,1590,5207,79,30,2.633,228.3,0.421,0.139
62,601.5,1.1e-05,1975,5257,1966,5203,23,113,0.204,266.9,0.383,0.106
63,686.5,1.3e-05,1777,5203,1749,5181,55,42,1.31,243.5,0.458,0.145
64,760.5,1.4e-05,1611,5193,1566,5180,97,36,2.694,241.9,0.499,0.163
65,537.0,1e-05,8678,5187,8633,5165,99,53,1.868,265.8,0.251,0.095
66,945.5,1.7e-05,1330,5179,1278,5165,110,33,3.333,278.2,0.403,0.154
67,800.5,1.5e-05,7189,5204,7136,5156,102,71,1.437,324.4,0.284,0.096
68,785.0,1.4e-05,8005,5163,7966,5148,88,40,2.2,304.6,0.282,0.106
69,757.0,1.4e-05,4148,5191,4110,5143,59,96,0.615,292.0,0.299,0.112
70,1600.5,2.9e-05,1430,5177,1352,5141,164,92,1.783,483.3,0.311,0.086
71,799.0,1.5e-05,7270,5178,7219,5134,85,80,1.062,281.7,0.342,0.127
72,3272.5,6e-05,3929,5186,3855,5127,161,90,1.789,598.7,0.405,0.115
73,660.5,1.2e-05,1725,5138,1685,5127,93,32,2.906,272.1,0.369,0.112
74,676.0,1.2e-05,7341,5166,7306,5123,59,79,0.747,229.4,0.401,0.161
75,738.5,1.4e-05,6974,5154,6936,5116,82,77,1.065,248.6,0.623,0.15
76,1558.0,2.9e-05,4065,5183,4004,5116,106,130,0.815,465.4,0.347,0.09
77,1013.0,1.9e-05,4696,5134,4572,5104,241,59,4.085,535.0,0.522,0.044
78,989.5,1.8e-05,4783,5118,4704,5099,162,40,4.05,363.0,0.672,0.094
79,1234.5,2.3e-05,1297,5117,1234,5092,154,68,2.265,393.9,0.285,0.1
80,1894.5,3.5e-05,7869,5110,7841,5090,58,42,1.381,172.5,0.964,0.8
81,1507.5,2.8e-05,7648,5155,7527,5088,226,134,1.687,598.3,0.403,0.053
82,514.5,9e-06,1506,5101,1489,5082,37,41,0.902,173.6,0.517,0.215
83,836.0,1.5e-05,1680,5087,1633,5073,102,36,2.833,294.1,0.43,0.121
84,729.5,1.3e-05,7786,5092,7763,5067,58,47,1.234,263.0,0.372,0.132
85,1411.0,2.6e-05,4571,5067,4456,5033,246,69,3.565,555.6,0.572,0.057
86,1746.0,3.2e-05,4388,5059,4245,5025,296,72,4.111,662.3,0.647,0.05
87,1272.5,2.3e-05,7239,5042,7138,5022,214,46,4.652,481.3,0.518,0.069
88,531.0,1e-05,1606,5040,1594,5002,38,66,0.576,196.2,0.378,0.173
89,697.0,1.3e-05,4142,5005,4094,4993,105,30,3.5,237.2,0.771,0.156
90,1283.5,2.4e-05,1424,5010,1347,4992,160,50,3.2,420.2,0.251,0.091
91,604.5,1.1e-05,7936,4968,7888,4961,111,18,6.167,252.5,0.499,0.119
92,1994.0,3.7e-05,4298,4990,4139,4947,313,90,3.478,708.7,0.639,0.05
93,1101.5,2e-05,3977,4961,3890,4937,162,48,3.375,363.5,0.746,0.105
94,5369.0,9.9e-05,1115,5171,838,4923,553,490,1.129,1842.2,0.187,0.02
95,635.5,1.2e-05,7069,4932,7048,4915,55,45,1.222,209.6,0.423,0.182
96,2104.0,3.9e-05,7108,4982,6975,4898,281,161,1.745,707.4,0.582,0.053
97,4530.5,8.3e-05,7942,4963,7560,4893,772,104,7.423,1702.7,0.17,0.02
98,2699.5,5e-05,7256,4968,7036,4892,456,189,2.413,1086.7,0.194,0.029
99,853.5,1.6e-05,3994,4909,3916,4883,152,48,3.167,356.8,0.459,0.084
100,3753.0,6.9e-05,7984,4933,7680,4881,581,81,7.173,1317.2,0.167,0.027
101,1095.5,2e-05,7413,4868,7310,4862,205,18,11.389,441.6,0.573,0.071
102,709.5,1.3e-05,2790,4858,2729,4849,115,22,5.227,256.1,0.655,0.136
103,1409.0,2.6e-05,7445,4840,7301,4820,255,56,4.554,594.5,0.301,0.05
104,1981.0,3.6e-05,3033,4834,2900,4815,266,34,7.824,586.7,0.535,0.072
105,4721.0,8.7e-05,3509,4852,3172,4810,673,116,5.802,1506.5,0.216,0.026
106,524.0,1e-05,7359,4804,7291,4801,144,8,18.0,317.7,0.608,0.065
107,558.0,1e-05,7493,4817,7445,4797,104,41,2.537,245.5,0.579,0.116
108,754.0,1.4e-05,6664,4813,6611,4796,99,41,2.415,272.4,0.31,0.128
109,1251.0,2.3e-05,2650,4847,2587,4783,131,136,0.963,425.2,0.62,0.087
110,539.5,1e-05,7541,4761,7490,4745,104,35,2.971,235.9,0.727,0.122
111,5991.5,0.00011,3546,4787,3188,4723,710,167,4.251,1589.6,0.272,0.03
112,2044.5,3.8e-05,2984,4779,2873,4723,224,104,2.154,542.1,0.578,0.087
113,615.5,1.1e-05,3978,4765,3919,4719,131,97,1.351,357.7,0.298,0.06
114,507.0,9e-06,6815,4727,6792,4709,45,39,1.154,163.3,0.529,0.239
115,1099.5,2e-05,4047,4748,3972,4703,153,95,1.611,392.7,0.554,0.09
116,1220.5,2.2e-05,7908,4741,7863,4695,67,93,0.72,393.3,0.313,0.099
117,535.5,1e-05,3174,4709,3161,4668,26,79,0.329,217.6,0.411,0.142
118,1071.0,2e-05,6723,4715,6686,4654,80,131,0.611,357.3,0.457,0.105
119,717.0,1.3e-05,7524,4653,7466,4642,104,24,4.333,252.5,0.464,0.141
120,740.0,1.4e-05,7220,4675,7154,4642,143,67,2.134,346.7,0.573,0.077
121,647.0,1.2e-05,4148,4686,4105,4642,80,94,0.851,301.5,0.399,0.089
122,1306.5,2.4e-05,2517,4713,2445,4640,138,140,0.986,429.4,0.712,0.089
123,596.5,1.1e-05,7370,4648,7338,4633,68,40,1.7,204.9,0.419,0.179
124,584.0,1.1e-05,6983,4640,6930,4631,101,17,5.941,349.0,0.503,0.06
125,876.5,1.6e-05,6699,4687,6660,4631,76,108,0.704,306.6,0.38,0.117
126,1150.0,2.1e-05,7262,4624,7162,4598,190,37,5.135,435.4,0.322,0.076
127,996.0,1.8e-05,7712,4643,7696,4595,49,86,0.57,370.4,0.365,0.091
128,1169.0,2.2e-05,5419,4603,5330,4594,173,17,10.176,396.8,0.548,0.093
129,773.5,1.4e-05,6438,4581,6412,4560,49,46,1.065,224.9,0.498,0.192
130,2984.0,5.5e-05,6535,4640,6380,4554,279,193,1.446,1285.8,0.099,0.023
131,3016.5,5.6e-05,2181,4596,2004,4548,383,72,5.319,882.7,0.208,0.049
132,620.5,1.1e-05,7416,4571,7372,4542,89,59,1.508,231.7,0.697,0.145
133,3779.5,7e-05,7083,4592,6776,4537,602,85,7.082,1337.5,0.182,0.027
134,521.0,1e-05,6776,4571,6741,4534,79,72,1.097,253.6,0.341,0.102
135,743.5,1.4e-05,6875,4540,6814,4529,111,29,3.828,287.9,0.33,0.113
136,1802.5,3.3e-05,3154,4627,3097,4526,112,194,0.577,520.9,0.447,0.083
137,714.5,1.3e-05,6966,4544,6932,4522,60,52,1.154,234.2,0.431,0.164
138,1866.0,3.4e-05,6373,4557,6283,4521,210,92,2.283,706.2,0.194,0.047
139,536.5,1e-05,3725,4537,3709,4519,50,44,1.136,188.3,0.454,0.19
140,702.0,1.3e-05,7026,4537,7005,4518,50,41,1.22,201.1,0.533,0.218
141,699.0,1.3e-05,7108,4538,7087,4510,51,58,0.879,237.8,0.405,0.155
142,1030.0,1.9e-05,1363,4546,1337,4504,66,77,0.857,327.8,0.383,0.12
143,835.5,1.5e-05,6221,4523,6165,4490,116,65,1.785,299.8,0.368,0.117
144,1210.5,2.2e-05,4059,4542,4016,4477,98,123,0.797,347.7,0.522,0.126
145,694.0,1.3e-05,6819,4489,6802,4475,36,31,1.161,107.7,0.93,0.751
146,534.5,1e-05,6981,4487,6952,4457,56,64,0.875,187.4,0.67,0.191
147,593.5,1.1e-05,6865,4472,6848,4456,48,37,1.297,182.8,0.514,0.223
148,1135.5,2.1e-05,5175,4518,5097,4454,158,118,1.339,466.7,0.398,0.066
149,1498.0,2.8e-05,7136,4506,7012,4436,228,135,1.689,596.4,0.375,0.053
150,2263.5,4.2e-05,5989,4490,5839,4436,317,114,2.781,755.7,0.444,0.05
151,545.5,1e-05,1805,4439,1770,4428,78,25,3.12,179.0,0.753,0.214
152,702.5,1.3e-05,5762,4437,5701,4424,120,25,4.8,266.6,0.633,0.124
153,1204.0,2.2e-05,6788,4482,6724,4422,125,122,1.025,423.7,0.47,0.084
154,1561.5,2.9e-05,3237,4533,3187,4419,101,225,0.449,556.4,0.463,0.063
155,1279.0,2.4e-05,7504,4486,7388,4417,240,140,1.714,597.8,0.603,0.045
156,723.5,1.3e-05,6693,4460,6639,4416,111,91,1.22,311.5,0.572,0.094
157,605.5,1.1e-05,6157,4425,6105,4413,112,28,4.0,289.4,0.317,0.091
158,1377.0,2.5e-05,7480,4473,7384,4412,207,135,1.533,554.4,0.337,0.056
159,1505.0,2.8e-05,7248,4464,7134,4411,236,110,2.145,592.0,0.338,0.054
160,743.5,1.4e-05,6927,4429,6857,4411,151,40,3.775,350.4,0.4,0.076
161,576.5,1.1e-05,3518,4450,3510,4411,16,75,0.213,204.8,0.599,0.173
162,2018.0,3.7e-05,6406,4442,6239,4405,338,55,6.145,759.5,0.245,0.044
163,619.0,1.1e-05,1430,4419,1411,4402,52,48,1.083,211.3,0.395,0.174
164,524.5,1e-05,7338,4402,7320,4392,45,30,1.5,152.0,0.605,0.285
165,882.5,1.6e-05,1624,4396,1567,4379,111,31,3.581,251.1,0.747,0.176
166,727.0,1.3e-05,7067,4401,7001,4378,127,54,2.352,309.3,0.487,0.096
167,565.0,1e-05,6126,4387,6074,4374,118,32,3.688,320.3,0.301,0.069
168,551.0,1e-05,5473,4386,5429,4370,85,43,1.977,213.1,0.515,0.152
169,1331.5,2.5e-05,6752,4396,6674,4368,175,46,3.804,580.8,0.296,0.05
170,632.5,1.2e-05,1520,4374,1474,4364,88,23,3.826,197.6,0.774,0.203
171,996.0,1.8e-05,6319,4368,6250,4356,152,20,7.6,354.7,0.539,0.1
172,932.5,1.7e-05,6513,4363,6404,4349,203,28,7.25,447.4,0.548,0.059
173,674.5,1.2e-05,4903,4367,4840,4348,116,40,2.9,269.7,0.62,0.117
174,3513.0,6.5e-05,7692,4426,7463,4341,467,200,2.335,1155.3,0.277,0.033
175,785.0,1.4e-05,7219,4357,7189,4333,55,52,1.058,240.9,0.445,0.17
176,2818.5,5.2e-05,8151,4465,7935,4332,430,279,1.541,1128.5,0.259,0.028
177,930.5,1.7e-05,6917,4355,6814,4323,184,69,2.667,491.7,0.24,0.048
178,1545.0,2.8e-05,4457,4367,4346,4323,228,94,2.426,539.9,0.631,0.067
179,1633.0,3e-05,7758,4364,7637,4322,254,80,3.175,582.8,0.524,0.06
180,1540.0,2.8e-05,1362,4343,1261,4321,211,45,4.689,476.0,0.628,0.085
181,873.5,1.6e-05,6742,4333,6671,4319,141,40,3.525,349.7,0.402,0.09
182,649.5,1.2e-05,6400,4337,6375,4316,53,46,1.152,207.4,0.516,0.19
183,648.5,1.2e-05,7545,4356,7499,4315,95,91,1.044,284.2,0.538,0.101
184,691.0,1.3e-05,5334,4343,5258,4312,164,61,2.689,381.4,0.465,0.06
185,1247.5,2.3e-05,4706,4319,4623,4310,169,32,5.281,418.4,0.372,0.09
186,750.5,1.4e-05,6668,4331,6615,4305,102,51,2.0,329.5,0.366,0.087
187,698.0,1.3e-05,7156,4329,7128,4296,46,57,0.807,227.3,0.41,0.17
188,634.0,1.2e-05,5131,4326,5109,4295,56,67,0.836,232.3,0.458,0.148
189,2969.5,5.5e-05,8164,4431,7949,4290,434,296,1.466,1153.6,0.222,0.028
190,615.5,1.1e-05,8396,4287,8327,4276,148,24,6.167,332.8,0.467,0.07
191,741.5,1.4e-05,6798,4283,6746,4275,128,24,5.333,290.1,0.505,0.111
192,691.0,1.3e-05,4448,4308,4423,4274,44,53,0.83,213.0,0.474,0.191
193,653.5,1.2e-05,6456,4286,6413,4268,103,38,2.711,305.0,0.323,0.088
194,1941.5,3.6e-05,6314,4301,6210,4261,248,73,3.397,752.1,0.194,0.043
195,1829.0,3.4e-05,6659,4285,6567,4256,158,56,2.821,712.2,0.331,0.045
196,1556.0,2.9e-05,6970,4263,6856,4253,250,24,10.417,730.0,0.43,0.037
197,2045.5,3.8e-05,4460,4281,4345,4252,228,75,3.04,642.3,0.214,0.062
198,1018.0,1.9e-05,2278,4271,2252,4251,67,51,1.314,291.1,0.484,0.151
199,952.0,1.8e-05,5421,4269,5348,4248,137,43,3.186,402.7,0.292,0.074
200,1998.0,3.7e-05,7316,4258,7108,4244,396,67,5.91,884.0,0.159,0.032
201,870.5,1.6e-05,6340,4269,6271,4242,141,42,3.357,330.2,0.414,0.1
202,1178.5,2.2e-05,7532,4307,7450,4240,160,132,1.212,498.4,0.439,0.06
203,674.5,1.2e-05,5202,4273,5143,4238,113,74,1.527,293.7,0.553,0.098
204,796.5,1.5e-05,7756,4234,7696,4222,130,24,5.417,318.9,0.479,0.098
205,1630.5,3e-05,7280,4231,7124,4222,309,15,20.6,683.1,0.463,0.044
206,2045.0,3.8e-05,8123,4246,7921,4221,404,61,6.623,879.6,0.436,0.033
207,2762.0,5.1e-05,978,4240,781,4221,402,66,6.091,913.3,0.283,0.042
208,1187.0,2.2e-05,7576,4229,7469,4220,214,19,11.263,470.8,0.584,0.067
209,1942.5,3.6e-05,6898,4248,6735,4219,373,49,7.612,884.7,0.207,0.031
210,592.5,1.1e-05,3775,4243,3728,4219,93,49,1.898,229.5,0.535,0.141
211,520.0,1e-05,5722,4240,5699,4212,40,63,0.635,191.5,0.556,0.178
212,1263.5,2.3e-05,4213,4251,4111,4209,190,87,2.184,458.7,0.494,0.075
213,523.5,1e-05,668,4234,653,4203,31,68,0.456,182.3,0.704,0.198
214,976.5,1.8e-05,5974,4234,5871,4196,202,96,2.104,542.9,0.277,0.042
215,808.0,1.5e-05,3110,4243,3091,4186,51,111,0.459,271.3,0.562,0.138
216,2464.0,4.5e-05,3177,4276,3106,4182,153,186,0.823,545.8,0.676,0.104
217,1170.5,2.2e-05,4808,4186,4710,4176,218,27,8.074,477.9,0.459,0.064
218,556.5,1e-05,2310,4203,2294,4175,34,76,0.447,257.5,0.456,0.105
219,1713.5,3.2e-05,3204,4259,3125,4174,151,163,0.926,488.0,0.628,0.09
220,550.5,1e-05,6559,4200,6538,4173,54,41,1.317,191.3,0.444,0.189
221,664.0,1.2e-05,7212,4171,7138,4168,149,8,18.625,316.2,0.696,0.083
222,752.0,1.4e-05,7365,4171,7306,4161,113,18,6.278,260.7,0.569,0.139
223,1796.0,3.3e-05,2206,4206,2192,4151,26,123,0.211,284.5,0.759,0.279
224,637.0,1.2e-05,4283,4180,4250,4150,73,57,1.281,200.6,0.678,0.199
225,2513.0,4.6e-05,3762,4261,3597,4149,330,215,1.535,861.5,0.479,0.043
226,803.5,1.5e-05,4224,4191,4208,4148,43,74,0.581,285.2,0.404,0.124
227,3026.0,5.6e-05,6836,4192,6625,4147,489,75,6.52,1280.2,0.143,0.023
228,1834.0,3.4e-05,7738,4146,7605,4137,296,24,12.333,659.6,0.553,0.053
229,2647.5,4.9e-05,8209,4182,7989,4135,464,92,5.043,1045.4,0.427,0.03
230,1287.5,2.4e-05,5732,4168,5612,4133,258,66,3.909,575.7,0.37,0.049
231,607.0,1.1e-05,5891,4142,5864,4126,54,39,1.385,280.2,0.403,0.097
232,919.5,1.7e-05,6131,4156,6018,4122,214,68,3.147,484.1,0.344,0.049
233,500.5,9e-06,4109,4150,4102,4122,14,61,0.23,142.3,0.774,0.31
234,729.0,1.3e-05,6904,4135,6870,4107,66,59,1.119,254.8,0.428,0.141
235,1954.0,3.6e-05,6101,4165,5956,4100,313,140,2.236,771.7,0.227,0.041
236,596.0,1.1e-05,7004,4126,6972,4099,59,58,1.017,194.5,0.615,0.198
237,593.5,1.1e-05,609,4128,573,4095,66,67,0.985,208.4,0.65,0.172
238,677.5,1.2e-05,7895,4117,7849,4089,88,61,1.443,263.7,0.371,0.122
239,1804.5,3.3e-05,2048,4153,2003,4089,75,105,0.714,507.8,0.342,0.088
240,1110.5,2e-05,6396,4156,6321,4088,115,97,1.186,451.5,0.184,0.068
241,1993.0,3.7e-05,5440,4110,5267,4086,340,41,8.293,740.7,0.435,0.046
242,885.5,1.6e-05,5708,4101,5627,4082,169,40,4.225,375.0,0.644,0.079
243,876.0,1.6e-05,5890,4086,5799,4078,164,27,6.074,367.0,0.393,0.082
244,842.5,1.6e-05,4186,4106,4122,4078,120,61,1.967,316.6,0.486,0.106
245,614.0,1.1e-05,6368,4094,6342,4074,73,43,1.698,242.2,0.339,0.132
246,1238.5,2.3e-05,5814,4075,5647,4065,314,39,8.051,694.1,0.204,0.032
247,1201.5,2.2e-05,7930,4103,7856,4063,126,92,1.37,438.3,0.433,0.079
248,551.0,1e-05,5528,4069,5461,4060,136,19,7.158,296.0,0.651,0.079
249,911.5,1.7e-05,5489,4082,5364,4060,242,48,5.042,531.0,0.345,0.041
250,926.0,1.7e-05,7033,4096,6977,4052,125,68,1.838,344.2,0.301,0.098
251,2381.0,4.4e-05,2913,4102,2744,4049,334,103,3.243,766.3,0.541,0.051
252,694.0,1.3e-05,5749,4056,5676,4038,144,36,4.0,318.7,0.62,0.086
253,1112.5,2e-05,4816,4061,4738,4024,157,86,1.826,393.2,0.482,0.09
254,916.5,1.7e-05,6623,4085,6607,4020,47,135,0.348,339.9,0.393,0.1
255,525.5,1e-05,7151,4036,7130,4018,44,40,1.1,191.4,0.468,0.18
256,641.5,1.2e-05,7083,4033,7059,4005,48,51,0.941,212.6,0.436,0.178
257,500.5,9e-06,7613,4010,7576,4004,79,14,5.643,191.3,0.622,0.172
258,995.0,1.8e-05,3995,4046,3945,4002,98,97,1.01,388.1,0.329,0.083
259,596.0,1.1e-05,7533,4007,7472,4001,104,15,6.933,263.7,0.595,0.108
260,588.0,1.1e-05,2660,4023,2606,4001,119,45,2.644,278.9,0.542,0.095
261,975.0,1.8e-05,6589,4023,6538,4000,123,69,1.783,374.5,0.256,0.087
262,952.5,1.8e-05,7379,4078,7313,3999,110,155,0.71,426.0,0.336,0.066
263,533.0,1e-05,7198,4021,7178,3993,40,60,0.667,159.3,0.746,0.264
264,1419.5,2.6e-05,3497,4074,3382,3991,214,158,1.354,579.7,0.502,0.053
265,820.5,1.5e-05,6391,4013,6316,3987,138,49,2.816,336.5,0.481,0.091
266,644.0,1.2e-05,6901,4012,6883,3984,42,51,0.824,228.5,0.448,0.155
267,731.5,1.3e-05,6784,3998,6750,3983,76,38,2.0,287.0,0.371,0.112
268,3605.5,6.6e-05,2903,4064,2677,3983,451,185,2.438,1086.2,0.367,0.038
269,573.0,1.1e-05,6846,4004,6829,3978,34,55,0.618,147.5,0.81,0.331
270,1073.0,2e-05,5337,4028,5237,3972,220,94,2.34,537.0,0.241,0.047
271,722.5,1.3e-05,6475,3981,6414,3968,127,35,3.629,290.3,0.543,0.108
272,535.5,1e-05,5158,3986,5117,3955,85,71,1.197,240.6,0.569,0.116
273,3200.0,5.9e-05,6758,4069,6641,3950,329,193,1.705,1272.9,0.09,0.025
274,548.0,1e-05,6713,3961,6665,3925,102,76,1.342,272.3,0.575,0.093
275,598.5,1.1e-05,6400,3936,6373,3903,67,71,0.944,272.6,0.264,0.101
276,716.0,1.3e-05,3981,3905,3922,3901,124,10,12.4,263.3,0.762,0.13
277,538.5,1e-05,6263,3936,6250,3899,35,83,0.422,208.8,0.543,0.155
278,526.0,1e-05,6105,3954,6097,3899,20,112,0.179,258.3,0.527,0.099
279,595.5,1.1e-05,5674,3937,5633,3899,95,78,1.218,262.9,0.567,0.108
280,571.0,1.1e-05,5055,3922,4997,3895,117,58,2.017,286.4,0.522,0.087
281,1077.5,2e-05,5162,3952,5037,3890,226,126,1.794,557.7,0.38,0.044
282,1219.5,2.2e-05,3911,3881,3801,3877,222,13,17.077,475.2,0.593,0.068
283,1257.0,2.3e-05,3262,3931,3135,3877,243,114,2.132,593.1,0.401,0.045
284,736.5,1.4e-05,6868,3902,6796,3875,135,64,2.109,336.8,0.432,0.082
285,576.0,1.1e-05,6530,3916,6518,3870,24,92,0.261,210.4,0.63,0.164
286,1337.0,2.5e-05,2472,3926,2392,3870,188,120,1.567,503.0,0.446,0.066
287,846.5,1.6e-05,7202,3878,7117,3865,156,29,5.379,355.2,0.484,0.084
288,996.5,1.8e-05,2872,3867,2797,3863,165,12,13.75,365.6,0.631,0.094
289,980.5,1.8e-05,7024,3864,6941,3858,173,21,8.238,375.0,0.457,0.088
290,1994.5,3.7e-05,6693,3936,6530,3851,334,135,2.474,866.2,0.204,0.033
291,804.5,1.5e-05,4819,3851,4741,3838,166,34,4.882,364.9,0.57,0.076
292,736.0,1.4e-05,6867,3872,6785,3833,169,83,2.036,407.4,0.553,0.056
293,1267.0,2.3e-05,5074,3887,4934,3830,258,109,2.367,609.0,0.498,0.043
294,1593.5,2.9e-05,7122,3837,6964,3820,305,36,8.472,668.3,0.557,0.045
295,543.5,1e-05,6433,3815,6400,3805,61,32,1.906,199.8,0.46,0.171
296,544.0,1e-05,4782,3804,4730,3799,112,14,8.0,247.4,0.613,0.112
297,800.0,1.5e-05,7328,3859,7314,3785,45,149,0.302,365.8,0.34,0.075
298,743.0,1.4e-05,2551,3786,2488,3774,139,25,5.56,312.5,0.504,0.096
299,697.5,1.3e-05,6027,3788,6002,3767,52,47,1.106,153.6,0.822,0.372
300,2123.5,3.9e-05,4455,3780,4259,3761,376,52,7.231,831.1,0.287,0.039
301,557.0,1e-05,7300,3803,7270,3756,63,96,0.656,261.1,0.47,0.103
302,932.5,1.7e-05,6163,3813,6120,3754,99,125,0.792,350.9,0.448,0.095
303,662.0,1.2e-05,6648,3782,6607,3752,79,71,1.113,275.2,0.398,0.11
304,1014.0,1.9e-05,7138,3766,7086,3742,88,62,1.419,315.3,0.34,0.128
305,1273.0,2.3e-05,3280,3781,3186,3736,205,97,2.113,516.5,0.37,0.06
306,579.5,1.1e-05,4462,3740,4408,3734,106,19,5.579,239.0,0.526,0.128
307,513.5,9e-06,6118,3753,6090,3731,60,55,1.091,217.7,0.46,0.136
