id,area_px,area_frac,cx,cy,bbox_x,bbox_y,bbox_w,bbox_h,aspect_ratio,perimeter_px,solidity,compactness
53,784.0,1.2e-05,3838,7698,3763,7678,177,40,4.425,391.6,0.601,0.064
54,553.0,9e-06,1077,7686,1056,7674,45,30,1.5,186.2,0.574,0.201
55,1559.5,2.4e-05,1434,7781,1406,7653,57,230,0.248,590.4,0.367,0.056
56,850.5,1.3e-05,873,7675,837,7650,64,54,1.185,274.3,0.444,0.142
57,539.5,8e-06,1136,7676,1105,7644,51,72,0.708,195.4,0.549,0.178
58,756.5,1.2e-05,747,7669,722,7642,45,57,0.789,283.2,0.442,0.119
59,617.0,1e-05,5291,7662,5278,7636,39,69,0.565,224.5,0.397,0.154
60,1348.5,2.1e-05,1793,7670,1768,7621,54,104,0.519,341.1,0.379,0.146
61,559.0,9e-06,1670,7630,1642,7615,54,35,1.543,144.7,0.76,0.335
62,2262.5,3.5e-05,4435,7731,4324,7611,232,245,0.947,730.5,0.569,0.053
63,506.0,8e-06,687,7631,659,7605,51,50,1.02,155.8,0.665,0.262
64,1730.0,2.7e-05,4159,7634,3984,7603,313,68,4.603,697.9,0.597,0.045
65,740.0,1.2e-05,5253,7622,5241,7599,38,60,0.633,204.0,0.514,0.223
66,850.0,1.3e-05,790,7611,746,7596,83,27,3.074,205.0,0.535,0.254
67,1138.0,1.8e-05,1045,7630,993,7586,90,71,1.268,275.4,0.401,0.189
68,513.5,8e-06,666,7605,646,7578,36,58,0.621,153.1,0.764,0.275
69,1249.5,1.9e-05,863,7617,821,7575,69,91,0.758,414.9,0.424,0.091
70,1316.5,2.1e-05,5464,7647,5414,7574,104,145,0.717,390.0,0.718,0.109
71,5568.0,8.7e-05,2443,7815,2236,7562,423,512,0.826,1464.7,0.553,0.033
72,824.5,1.3e-05,930,7582,903,7556,62,47,1.319,242.0,0.43,0.177
73,1205.0,1.9e-05,1159,7580,1110,7546,107,59,1.814,485.9,0.32,0.064
74,2406.0,3.8e-05,5144,7666,5038,7537,221,269,0.822,764.2,0.494,0.052
75,1083.5,1.7e-05,1301,7584,1241,7535,100,79,1.266,304.1,0.339,0.147
76,690.0,1.1e-05,484,7525,444,7510,76,27,2.815,199.0,0.577,0.219
77,504.0,8e-06,1283,7528,1254,7499,54,56,0.964,173.5,0.542,0.21
78,692.5,1.1e-05,1080,7516,1036,7497,83,33,2.515,206.1,0.461,0.205
79,778.5,1.2e-05,397,7527,370,7488,64,88,0.727,254.8,0.443,0.151
80,1379.0,2.2e-05,884,7490,818,7461,123,52,2.365,359.8,0.313,0.134
81,1080.0,1.7e-05,1044,7467,1015,7440,62,56,1.107,363.2,0.436,0.103
82,625.5,1e-05,2075,7449,2051,7420,55,52,1.058,228.4,0.437,0.151
83,522.5,8e-06,368,7444,356,7420,35,57,0.614,205.1,0.351,0.156
84,1200.5,1.9e-05,5434,7485,5369,7419,134,132,1.015,405.6,0.685,0.092
85,903.5,1.4e-05,814,7459,794,7419,42,79,0.532,243.7,0.462,0.191
86,1180.5,1.8e-05,5299,7476,5253,7414,91,121,0.752,332.5,0.678,0.134
87,762.5,1.2e-05,1988,7448,1967,7412,54,65,0.831,236.2,0.46,0.172
88,718.5,1.1e-05,1931,7428,1909,7401,48,61,0.787,217.3,0.469,0.191
89,3708.0,5.8e-05,19,7667,10,7381,51,539,0.095,1206.6,0.2,0.032
90,1188.0,1.9e-05,779,7422,732,7378,90,75,1.2,368.0,0.324,0.11
91,3429.0,5.3e-05,5184,7544,5046,7375,299,334,0.895,977.2,0.445,0.045
92,1839.5,2.9e-05,5479,7470,5374,7365,226,172,1.314,656.5,0.201,0.054
93,1132.5,1.8e-05,316,7401,280,7362,64,85,0.753,351.1,0.377,0.115
94,978.5,1.5e-05,1005,7397,951,7356,88,70,1.257,260.7,0.422,0.181
95,1106.0,1.7e-05,922,7360,888,7316,84,73,1.151,331.2,0.293,0.127
96,1629.0,2.5e-05,841,7301,799,7266,92,72,1.278,496.9,0.404,0.083
97,635.0,1e-05,1205,7083,1163,7056,80,43,1.86,212.8,0.386,0.176
98,2300.5,3.6e-05,12,7210,0,7006,30,394,0.076,839.3,0.481,0.041
99,509.0,8e-06,1092,6988,1061,6967,69,43,1.605,200.7,0.457,0.159
100,2358.5,3.7e-05,1795,7039,1727,6954,135,164,0.823,458.7,0.814,0.141
101,685.5,1.1e-05,5320,6912,5295,6887,67,41,1.634,242.2,0.381,0.147
102,724.5,1.1e-05,5347,6864,5317,6847,73,33,2.212,226.1,0.459,0.178
103,505.0,8e-06,1581,6864,1550,6847,69,39,1.769,197.3,0.547,0.163
104,592.5,9e-06,1660,6844,1635,6804,56,91,0.615,249.3,0.584,0.12
105,975.5,1.5e-05,1603,6757,1565,6705,71,104,0.683,343.9,0.565,0.104
106,927.5,1.4e-05,5447,6740,5424,6679,60,117,0.513,332.2,0.35,0.106
107,703.0,1.1e-05,1484,6698,1441,6662,84,76,1.105,272.4,0.494,0.119
108,733.5,1.1e-05,868,6588,813,6561,109,44,2.477,258.1,0.473,0.138
109,624.0,1e-05,1367,6589,1337,6554,66,75,0.88,224.2,0.635,0.156
110,525.5,8e-06,875,6519,833,6509,77,19,4.053,180.1,0.523,0.204
111,991.0,1.5e-05,785,6514,728,6473,103,73,1.411,373.6,0.281,0.089
112,554.0,9e-06,1298,6428,1275,6387,50,81,0.617,223.1,0.6,0.14
113,1103.0,1.7e-05,734,6432,697,6385,79,79,1.0,477.2,0.316,0.061
114,534.5,8e-06,1239,6425,1204,6377,66,91,0.725,246.1,0.584,0.111
115,584.0,9e-06,1137,6285,1113,6257,54,64,0.844,209.3,0.63,0.168
116,537.5,8e-06,1173,6230,1140,6200,63,63,1.0,211.0,0.534,0.152
117,12217.0,0.000191,5133,7015,4816,6191,626,1621,0.386,3851.2,0.156,0.01
118,705.0,1.1e-05,687,6211,664,6181,59,46,1.283,215.0,0.444,0.192
119,1282.0,2e-05,1000,6231,953,6172,112,118,0.949,489.8,0.273,0.067
120,731.5,1.1e-05,751,6168,724,6144,63,42,1.5,226.2,0.467,0.18
121,616.5,1e-05,797,6134,767,6120,63,27,2.333,169.2,0.575,0.27
122,1106.0,1.7e-05,929,6016,853,5947,139,125,1.112,477.4,0.514,0.061
123,725.5,1.1e-05,324,5812,278,5777,89,58,1.534,236.8,0.51,0.163
124,580.0,9e-06,5907,5809,5872,5773,70,76,0.921,240.9,0.413,0.126
125,550.5,9e-06,5477,5801,5460,5766,40,68,0.588,271.2,0.378,0.094
126,2844.5,4.4e-05,714,5839,620,5761,230,184,1.25,683.5,0.554,0.077
127,6063.0,9.5e-05,797,5967,531,5761,509,413,1.232,1490.4,0.354,0.034
128,1236.0,1.9e-05,5866,5766,5846,5711,60,101,0.594,366.9,0.352,0.115
129,750.5,1.2e-05,262,5716,209,5692,98,51,1.922,299.3,0.29,0.105
130,1061.0,1.7e-05,5806,5709,5790,5665,49,105,0.467,328.4,0.311,0.124
131,919.5,1.4e-05,5755,5655,5744,5621,44,93,0.473,285.9,0.378,0.141
132,1004.5,1.6e-05,5542,5680,5513,5620,47,128,0.367,397.1,0.272,0.08
133,800.5,1.2e-05,5985,5564,5976,5471,30,173,0.173,391.7,0.34,0.066
134,2315.0,3.6e-05,483,5578,447,5430,102,281,0.363,741.0,0.351,0.053
135,601.5,9e-06,6042,5393,6034,5325,18,137,0.131,311.2,0.418,0.078
136,1183.0,1.8e-05,6018,4971,6011,4854,17,239,0.071,525.2,0.625,0.054
137,642.0,1e-05,6010,4780,6004,4705,13,144,0.09,317.3,0.587,0.08
138,21992.5,0.000343,5417,6310,4841,4680,1160,3130,0.371,7332.6,0.076,0.005
139,10794.5,0.000168,5700,5371,5447,4630,543,1519,0.357,3575.8,0.126,0.011
140,729.0,1.1e-05,5999,4563,5992,4457,17,206,0.083,450.5,0.459,0.045
141,1599.5,2.5e-05,740,4347,638,4330,173,37,4.676,428.6,0.67,0.109
142,1276.5,2e-05,968,4310,912,4298,115,29,3.966,296.4,0.75,0.183
143,1502.5,2.3e-05,759,4296,684,4284,150,27,5.556,361.5,0.754,0.144
144,764.5,1.2e-05,5983,4288,5977,4210,15,166,0.09,377.2,0.564,0.068
145,814.5,1.3e-05,1202,3956,1189,3937,27,42,0.643,115.8,0.956,0.763
146,580.5,9e-06,1211,3895,1186,3879,59,40,1.475,194.3,0.461,0.193
147,744.5,1.2e-05,3841,3895,3819,3867,41,61,0.672,208.7,0.718,0.215
148,1010.0,1.6e-05,1451,3904,1442,3855,22,112,0.196,297.6,0.674,0.143
149,569.5,9e-06,3462,3857,3448,3817,43,75,0.573,216.6,0.415,0.153
150,648.5,1e-05,1219,3823,1190,3806,64,45,1.422,198.1,0.467,0.208
151,777.5,1.2e-05,3450,3777,3424,3739,62,73,0.849,228.7,0.497,0.187
152,616.0,1e-05,1235,3750,1211,3729,48,48,1.0,203.8,0.45,0.186
153,569.5,9e-06,3348,3687,3320,3675,53,24,2.208,151.8,0.743,0.311
154,1876.5,2.9e-05,3305,3762,3289,3675,38,168,0.226,426.5,0.597,0.13
155,658.0,1e-05,1356,3593,1306,3557,95,72,1.319,269.2,0.57,0.114
156,928.5,1.4e-05,1228,3505,1167,3461,136,99,1.374,370.7,0.655,0.085
157,554.5,9e-06,5907,3451,5895,3402,28,95,0.295,240.2,0.353,0.121
158,1403.5,2.2e-05,5870,3440,5841,3346,74,194,0.381,516.5,0.173,0.066
159,1142.0,1.8e-05,1125,3337,1118,3268,20,147,0.136,369.9,0.628,0.105
160,1261.0,2e-05,5852,3240,5798,3190,115,120,0.958,413.6,0.437,0.093
161,521.0,8e-06,6688,3199,6666,3171,46,69,0.667,179.1,0.706,0.204
162,759.0,1.2e-05,5897,3117,5889,3032,18,170,0.106,377.6,0.562,0.067
163,1962.0,3.1e-05,5854,3122,5828,3016,80,215,0.372,552.4,0.213,0.081
164,734.0,1.1e-05,921,3023,895,2984,63,70,0.9,243.8,0.365,0.155
165,2422.5,3.8e-05,5830,3039,5783,2904,100,265,0.377,849.4,0.364,0.042
166,600.0,9e-06,1273,2821,1266,2778,18,79,0.228,236.8,0.622,0.134
167,653.0,1e-05,5876,2772,5866,2714,18,118,0.153,281.0,0.461,0.104
168,753.5,1.2e-05,6204,2731,6183,2690,47,81,0.58,260.8,0.618,0.139
169,1180.0,1.8e-05,6252,2729,6221,2668,71,117,0.607,356.0,0.577,0.117
170,1257.0,2e-05,6549,2647,6419,2633,255,25,10.2,580.7,0.291,0.047
171,1578.0,2.5e-05,6772,2659,6690,2615,170,104,1.635,442.4,0.562,0.101
172,1089.5,1.7e-05,6424,2595,6322,2574,184,48,3.833,473.6,0.464,0.061
173,704.0,1.1e-05,6498,2577,6463,2556,83,43,1.93,219.1,0.573,0.184
174,908.0,1.4e-05,1234,2617,1223,2548,20,130,0.154,309.1,0.613,0.119
175,662.5,1e-05,6537,2550,6500,2528,78,37,2.108,217.2,0.617,0.176
176,520.5,8e-06,1123,2552,1109,2528,36,57,0.632,189.0,0.473,0.183
177,557.5,9e-06,6426,2521,6400,2496,61,58,1.052,187.0,0.747,0.2
178,1532.5,2.4e-05,6791,2553,6756,2471,102,155,0.658,477.1,0.295,0.085
179,645.5,1e-05,1115,2492,1095,2464,45,66,0.682,218.4,0.498,0.17
180,526.5,8e-06,1109,2430,1089,2411,46,46,1.0,177.0,0.521,0.211
181,1186.5,1.9e-05,6418,2455,6340,2368,154,163,0.945,489.7,0.517,0.062
182,1127.0,1.8e-05,5863,2498,5852,2360,21,266,0.079,589.8,0.467,0.041
183,1742.5,2.7e-05,6585,2464,6548,2354,60,224,0.268,513.7,0.433,0.083
184,552.0,9e-06,1106,2373,1086,2352,42,48,0.875,181.0,0.504,0.212
185,1124.5,1.8e-05,1300,2366,1256,2323,74,76,0.974,291.2,0.538,0.167
186,2207.5,3.4e-05,6634,2404,6563,2271,139,241,0.577,617.9,0.553,0.073
187,748.0,1.2e-05,1290,2294,1274,2265,39,62,0.629,283.4,0.401,0.117
188,913.0,1.4e-05,965,2265,901,2239,126,39,3.231,295.5,0.408,0.131
189,836.0,1.3e-05,977,2218,937,2200,91,37,2.459,301.8,0.38,0.115
190,1414.5,2.2e-05,1228,2231,1213,2111,26,238,0.109,580.2,0.425,0.053
191,5070.5,7.9e-05,1182,2272,1153,2005,78,539,0.145,1255.6,0.435,0.04
192,1712.5,2.7e-05,932,2060,898,1996,97,122,0.795,636.6,0.228,0.053
193,771.0,1.2e-05,960,1748,925,1705,75,69,1.087,234.6,0.478,0.176
194,1472.0,2.3e-05,943,1694,861,1664,147,77,1.909,489.2,0.232,0.077
195,4148.5,6.5e-05,1213,1851,1193,1634,52,438,0.119,1067.5,0.388,0.046
196,2954.0,4.6e-05,1197,1692,1176,1540,40,333,0.12,777.9,0.566,0.061
197,595.0,9e-06,1941,1519,1913,1492,56,54,1.037,239.2,0.364,0.131
198,1188.0,1.9e-05,968,1514,939,1489,67,62,1.081,291.6,0.495,0.176
199,846.5,1.3e-05,6578,1496,6489,1488,177,19,9.316,409.3,0.418,0.063
200,703.5,1.1e-05,1238,1540,1230,1479,18,135,0.133,326.7,0.462,0.083
201,677.0,1.1e-05,1745,1494,1717,1471,58,48,1.208,254.2,0.372,0.132
202,1180.0,1.8e-05,2185,1498,2124,1470,113,57,1.982,398.9,0.311,0.093
203,545.5,9e-06,1233,1437,1226,1391,15,85,0.176,194.8,0.645,0.181
204,1182.5,1.8e-05,958,1430,924,1389,80,76,1.053,331.1,0.404,0.136
205,562.5,9e-06,1559,1356,1535,1332,57,49,1.163,160.6,0.807,0.274
206,656.0,1e-05,2683,1318,2645,1302,74,34,2.176,180.9,0.77,0.252
207,628.5,1e-05,1231,1344,1223,1295,18,86,0.209,223.0,0.571,0.159
208,732.5,1.1e-05,5795,1330,5787,1254,19,158,0.12,350.9,0.581,0.075
209,541.0,8e-06,2858,1258,2824,1244,73,33,2.212,174.9,0.73,0.222
210,538.5,8e-06,1229,1195,1219,1142,19,111,0.171,280.4,0.407,0.086
211,3074.0,4.8e-05,1195,1255,1175,1105,34,327,0.104,748.6,0.578,0.069
212,984.0,1.5e-05,3357,1089,3299,1061,104,53,1.962,373.7,0.286,0.089
213,1007.0,1.6e-05,1612,1094,1597,1024,53,157,0.338,381.6,0.246,0.087
214,778.0,1.2e-05,3543,1027,3493,1014,99,32,3.094,262.3,0.369,0.142
215,613.5,1e-05,1174,1030,1143,1009,60,46,1.304,165.2,0.77,0.282
216,1350.5,2.1e-05,1763,1015,1733,983,71,91,0.78,445.7,0.33,0.085
217,732.5,1.1e-05,1535,1015,1505,982,79,81,0.975,265.9,0.328,0.13
218,1128.5,1.8e-05,1459,1040,1446,968,47,160,0.294,376.8,0.302,0.1
219,681.0,1.1e-05,2991,877,2967,822,53,101,0.525,267.1,0.476,0.12
220,865.5,1.3e-05,2960,814,2914,785,115,73,1.575,333.6,0.327,0.098
221,689.5,1.1e-05,3073,799,3037,771,60,64,0.938,260.7,0.353,0.127
222,1024.5,1.6e-05,5763,874,5754,763,23,230,0.1,508.5,0.544,0.05
223,841.0,1.3e-05,4361,732,4315,703,91,61,1.492,326.2,0.271,0.099
224,1040.5,1.6e-05,4527,682,4470,658,112,55,2.036,359.8,0.288,0.101
225,513.0,8e-06,5752,666,5747,609,12,118,0.102,259.2,0.626,0.096
226,848.5,1.3e-05,4685,624,4639,604,93,50,1.86,319.0,0.311,0.105
227,914.5,1.4e-05,4841,577,4793,554,100,59,1.695,351.8,0.259,0.093
228,860.5,1.3e-05,4134,578,4121,496,41,161,0.255,372.6,0.254,0.078
229,1075.0,1.7e-05,4991,524,4942,494,102,62,1.645,380.2,0.28,0.093
230,1420.0,2.2e-05,4188,561,4161,474,84,172,0.488,507.2,0.176,0.069
231,6912.0,0.000108,5681,947,5624,464,172,992,0.173,2477.6,0.116,0.014
232,894.5,1.4e-05,4283,482,4249,450,67,77,0.87,285.0,0.365,0.138
233,1073.0,1.7e-05,5195,458,5143,433,108,55,1.964,353.7,0.322,0.108
234,947.0,1.5e-05,5343,408,5300,386,89,51,1.745,293.3,0.356,0.138
235,1748.5,2.7e-05,4440,417,4357,378,184,105,1.752,534.5,0.203,0.077
236,552.5,9e-06,5482,366,5454,349,60,42,1.429,205.2,0.389,0.165
237,9741.0,0.000152,5651,945,5569,336,252,1262,0.2,3275.9,0.114,0.011
238,1217.5,1.9e-05,5618,367,5594,293,42,162,0.259,369.0,0.563,0.112
239,665.5,1e-05,7087,198,7056,166,52,78,0.667,376.2,0.254,0.059
240,1107.5,1.7e-05,72,4,0,0,154,13,11.846,349.4,0.768,0.114
