id,area_px,area_frac,cx,cy,bbox_x,bbox_y,bbox_w,bbox_h,aspect_ratio,perimeter_px,solidity,compactness
33,1291.5,2.5e-05,4087,6169,3995,6130,179,72,2.486,553.5,0.225,0.053
34,2264.0,4.3e-05,3359,6194,3196,6129,323,120,2.692,801.7,0.407,0.044
35,647.5,1.2e-05,2301,6148,2269,6125,70,42,1.667,201.4,0.564,0.201
36,943.5,1.8e-05,1809,6190,1788,6125,41,129,0.318,296.9,0.72,0.135
37,853.5,1.6e-05,6343,6145,6316,6122,60,50,1.2,321.0,0.388,0.104
38,847.5,1.6e-05,3770,6180,3742,6120,59,99,0.596,318.6,0.398,0.105
39,990.0,1.9e-05,3807,6180,3773,6114,73,138,0.529,345.5,0.613,0.104
40,1073.0,2e-05,6776,6131,6761,6109,35,45,0.778,143.5,0.939,0.654
41,618.5,1.2e-05,5840,6122,5818,6100,47,50,0.94,233.4,0.376,0.143
42,504.5,1e-05,7005,6134,6992,6098,29,72,0.403,196.1,0.44,0.165
43,595.5,1.1e-05,1430,6117,1396,6096,80,46,1.739,247.5,0.433,0.122
44,533.0,1e-05,2257,6107,2211,6088,90,33,2.727,235.1,0.313,0.121
45,1634.5,3.1e-05,753,6128,701,6082,141,135,1.044,622.1,0.215,0.053
46,560.5,1.1e-05,1358,6116,1328,6081,62,66,0.939,224.2,0.399,0.14
47,1358.0,2.6e-05,830,6180,771,6075,121,191,0.634,537.1,0.391,0.059
48,3243.0,6.2e-05,605,6164,541,6069,182,205,0.888,947.0,0.193,0.045
49,576.5,1.1e-05,5642,6087,5619,6063,38,53,0.717,187.4,0.515,0.206
50,1490.0,2.8e-05,4994,6179,4923,6062,122,225,0.542,591.8,0.298,0.053
51,506.0,1e-05,5053,6057,5031,6045,54,27,2.0,184.5,0.552,0.187
52,517.5,1e-05,7180,6064,7153,6035,51,54,0.944,189.6,0.486,0.181
53,745.5,1.4e-05,3030,6052,2973,6028,118,53,2.226,293.7,0.561,0.109
54,531.0,1e-05,5257,6054,5234,6025,37,51,0.725,185.2,0.44,0.195
55,552.5,1.1e-05,3463,6043,3433,6024,61,39,1.564,159.9,0.728,0.271
56,1777.0,3.4e-05,5256,6129,5189,6020,139,208,0.668,545.6,0.539,0.075
57,1344.5,2.6e-05,4798,6121,4780,6020,38,202,0.188,449.2,0.605,0.084
58,1098.0,2.1e-05,4756,6096,4746,6019,19,158,0.12,352.0,0.637,0.111
59,594.5,1.1e-05,1352,6047,1333,6018,61,72,0.847,226.4,0.34,0.146
60,1525.5,2.9e-05,5370,6117,5297,6017,152,193,0.788,551.3,0.39,0.063
61,1399.5,2.7e-05,5171,6093,5133,6011,76,187,0.406,568.7,0.256,0.054
62,901.5,1.7e-05,5004,6015,4934,6009,143,14,10.214,327.9,0.603,0.105
63,674.5,1.3e-05,3155,6037,3134,5995,47,98,0.48,283.9,0.366,0.105
64,1201.0,2.3e-05,4493,6091,4487,5991,14,194,0.072,430.1,0.606,0.082
65,1175.5,2.2e-05,6183,6076,6156,5987,59,173,0.341,407.0,0.554,0.089
66,615.5,1.2e-05,4222,6010,4178,5975,90,69,1.304,246.3,0.593,0.128
67,1956.5,3.7e-05,1241,6008,1211,5975,79,78,1.013,265.1,0.713,0.35
68,530.0,1e-05,1160,5996,1140,5975,41,39,1.051,184.5,0.521,0.196
69,1138.5,2.2e-05,3837,6026,3731,5971,208,104,2.0,516.6,0.49,0.054
70,719.0,1.4e-05,3080,5971,3030,5955,106,35,3.029,260.1,0.626,0.134
71,690.5,1.3e-05,3248,5962,3217,5951,74,29,2.552,267.9,0.466,0.121
72,2110.5,4e-05,5674,6047,5544,5940,232,213,1.089,819.7,0.184,0.039
73,688.0,1.3e-05,4203,5960,4177,5937,62,47,1.319,196.7,0.558,0.224
74,585.5,1.1e-05,2323,5946,2282,5935,78,26,3.0,197.1,0.602,0.189
75,1044.5,2e-05,2864,5978,2791,5929,149,102,1.461,396.7,0.508,0.083
76,585.5,1.1e-05,1507,5938,1481,5928,62,25,2.48,169.9,0.61,0.255
77,579.5,1.1e-05,1297,5940,1281,5918,46,50,0.92,175.1,0.521,0.238
78,658.0,1.3e-05,4579,5925,4499,5914,152,20,7.6,330.9,0.565,0.076
79,981.0,1.9e-05,5299,5927,5279,5910,41,33,1.242,124.6,0.954,0.794
80,552.0,1.1e-05,1376,5930,1357,5904,58,44,1.318,211.7,0.379,0.155
81,521.5,1e-05,3437,5915,3398,5898,84,33,2.545,197.6,0.67,0.168
82,506.5,1e-05,1707,5918,1690,5897,43,57,0.754,204.4,0.402,0.152
83,929.0,1.8e-05,897,5940,876,5897,55,96,0.573,264.5,0.443,0.167
84,547.0,1e-05,846,5906,826,5891,42,31,1.355,189.7,0.564,0.191
85,3298.0,6.3e-05,5778,6002,5534,5888,484,221,2.19,1199.8,0.351,0.029
86,630.0,1.2e-05,5023,5925,4983,5887,77,94,0.819,292.5,0.335,0.093
87,562.0,1.1e-05,4341,5898,4298,5887,91,30,3.033,250.8,0.397,0.112
88,514.5,1e-05,3925,5898,3897,5879,59,35,1.686,201.7,0.438,0.159
89,541.5,1e-05,1771,5919,1760,5878,22,79,0.278,205.4,0.468,0.161
90,756.0,1.4e-05,4819,5936,4797,5876,49,115,0.426,286.6,0.445,0.116
91,577.0,1.1e-05,3638,5909,3580,5870,118,80,1.475,313.2,0.523,0.074
92,601.5,1.1e-05,3165,5909,3142,5868,36,86,0.419,248.2,0.338,0.123
93,802.0,1.5e-05,1106,5902,1077,5863,53,66,0.803,250.5,0.453,0.161
94,2106.0,4e-05,2700,5968,2580,5862,244,201,1.214,684.5,0.449,0.056
95,755.0,1.4e-05,2349,5889,2313,5862,66,43,1.535,239.0,0.468,0.166
96,640.5,1.2e-05,4766,5905,4749,5855,30,95,0.316,230.4,0.57,0.152
97,517.5,1e-05,4071,5866,4030,5855,86,25,3.44,209.6,0.6,0.148
98,671.0,1.3e-05,4933,5866,4888,5851,94,36,2.611,234.8,0.638,0.153
99,642.0,1.2e-05,1207,5861,1161,5847,99,29,3.414,235.2,0.51,0.146
100,975.5,1.9e-05,5169,5892,5099,5841,124,108,1.148,371.7,0.361,0.089
101,554.0,1.1e-05,6394,5845,6355,5838,77,15,5.133,176.2,0.791,0.224
102,526.0,1e-05,4756,5842,4718,5836,77,18,4.278,197.0,0.568,0.17
103,763.0,1.5e-05,4476,5854,4452,5828,48,64,0.75,250.1,0.395,0.153
104,517.0,1e-05,2380,5831,2352,5822,60,29,2.069,183.2,0.474,0.194
105,591.0,1.1e-05,6800,5822,6781,5804,38,44,0.864,212.2,0.502,0.165
106,1333.5,2.5e-05,4616,5824,4512,5798,205,48,4.271,467.3,0.473,0.077
107,1303.0,2.5e-05,1304,5846,1275,5795,68,89,0.764,425.5,0.378,0.09
108,581.5,1.1e-05,3472,5830,3434,5792,75,76,0.987,279.3,0.309,0.094
109,786.0,1.5e-05,3893,5807,3847,5786,115,50,2.3,308.1,0.383,0.104
110,642.5,1.2e-05,4466,5791,4420,5778,90,28,3.214,212.3,0.669,0.179
111,2632.0,5e-05,1746,5939,1704,5772,88,344,0.256,798.4,0.502,0.052
112,714.0,1.4e-05,6512,5808,6464,5768,100,84,1.19,296.7,0.427,0.102
113,4670.5,8.9e-05,5406,5974,5157,5767,415,442,0.939,1579.1,0.085,0.024
114,771.5,1.5e-05,3518,5822,3452,5766,127,106,1.198,362.7,0.575,0.074
115,2546.5,4.9e-05,5367,5861,5227,5761,273,222,1.23,791.5,0.362,0.051
116,1155.5,2.2e-05,4971,5810,4900,5760,108,89,1.213,423.5,0.23,0.081
117,816.5,1.6e-05,5365,5786,5333,5756,55,60,0.917,235.0,0.472,0.186
118,969.5,1.9e-05,4323,5764,4234,5751,183,30,6.1,418.6,0.498,0.07
119,1772.5,3.4e-05,2586,5832,2474,5746,215,174,1.236,602.2,0.451,0.061
120,1098.5,2.1e-05,2730,5765,2693,5738,83,52,1.596,322.5,0.43,0.133
121,649.5,1.2e-05,6788,5771,6758,5736,63,59,1.068,259.5,0.356,0.121
122,759.5,1.5e-05,4921,5747,4890,5731,68,38,1.789,242.4,0.442,0.162
123,1869.5,3.6e-05,3209,5850,3183,5721,44,260,0.169,601.0,0.267,0.065
124,876.5,1.7e-05,7255,5739,7198,5716,126,39,3.231,319.7,0.446,0.108
125,780.5,1.5e-05,1670,5775,1662,5709,20,122,0.164,283.9,0.511,0.122
126,573.0,1.1e-05,5877,5724,5848,5704,57,38,1.5,240.5,0.407,0.125
127,2738.0,5.2e-05,3624,5761,3422,5702,418,105,3.981,1067.4,0.267,0.03
128,663.0,1.3e-05,3168,5755,3155,5695,32,115,0.278,293.3,0.468,0.097
129,1483.0,2.8e-05,5470,5792,5441,5691,71,190,0.374,500.8,0.382,0.074
130,791.5,1.5e-05,4798,5718,4777,5669,36,109,0.33,292.2,0.342,0.116
131,528.0,1e-05,4081,5675,4032,5668,104,17,6.118,238.0,0.528,0.117
132,700.0,1.3e-05,5466,5708,5441,5663,60,94,0.638,256.6,0.426,0.134
133,515.0,1e-05,5286,5673,5254,5654,59,41,1.439,202.7,0.392,0.158
134,658.5,1.3e-05,4941,5674,4914,5650,60,46,1.304,245.9,0.413,0.137
135,958.0,1.8e-05,6566,5690,6545,5634,38,114,0.333,289.4,0.412,0.144
136,817.0,1.6e-05,2798,5660,2767,5628,61,55,1.109,246.0,0.432,0.17
137,1596.0,3e-05,6015,5684,5929,5627,194,117,1.658,497.8,0.495,0.081
138,789.5,1.5e-05,2994,5658,2959,5618,60,80,0.75,309.0,0.318,0.104
139,651.5,1.2e-05,1574,5664,1551,5611,39,101,0.386,254.8,0.357,0.126
140,1267.0,2.4e-05,6273,5624,6252,5605,44,40,1.1,135.9,0.971,0.862
141,1263.0,2.4e-05,5815,5613,5740,5588,160,39,4.103,385.9,0.396,0.107
142,799.5,1.5e-05,5108,5613,5085,5586,60,51,1.176,225.4,0.437,0.198
143,1749.0,3.3e-05,4863,5690,4847,5586,51,221,0.231,539.8,0.271,0.075
144,1704.0,3.3e-05,2331,5653,2207,5585,257,149,1.725,652.5,0.413,0.05
145,554.0,1.1e-05,2090,5599,2053,5584,76,33,2.303,189.3,0.517,0.194
146,898.0,1.7e-05,4838,5666,4814,5583,59,174,0.339,400.7,0.396,0.07
147,1956.5,3.7e-05,5056,5665,4932,5579,230,177,1.299,637.7,0.438,0.06
148,1901.0,3.6e-05,5296,5627,5159,5574,282,95,2.968,711.1,0.18,0.047
149,1808.0,3.5e-05,2255,5639,2136,5567,253,149,1.698,688.5,0.353,0.048
150,817.5,1.6e-05,5697,5567,5646,5558,103,31,3.323,244.8,0.533,0.171
151,1053.0,2e-05,5506,5592,5445,5558,139,85,1.635,385.8,0.298,0.089
152,515.0,1e-05,6272,5576,6236,5555,66,39,1.692,185.0,0.59,0.189
153,2354.0,4.5e-05,5108,5657,4966,5548,281,209,1.344,758.7,0.445,0.051
154,1114.0,2.1e-05,5363,5585,5283,5545,157,69,2.275,411.8,0.285,0.083
155,604.5,1.2e-05,7333,5570,7305,5538,50,63,0.794,216.2,0.568,0.163
156,571.0,1.1e-05,7288,5580,7279,5535,22,83,0.265,193.2,0.672,0.192
157,959.5,1.8e-05,4836,5599,4804,5533,77,141,0.546,370.1,0.359,0.088
158,1165.0,2.2e-05,5068,5549,4983,5528,171,51,3.353,399.7,0.549,0.092
159,965.0,1.8e-05,7077,5574,7038,5527,70,93,0.753,262.4,0.681,0.176
160,602.0,1.1e-05,6517,5574,6496,5526,47,91,0.516,224.8,0.541,0.15
161,1342.0,2.6e-05,3931,5602,3846,5523,179,161,1.112,550.7,0.358,0.056
162,626.5,1.2e-05,4652,5532,4628,5512,53,39,1.359,253.2,0.427,0.123
163,749.0,1.4e-05,3284,5562,3242,5511,87,104,0.837,304.7,0.634,0.101
164,2396.5,4.6e-05,2868,5638,2718,5511,282,269,1.048,863.5,0.309,0.04
165,890.5,1.7e-05,3697,5531,3669,5509,52,56,0.929,274.8,0.425,0.148
166,762.0,1.5e-05,3977,5525,3934,5505,84,39,2.154,243.6,0.511,0.161
167,583.0,1.1e-05,4270,5540,4250,5493,43,100,0.43,251.6,0.596,0.116
168,995.5,1.9e-05,1999,5526,1902,5491,183,71,2.577,431.9,0.565,0.067
169,906.0,1.7e-05,5178,5502,5112,5485,125,38,3.289,294.9,0.616,0.131
170,1000.5,1.9e-05,2419,5516,2371,5483,109,69,1.58,283.6,0.618,0.156
171,609.5,1.2e-05,4085,5508,4051,5482,65,52,1.25,182.2,0.727,0.231
172,676.0,1.3e-05,5381,5503,5344,5475,77,54,1.426,221.3,0.57,0.173
173,865.0,1.7e-05,3107,5505,3057,5472,101,66,1.53,315.2,0.333,0.109
174,876.5,1.7e-05,5798,5505,5764,5467,74,75,0.987,320.6,0.411,0.107
175,753.0,1.4e-05,4136,5487,4090,5463,85,55,1.545,255.9,0.372,0.144
176,917.0,1.8e-05,6136,5553,6131,5460,14,182,0.077,399.1,0.573,0.072
177,663.5,1.3e-05,4596,5471,4539,5457,115,25,4.6,275.7,0.466,0.11
178,701.0,1.3e-05,6010,5478,5992,5455,38,47,0.809,240.1,0.507,0.153
179,848.0,1.6e-05,4729,5466,4659,5450,139,35,3.971,339.6,0.36,0.092
180,720.0,1.4e-05,5039,5464,4986,5445,119,43,2.767,297.9,0.42,0.102
181,544.5,1e-05,4873,5450,4840,5440,68,24,2.833,174.3,0.637,0.225
182,1152.0,2.2e-05,1909,5474,1832,5438,156,69,2.261,369.5,0.676,0.106
183,776.5,1.5e-05,3799,5480,3748,5429,99,95,1.042,299.1,0.624,0.109
184,696.0,1.3e-05,4089,5434,4035,5419,109,29,3.759,259.5,0.555,0.13
185,1077.0,2.1e-05,3963,5435,3886,5418,148,32,4.625,400.3,0.486,0.084
186,681.0,1.3e-05,7066,5442,7020,5411,90,62,1.452,251.1,0.612,0.136
187,500.5,1e-05,4315,5448,4297,5408,40,80,0.5,215.7,0.611,0.135
188,665.5,1.3e-05,6468,5455,6441,5406,57,113,0.504,279.3,0.531,0.107
189,611.0,1.2e-05,6004,5412,5972,5387,55,50,1.1,179.0,0.56,0.24
190,7199.5,0.000137,2357,5601,1921,5386,847,516,1.641,2284.5,0.119,0.017
191,803.0,1.5e-05,4218,5401,4150,5385,133,39,3.41,331.9,0.509,0.092
192,542.5,1e-05,5098,5403,5068,5384,60,39,1.538,157.1,0.734,0.276
193,572.5,1.1e-05,1763,5409,1708,5384,120,59,2.034,299.8,0.448,0.08
194,1046.5,2e-05,7273,5413,7209,5380,147,58,2.534,360.1,0.394,0.101
195,567.0,1.1e-05,1501,5408,1479,5380,45,62,0.726,179.7,0.628,0.221
196,787.5,1.5e-05,3620,5399,3547,5378,150,37,4.054,377.3,0.315,0.07
197,1781.0,3.4e-05,5808,5395,5787,5369,45,53,0.849,165.5,0.962,0.817
198,1098.0,2.1e-05,5606,5434,5573,5368,71,133,0.534,341.0,0.599,0.119
199,1000.5,1.9e-05,3185,5444,3167,5367,34,156,0.218,350.7,0.567,0.102
200,897.0,1.7e-05,5417,5389,5381,5364,71,47,1.511,227.5,0.519,0.218
201,849.0,1.6e-05,4692,5369,4659,5334,66,68,0.971,204.2,0.807,0.256
202,977.5,1.9e-05,1852,5361,1786,5332,132,59,2.237,328.3,0.628,0.114
203,633.0,1.2e-05,1450,5349,1418,5332,58,56,1.036,238.7,0.345,0.14
204,760.5,1.5e-05,5820,5341,5779,5326,80,26,3.077,190.1,0.717,0.264
205,1324.5,2.5e-05,4753,5356,4713,5321,86,72,1.194,381.0,0.457,0.115
206,679.5,1.3e-05,3094,5345,3074,5318,33,58,0.569,207.9,0.438,0.198
207,601.5,1.1e-05,2856,5367,2834,5317,45,98,0.459,237.9,0.615,0.134
208,2004.5,3.8e-05,5905,5459,5879,5310,44,301,0.146,700.7,0.389,0.051
209,528.5,1e-05,1045,5339,1008,5304,73,63,1.159,248.4,0.369,0.108
210,2014.5,3.8e-05,5647,5422,5584,5291,121,268,0.451,656.5,0.507,0.059
211,1122.0,2.1e-05,1392,5304,1370,5286,43,41,1.049,132.4,0.96,0.805
212,815.0,1.6e-05,4461,5313,4395,5280,141,70,2.014,348.7,0.599,0.084
213,526.5,1e-05,5778,5284,5737,5279,88,14,6.286,202.6,0.652,0.161
214,733.5,1.4e-05,3253,5330,3237,5277,46,119,0.387,287.0,0.406,0.112
215,1044.5,2e-05,5108,5290,5075,5266,73,59,1.237,351.4,0.385,0.106
216,734.0,1.4e-05,5432,5283,5393,5260,77,48,1.604,277.9,0.508,0.119
217,1677.0,3.2e-05,2150,5294,2108,5259,103,69,1.493,452.9,0.434,0.103
218,1972.0,3.8e-05,5309,5388,5242,5258,133,260,0.512,644.7,0.575,0.06
219,1042.0,2e-05,1809,5287,1773,5254,72,62,1.161,225.2,0.79,0.258
220,678.0,1.3e-05,3209,5309,3193,5253,42,113,0.372,268.8,0.542,0.118
221,638.5,1.2e-05,4601,5263,4559,5247,92,38,2.421,244.8,0.494,0.134
222,1351.0,2.6e-05,1924,5322,1857,5247,161,122,1.32,489.4,0.21,0.071
223,778.0,1.5e-05,1344,5265,1309,5234,63,59,1.068,325.8,0.347,0.092
224,1078.5,2.1e-05,2835,5268,2784,5223,89,89,1.0,407.3,0.24,0.082
225,650.5,1.2e-05,2603,5247,2563,5219,75,55,1.364,224.0,0.512,0.163
226,1312.5,2.5e-05,4785,5223,4685,5214,196,26,7.538,430.2,0.552,0.089
227,2006.5,3.8e-05,2238,5250,2186,5212,119,70,1.7,476.9,0.421,0.111
228,540.5,1e-05,2581,5223,2557,5206,43,42,1.024,170.6,0.502,0.233
229,826.5,1.6e-05,6377,5234,6355,5186,47,99,0.475,260.7,0.505,0.153
230,1120.0,2.1e-05,5121,5215,5085,5186,80,62,1.29,310.0,0.525,0.146
231,783.5,1.5e-05,5752,5214,5702,5182,117,68,1.721,306.3,0.449,0.105
232,560.0,1.1e-05,3085,5196,3064,5182,47,29,1.621,153.2,0.558,0.3
233,682.0,1.3e-05,4942,5251,4936,5178,20,142,0.141,343.7,0.388,0.073
234,1541.0,2.9e-05,2303,5215,2252,5176,92,69,1.333,372.8,0.444,0.139
235,1149.0,2.2e-05,5705,5196,5650,5167,126,73,1.726,377.6,0.422,0.101
236,1809.0,3.5e-05,3473,5275,3391,5143,167,249,0.671,655.1,0.385,0.053
237,1275.5,2.4e-05,3803,5214,3787,5136,28,174,0.161,410.6,0.501,0.095
238,726.0,1.4e-05,2885,5172,2867,5133,46,79,0.582,243.5,0.529,0.154
239,862.0,1.6e-05,5827,5151,5778,5132,109,42,2.595,263.1,0.629,0.156
240,3208.5,6.1e-05,3100,5297,3008,5124,199,346,0.575,1246.3,0.086,0.026
241,791.0,1.5e-05,4230,5139,4187,5122,79,33,2.394,193.7,0.717,0.265
242,680.5,1.3e-05,2020,5127,1975,5104,85,47,1.809,219.7,0.542,0.177
243,969.5,1.9e-05,6040,5105,5982,5091,126,40,3.15,310.0,0.51,0.127
244,538.0,1e-05,2636,5100,2592,5087,80,25,3.2,192.0,0.556,0.183
245,1147.5,2.2e-05,6420,5127,6393,5067,63,118,0.534,300.1,0.677,0.16
246,1807.5,3.5e-05,1671,5180,1564,5066,185,233,0.794,658.5,0.317,0.052
247,516.0,1e-05,2946,5085,2920,5062,54,46,1.174,188.8,0.507,0.182
248,699.0,1.3e-05,5466,5082,5423,5060,74,43,1.721,196.3,0.6,0.228
249,2734.0,5.2e-05,5177,5142,5012,5059,317,155,2.045,827.7,0.479,0.05
250,905.0,1.7e-05,5238,5095,5213,5058,42,71,0.592,259.3,0.488,0.169
251,530.0,1e-05,2095,5070,2072,5054,47,33,1.424,126.9,0.891,0.414
252,755.5,1.4e-05,3273,5083,3216,5047,106,72,1.472,278.4,0.611,0.122
253,737.0,1.4e-05,1753,5097,1706,5047,84,104,0.808,301.5,0.398,0.102
254,938.0,1.8e-05,2473,5107,2425,5045,97,126,0.77,348.4,0.631,0.097
255,521.0,1e-05,4219,5070,4204,5043,31,58,0.534,188.0,0.481,0.185
256,981.0,1.9e-05,4352,5077,4312,5040,81,72,1.125,234.0,0.778,0.225
257,650.0,1.2e-05,3860,5039,3807,5024,100,33,3.03,252.1,0.597,0.129
258,545.5,1e-05,2859,5067,2839,5017,41,106,0.387,249.7,0.533,0.11
259,552.0,1.1e-05,7262,5036,7222,5015,92,46,2.0,237.3,0.62,0.123
260,1403.5,2.7e-05,2166,5078,2124,5011,103,151,0.682,464.5,0.223,0.082
261,1202.5,2.3e-05,5297,5060,5225,5008,143,107,1.336,400.0,0.549,0.094
262,1605.5,3.1e-05,4420,5040,4353,4989,110,93,1.183,467.1,0.296,0.092
263,966.5,1.8e-05,1817,5044,1763,4981,110,131,0.84,377.6,0.549,0.085
264,1608.0,3.1e-05,1275,5082,1173,4978,224,211,1.062,666.8,0.404,0.045
265,1578.5,3e-05,1345,5043,1250,4967,204,161,1.267,592.5,0.548,0.057
266,713.0,1.4e-05,2790,4992,2747,4966,78,49,1.592,203.1,0.628,0.217
267,1071.0,2e-05,1964,5020,1902,4959,123,120,1.025,415.5,0.304,0.078
268,553.0,1.1e-05,2955,4965,2920,4947,67,35,1.914,169.3,0.627,0.242
269,548.0,1e-05,7470,4966,7437,4942,65,47,1.383,177.5,0.731,0.219
270,1623.5,3.1e-05,4932,5081,4906,4942,47,275,0.171,623.3,0.236,0.053
271,917.0,1.8e-05,5449,4974,5413,4941,70,64,1.094,300.0,0.388,0.128
272,600.0,1.1e-05,6524,4966,6506,4939,41,59,0.695,163.3,0.751,0.283
273,1735.5,3.3e-05,2988,5053,2963,4937,71,231,0.307,616.4,0.232,0.057
274,548.0,1e-05,2078,4951,2031,4937,103,33,3.121,241.0,0.454,0.119
275,699.0,1.3e-05,3945,4958,3889,4934,121,49,2.469,283.3,0.66,0.109
276,952.5,1.8e-05,3085,4974,3011,4926,151,103,1.466,397.3,0.578,0.076
277,2262.5,4.3e-05,2746,5057,2640,4926,219,294,0.745,808.3,0.407,0.044
278,951.5,1.8e-05,2050,4983,1988,4922,130,123,1.057,383.1,0.597,0.081
279,504.5,1e-05,5658,4930,5634,4919,43,32,1.344,179.0,0.569,0.198
280,1009.0,1.9e-05,6170,4925,6106,4908,123,34,3.618,304.1,0.624,0.137
281,781.5,1.5e-05,1206,4930,1166,4890,83,78,1.064,249.1,0.724,0.158
282,1593.0,3e-05,2405,4950,2307,4889,214,152,1.408,607.7,0.292,0.054
283,700.5,1.3e-05,5447,4921,5418,4887,55,66,0.833,195.2,0.538,0.231
284,750.0,1.4e-05,5062,4894,5032,4873,60,47,1.277,251.8,0.482,0.149
285,1680.5,3.2e-05,5602,4985,5506,4872,190,227,0.837,638.4,0.496,0.052
286,1969.5,3.8e-05,2899,5000,2887,4871,27,254,0.106,598.9,0.499,0.069
287,2320.0,4.4e-05,4072,4939,3937,4859,279,160,1.744,711.1,0.557,0.058
288,936.0,1.8e-05,1093,4915,1045,4858,94,118,0.797,349.4,0.525,0.096
289,767.0,1.5e-05,2257,4877,2222,4855,79,47,1.681,240.5,0.536,0.167
290,861.0,1.6e-05,7440,4876,7393,4851,106,59,1.797,262.4,0.764,0.157
291,1238.5,2.4e-05,4508,4872,4435,4846,160,52,3.077,385.3,0.557,0.105
292,1561.0,3e-05,1373,4954,1309,4846,138,234,0.59,603.1,0.382,0.054
293,936.0,1.8e-05,5170,4904,5153,4844,42,112,0.375,377.4,0.356,0.083
294,1008.0,1.9e-05,2799,4863,2766,4842,74,39,1.897,242.5,0.491,0.215
295,1738.0,3.3e-05,4330,4859,4218,4840,212,59,3.593,509.1,0.291,0.084
296,6267.5,0.00012,3650,4972,3242,4837,810,209,3.876,1945.9,0.092,0.021
297,1071.5,2e-05,1112,4903,1053,4836,119,141,0.844,404.6,0.491,0.082
298,552.5,1.1e-05,5702,4847,5682,4824,31,50,0.62,149.3,0.629,0.311
299,1302.5,2.5e-05,7222,4843,7142,4820,161,50,3.22,377.8,0.536,0.115
300,536.0,1e-05,5231,4834,5199,4817,70,37,1.892,188.0,0.497,0.191
301,747.5,1.4e-05,2656,4866,2643,4814,28,104,0.269,263.7,0.465,0.135
302,625.0,1.2e-05,5477,4837,5448,4810,60,59,1.017,214.5,0.436,0.171
303,2013.5,3.8e-05,3105,4901,2971,4810,268,158,1.696,695.4,0.31,0.052
304,655.5,1.3e-05,2272,4843,2233,4806,78,77,1.013,239.8,0.64,0.143
305,547.5,1e-05,6240,4815,6214,4796,46,36,1.278,130.1,0.784,0.406
306,699.0,1.3e-05,1970,4815,1929,4794,86,47,1.83,217.1,0.672,0.186
307,845.0,1.6e-05,5070,4818,5035,4785,62,61,1.016,240.3,0.483,0.184
