id,area_px,area_frac,cx,cy,bbox_x,bbox_y,bbox_w,bbox_h,aspect_ratio,perimeter_px,solidity,compactness
91,1397.5,2.8e-05,4748,2003,4627,1964,217,85,2.553,537.6,0.559,0.061
92,1916.0,3.8e-05,4812,2016,4695,1955,250,110,2.273,651.8,0.531,0.057
93,861.0,1.7e-05,1539,2007,1535,1899,12,208,0.058,468.7,0.538,0.049
94,676.0,1.3e-05,4544,1904,4508,1867,83,82,1.012,294.9,0.351,0.098
95,580.0,1.2e-05,5462,1809,5405,1800,119,21,5.667,273.1,0.545,0.098
96,500.0,1e-05,5753,1683,5732,1644,42,95,0.442,234.5,0.413,0.114
97,570.5,1.1e-05,5711,1645,5696,1609,37,77,0.481,229.4,0.359,0.136
98,6502.5,0.000129,8632,2062,8621,1572,24,998,0.024,2400.3,0.414,0.014
99,831.5,1.7e-05,5676,1570,5655,1527,53,87,0.609,253.7,0.575,0.162
100,765.5,1.5e-05,6593,1552,6553,1513,76,74,1.027,247.3,0.532,0.157
101,830.5,1.7e-05,6655,1407,6645,1340,32,119,0.269,300.4,0.493,0.116
102,1300.0,2.6e-05,6626,1424,6612,1323,31,189,0.164,477.3,0.283,0.072
103,1035.5,2.1e-05,6640,1229,6604,1153,69,165,0.418,436.7,0.234,0.068
104,3174.5,6.3e-05,8636,1331,8626,1097,21,476,0.044,1090.4,0.443,0.034
105,781.5,1.6e-05,1561,1121,1556,1017,17,206,0.083,462.8,0.398,0.046
106,1198.5,2.4e-05,7624,1078,7555,1016,139,137,1.015,437.8,0.506,0.079
107,741.0,1.5e-05,8637,1042,8629,989,15,107,0.14,262.3,0.615,0.135
108,510.5,1e-05,7679,1048,7659,989,53,123,0.431,294.8,0.372,0.074
109,856.0,1.7e-05,7268,1020,7210,984,130,56,2.321,340.7,0.296,0.093
110,1280.5,2.5e-05,7611,1029,7515,953,173,154,1.123,516.0,0.403,0.06
111,573.0,1.1e-05,6763,980,6748,924,41,109,0.376,262.1,0.349,0.105
112,998.0,2e-05,8636,910,8627,831,16,157,0.102,397.6,0.491,0.079
113,1576.5,3.1e-05,8635,697,8628,555,14,275,0.051,651.4,0.503,0.047
114,1532.0,3e-05,1572,692,1565,514,18,364,0.049,808.6,0.491,0.029
115,507.5,1e-05,8632,440,8626,380,13,121,0.107,283.9,0.464,0.079
116,668.5,1.3e-05,570,394,516,377,107,28,3.821,276.2,0.334,0.11
117,1140.0,2.3e-05,957,354,865,330,186,40,4.65,429.1,0.405,0.078
118,585.0,1.2e-05,1263,323,1219,309,87,23,3.783,219.0,0.437,0.153
119,2070.5,4.1e-05,384,372,330,261,201,165,1.218,782.7,0.124,0.042
120,659.5,1.3e-05,1151,312,1123,246,46,97,0.474,291.2,0.262,0.098
121,1258.5,2.5e-05,1370,294,1311,234,120,90,1.333,541.4,0.199,0.054
122,587.0,1.2e-05,7191,234,7137,227,100,13,7.692,227.5,0.681,0.142
123,2164.0,4.3e-05,1506,325,1349,223,239,268,0.892,1020.6,0.089,0.026
124,644.0,1.3e-05,333,223,328,186,16,86,0.186,211.4,0.618,0.181
125,3799.0,7.6e-05,841,168,344,146,1048,48,21.833,2279.0,0.32,0.009
126,977.0,1.9e-05,8405,103,8306,96,204,18,11.333,461.2,0.474,0.058
127,522.0,1e-05,7786,86,7728,80,114,19,6.0,269.3,0.461,0.09
128,1091.0,2.2e-05,7518,76,7405,69,235,16,14.688,512.1,0.545,0.052
129,652.0,1.3e-05,7248,67,7194,63,106,11,9.636,237.5,0.74,0.145
130,508.5,1e-05,7108,64,7063,58,91,16,5.688,225.2,0.477,0.126
131,502.5,1e-05,6681,51,6637,46,95,13,7.308,229.9,0.529,0.119
132,1112.0,2.2e-05,6528,47,6428,40,205,19,10.789,511.8,0.455,0.053
133,14765.0,0.000294,2983,89,1579,35,2747,176,15.608,5876.7,0.11,0.005
134,1628.0,3.2e-05,5968,31,5825,24,288,18,16.0,651.0,0.556,0.048
135,2201.0,4.4e-05,5503,18,5305,9,400,24,16.667,925.5,0.475,0.032
136,6265.0,0.000125,4745,23,4332,4,878,51,17.216,1977.2,0.406,0.02
