id,area_px,area_frac,cx,cy,bbox_x,bbox_y,bbox_w,bbox_h,aspect_ratio,perimeter_px,solidity,compactness
24,1038.5,2.1e-05,3107,5429,3036,5415,146,32,4.562,405.1,0.548,0.08
25,932.0,1.9e-05,4405,5488,4369,5414,81,147,0.551,368.1,0.507,0.086
26,599.0,1.2e-05,2858,5424,2817,5414,74,19,3.895,175.9,0.671,0.243
27,540.5,1.1e-05,7033,5440,7008,5393,56,97,0.577,250.8,0.549,0.108
28,628.0,1.3e-05,7274,5442,7260,5389,37,112,0.33,264.3,0.505,0.113
29,536.5,1.1e-05,2398,5422,2391,5386,16,69,0.232,171.0,0.651,0.231
30,1374.5,2.7e-05,2475,5457,2424,5362,113,184,0.614,477.4,0.436,0.076
31,785.0,1.6e-05,2689,5403,2669,5356,43,104,0.413,273.9,0.589,0.131
32,798.0,1.6e-05,2623,5346,2587,5321,72,52,1.385,283.6,0.345,0.125
33,500.0,1e-05,6917,5341,6891,5303,54,81,0.667,214.5,0.638,0.137
34,877.5,1.8e-05,3220,5338,3180,5303,84,65,1.292,323.3,0.346,0.106
35,1164.0,2.3e-05,7157,5351,7122,5294,77,106,0.726,508.5,0.222,0.057
36,504.5,1e-05,2714,5319,2704,5286,23,69,0.333,169.4,0.728,0.221
37,809.0,1.6e-05,4300,5348,4289,5282,23,122,0.189,304.6,0.618,0.11
38,1089.5,2.2e-05,7540,5349,7527,5281,29,144,0.201,334.2,0.636,0.123
39,531.5,1.1e-05,2614,5293,2584,5272,67,37,1.811,255.5,0.344,0.102
40,1381.5,2.8e-05,7596,5361,7559,5268,67,194,0.345,458.7,0.429,0.083
41,740.5,1.5e-05,7059,5269,7000,5265,127,13,9.769,275.3,0.683,0.123
42,1566.5,3.1e-05,4185,5433,4144,5265,111,324,0.343,766.8,0.21,0.033
43,989.5,2e-05,3387,5313,3358,5248,58,129,0.45,405.9,0.468,0.075
44,815.0,1.6e-05,3015,5303,2998,5247,36,120,0.3,293.6,0.582,0.119
45,971.5,1.9e-05,3491,5309,3459,5241,69,141,0.489,354.1,0.591,0.097
46,773.0,1.5e-05,6027,5296,6009,5238,29,116,0.25,280.0,0.512,0.124
47,1310.0,2.6e-05,4204,5332,4176,5234,62,186,0.333,475.4,0.46,0.073
48,501.5,1e-05,4913,5254,4891,5231,49,50,0.98,159.2,0.624,0.249
49,635.0,1.3e-05,2823,5250,2788,5229,68,39,1.744,210.0,0.606,0.181
50,573.5,1.1e-05,6863,5256,6830,5213,65,87,0.747,245.7,0.548,0.119
51,786.0,1.6e-05,7478,5196,7426,5168,96,63,1.524,261.9,0.478,0.144
52,1218.0,2.4e-05,7283,5208,7211,5153,119,120,0.992,527.5,0.188,0.055
53,555.0,1.1e-05,4171,5188,4162,5141,20,90,0.222,218.5,0.578,0.146
54,501.5,1e-05,6939,5164,6925,5124,30,76,0.395,185.4,0.616,0.183
55,654.5,1.3e-05,7030,5156,6974,5115,108,90,1.2,318.9,0.542,0.081
56,580.0,1.2e-05,6984,5130,6960,5107,58,37,1.568,212.5,0.456,0.161
57,545.5,1.1e-05,7114,5134,7070,5105,94,63,1.492,262.5,0.454,0.099
58,725.0,1.4e-05,2177,5131,2121,5100,119,47,2.532,287.9,0.314,0.11
59,796.5,1.6e-05,4345,5132,4307,5097,76,64,1.188,271.0,0.367,0.136
60,567.0,1.1e-05,6789,5144,6759,5095,63,97,0.649,253.6,0.593,0.111
61,629.0,1.3e-05,7286,5115,7252,5079,63,74,0.851,213.8,0.619,0.173
62,3473.5,6.9e-05,4095,5365,4016,5078,254,539,0.471,1369.5,0.09,0.023
63,1118.0,2.2e-05,7358,5111,7298,5072,125,68,1.838,387.4,0.225,0.094
64,2118.5,4.2e-05,3933,5255,3879,5068,96,380,0.253,857.0,0.266,0.036
65,1029.0,2.1e-05,4866,5087,4788,5067,162,46,3.522,398.5,0.438,0.081
66,1221.0,2.4e-05,6460,5094,6365,5046,189,103,1.835,476.7,0.439,0.068
67,613.5,1.2e-05,7056,5056,7033,5042,53,42,1.262,220.1,0.433,0.159
68,522.0,1e-05,2442,5080,2434,5036,21,89,0.236,211.1,0.567,0.147
69,646.5,1.3e-05,6312,5035,6255,5026,106,25,4.24,239.0,0.619,0.142
70,666.0,1.3e-05,6821,5067,6796,5020,53,93,0.57,247.4,0.596,0.137
71,570.0,1.1e-05,6079,5006,6029,4998,100,20,5.0,232.2,0.651,0.133
72,698.5,1.4e-05,6768,5033,6743,4966,57,137,0.416,326.1,0.547,0.083
73,562.0,1.1e-05,3869,5010,3862,4955,20,109,0.183,247.7,0.576,0.115
74,877.0,1.8e-05,4679,5020,4645,4954,69,126,0.548,330.3,0.569,0.101
75,1078.0,2.2e-05,4309,5022,4290,4951,40,148,0.27,344.6,0.657,0.114
76,619.5,1.2e-05,7486,4993,7468,4949,36,90,0.4,238.7,0.344,0.137
77,1498.0,3e-05,4178,5031,4161,4935,45,203,0.222,527.7,0.468,0.068
78,572.5,1.1e-05,6785,4977,6775,4934,24,88,0.273,230.6,0.553,0.135
79,698.5,1.4e-05,7302,4974,7252,4933,100,91,1.099,313.4,0.337,0.089
80,683.0,1.4e-05,2795,4968,2765,4932,51,64,0.797,234.1,0.411,0.157
81,698.0,1.4e-05,6864,4964,6851,4924,31,91,0.341,262.2,0.397,0.128
82,1650.0,3.3e-05,2401,5036,2385,4920,39,241,0.162,596.3,0.488,0.058
83,569.0,1.1e-05,3672,4967,3644,4918,58,100,0.58,251.9,0.639,0.113
84,2801.0,5.6e-05,4500,5205,4483,4915,49,581,0.084,1276.2,0.214,0.022
85,543.5,1.1e-05,7592,4932,7572,4914,44,44,1.0,160.3,0.575,0.266
86,710.0,1.4e-05,2773,4930,2746,4908,60,45,1.333,249.1,0.428,0.144
87,1409.5,2.8e-05,7150,4964,7065,4907,173,118,1.466,466.4,0.547,0.081
88,1237.5,2.5e-05,2717,4920,2697,4895,42,46,0.913,153.0,0.891,0.665
89,2324.0,4.6e-05,2695,4972,2535,4888,333,132,2.523,820.6,0.153,0.043
90,516.0,1e-05,4336,4914,4326,4881,22,67,0.328,172.0,0.625,0.219
91,550.5,1.1e-05,2117,4923,2090,4875,75,73,1.027,269.9,0.235,0.095
92,517.0,1e-05,4207,4900,4193,4871,26,59,0.441,181.3,0.618,0.198
93,1545.0,3.1e-05,3002,4890,2905,4865,199,55,3.618,469.2,0.555,0.088
94,1017.0,2e-05,3423,4893,3357,4863,135,58,2.328,333.6,0.487,0.115
95,653.5,1.3e-05,7519,4885,7504,4847,39,83,0.47,231.7,0.445,0.153
96,536.0,1.1e-05,5840,4871,5811,4847,54,53,1.019,169.0,0.695,0.236
97,565.5,1.1e-05,3384,4854,3346,4844,67,26,2.577,174.1,0.609,0.234
98,561.5,1.1e-05,3149,4858,3107,4844,88,27,3.259,217.1,0.541,0.15
99,538.5,1.1e-05,2861,4871,2845,4840,32,71,0.451,181.6,0.629,0.205
100,700.0,1.4e-05,7574,4877,7531,4839,101,65,1.554,315.2,0.304,0.089
101,704.0,1.4e-05,4692,4860,4653,4835,76,49,1.551,228.6,0.457,0.169
102,629.0,1.3e-05,4983,4859,4939,4834,90,53,1.698,234.5,0.612,0.144
103,3315.0,6.6e-05,3824,5131,3754,4825,189,602,0.314,1392.9,0.14,0.021
104,1634.0,3.3e-05,3061,4850,2953,4825,216,50,4.32,496.5,0.519,0.083
105,1316.0,2.6e-05,3264,4870,3201,4823,150,99,1.515,491.7,0.239,0.068
106,590.0,1.2e-05,3624,4863,3609,4810,35,106,0.33,244.2,0.555,0.124
107,1084.0,2.2e-05,4409,4892,4367,4803,105,192,0.547,495.5,0.255,0.055
108,622.5,1.2e-05,4523,4837,4508,4789,34,109,0.312,269.7,0.495,0.108
109,934.5,1.9e-05,4601,4860,4561,4788,78,142,0.549,360.4,0.603,0.09
110,555.0,1.1e-05,7149,4808,7122,4784,54,46,1.174,185.5,0.441,0.203
111,975.0,1.9e-05,6709,4857,6690,4784,47,154,0.305,364.4,0.551,0.092
112,613.5,1.2e-05,3503,4796,3476,4778,60,33,1.818,214.6,0.49,0.167
113,613.0,1.2e-05,2964,4814,2948,4776,33,79,0.418,193.0,0.739,0.207
114,597.5,1.2e-05,4241,4807,4223,4775,36,62,0.581,171.4,0.714,0.255
115,1713.5,3.4e-05,2636,4820,2537,4775,212,107,1.981,563.1,0.397,0.068
116,561.0,1.1e-05,7736,4787,7710,4772,54,41,1.317,224.7,0.415,0.14
117,1082.0,2.2e-05,3870,4855,3860,4758,29,195,0.149,430.5,0.472,0.073
118,572.5,1.1e-05,7467,4774,7437,4756,59,43,1.372,208.2,0.412,0.166
119,642.0,1.3e-05,3539,4761,3510,4744,61,32,1.906,205.5,0.469,0.191
120,504.0,1e-05,5187,4770,5152,4743,75,67,1.119,237.8,0.401,0.112
121,1042.5,2.1e-05,3308,4789,3254,4727,106,102,1.039,330.4,0.431,0.12
122,695.0,1.4e-05,7682,4749,7635,4724,82,66,1.242,321.2,0.272,0.085
123,561.5,1.1e-05,3793,4773,3769,4724,48,98,0.49,237.0,0.62,0.126
124,751.0,1.5e-05,3167,4744,3127,4717,85,62,1.371,233.1,0.647,0.174
125,2320.0,4.6e-05,3962,4936,3938,4716,67,425,0.158,973.4,0.175,0.031
126,570.5,1.1e-05,7593,4744,7557,4706,67,92,0.728,260.1,0.395,0.106
127,601.0,1.2e-05,6750,4720,6723,4701,56,39,1.436,191.1,0.466,0.207
128,1859.5,3.7e-05,4684,4724,4655,4700,58,47,1.234,192.8,0.907,0.629
129,697.5,1.4e-05,6988,4749,6955,4699,76,107,0.71,302.1,0.461,0.096
130,1346.0,2.7e-05,6760,4799,6736,4695,68,227,0.3,529.6,0.316,0.06
131,589.5,1.2e-05,6064,4729,6051,4693,29,76,0.382,187.1,0.71,0.212
132,560.0,1.1e-05,5139,4728,5094,4693,85,85,1.0,267.7,0.506,0.098
133,565.0,1.1e-05,3222,4724,3199,4692,41,59,0.695,261.4,0.399,0.104
134,1638.5,3.3e-05,4827,4756,4754,4685,143,140,1.021,525.0,0.356,0.075
135,808.5,1.6e-05,3928,4710,3888,4685,94,69,1.362,283.7,0.394,0.126
136,1904.0,3.8e-05,3580,4782,3483,4682,194,182,1.066,602.5,0.329,0.066
137,527.5,1.1e-05,2935,4692,2902,4680,66,23,2.87,176.5,0.511,0.213
138,611.5,1.2e-05,3644,4682,3595,4665,97,33,2.939,240.6,0.414,0.133
139,704.5,1.4e-05,6302,4699,6257,4659,71,74,0.959,267.9,0.343,0.123
140,535.5,1.1e-05,4665,4666,4632,4657,65,20,3.25,150.7,0.778,0.296
141,698.5,1.4e-05,2504,4713,2496,4655,16,122,0.131,273.4,0.566,0.117
142,1538.5,3.1e-05,2832,4727,2779,4653,124,142,0.873,532.8,0.302,0.068
143,10197.0,0.000204,3438,4714,3372,4652,126,126,1.0,438.2,0.937,0.667
144,530.0,1.1e-05,2974,4663,2935,4649,77,33,2.333,203.2,0.515,0.161
145,1591.5,3.2e-05,4040,4762,3951,4644,177,247,0.717,660.3,0.457,0.046
146,796.5,1.6e-05,6693,4708,6688,4635,11,146,0.075,323.2,0.651,0.096
147,776.5,1.6e-05,3878,4669,3825,4635,96,69,1.391,321.1,0.3,0.095
148,557.5,1.1e-05,3995,4645,3972,4632,54,27,2.0,176.3,0.553,0.225
149,2359.0,4.7e-05,2739,4718,2604,4630,263,145,1.814,680.9,0.298,0.064
150,1153.0,2.3e-05,4292,4693,4256,4620,72,152,0.474,384.3,0.527,0.098
151,539.5,1.1e-05,6276,4623,6234,4613,81,22,3.682,203.8,0.598,0.163
152,1263.5,2.5e-05,4077,4645,3990,4597,169,87,1.943,475.1,0.361,0.07
153,724.0,1.4e-05,6955,4609,6927,4586,61,42,1.452,239.6,0.518,0.158
154,2036.5,4.1e-05,7258,4724,7151,4585,217,264,0.822,761.0,0.384,0.044
155,1484.5,3e-05,3705,4639,3636,4584,147,95,1.547,523.5,0.253,0.068
156,529.5,1.1e-05,7450,4603,7417,4583,64,44,1.455,216.7,0.406,0.142
157,959.5,1.9e-05,4746,4639,4735,4581,25,120,0.208,301.9,0.461,0.132
158,1393.0,2.8e-05,4550,4659,4510,4578,93,171,0.544,482.5,0.249,0.075
159,681.0,1.4e-05,5220,4628,5192,4576,54,98,0.551,262.2,0.501,0.124
160,524.0,1e-05,4191,4580,4159,4568,76,28,2.714,182.4,0.621,0.198
161,2562.5,5.1e-05,3865,4599,3789,4566,129,82,1.573,630.3,0.411,0.081
162,891.5,1.8e-05,2909,4588,2867,4552,92,79,1.165,277.5,0.591,0.146
163,1757.0,3.5e-05,2568,4661,2541,4550,67,213,0.315,552.2,0.409,0.072
164,549.5,1.1e-05,4059,4557,4025,4546,63,22,2.864,182.8,0.591,0.207
165,903.5,1.8e-05,3356,4571,3280,4544,149,62,2.403,360.8,0.492,0.087
166,507.0,1e-05,4271,4560,4232,4542,78,35,2.229,231.6,0.3,0.119
167,513.0,1e-05,6254,4542,6217,4532,68,20,3.4,201.3,0.564,0.159
168,818.5,1.6e-05,3844,4542,3815,4512,60,62,0.968,400.7,0.349,0.064
169,2092.0,4.2e-05,3735,4564,3642,4508,162,134,1.209,705.9,0.174,0.053
170,997.5,2e-05,4080,4516,4060,4500,41,35,1.171,125.6,0.947,0.794
171,589.0,1.2e-05,6686,4547,6673,4497,27,102,0.265,236.2,0.561,0.133
172,557.5,1.1e-05,4772,4539,4756,4495,40,85,0.471,243.4,0.486,0.118
173,521.0,1e-05,6947,4509,6923,4491,48,38,1.263,135.2,0.785,0.358
174,611.5,1.2e-05,3576,4481,3531,4474,85,17,5.0,209.9,0.607,0.174
175,675.0,1.3e-05,4636,4527,4601,4472,78,105,0.743,288.7,0.533,0.102
176,1055.5,2.1e-05,2487,4565,2468,4472,36,179,0.201,413.8,0.44,0.077
177,526.0,1.1e-05,4729,4481,4684,4471,87,23,3.783,202.5,0.662,0.161
178,1466.0,2.9e-05,3688,4514,3584,4470,209,89,2.348,535.9,0.344,0.064
179,1793.5,3.6e-05,6809,4565,6792,4449,31,243,0.128,581.8,0.353,0.067
180,619.0,1.2e-05,5595,4473,5547,4442,97,67,1.448,260.4,0.585,0.115
181,1592.0,3.2e-05,7707,4557,7637,4440,142,238,0.597,615.0,0.351,0.053
182,1174.5,2.3e-05,3318,4474,3204,4436,210,64,3.281,542.9,0.305,0.05
183,3384.5,6.8e-05,6644,4701,6565,4434,132,513,0.257,1260.1,0.181,0.027
184,1385.0,2.8e-05,4021,4493,3935,4432,164,120,1.367,484.3,0.422,0.074
185,567.0,1.1e-05,6739,4440,6699,4429,80,28,2.857,185.5,0.602,0.207
186,531.5,1.1e-05,3605,4444,3576,4429,55,29,1.897,192.8,0.537,0.18
187,612.0,1.2e-05,6188,4445,6164,4422,44,53,0.83,155.0,0.747,0.32
188,505.0,1e-05,3344,4427,3316,4416,56,26,2.154,138.7,0.747,0.33
189,1065.0,2.1e-05,2418,4515,2405,4415,36,181,0.199,430.9,0.445,0.072
190,561.5,1.1e-05,3630,4403,3595,4393,71,20,3.55,199.1,0.651,0.178
191,809.5,1.6e-05,4987,4438,4970,4379,31,115,0.27,272.6,0.486,0.137
192,733.5,1.5e-05,7410,4443,7390,4376,49,144,0.34,348.4,0.37,0.076
193,3097.5,6.2e-05,6832,4577,6785,4361,86,441,0.195,1061.4,0.18,0.035
194,607.0,1.2e-05,4537,4379,4497,4355,77,47,1.638,215.1,0.532,0.165
195,811.5,1.6e-05,6987,4386,6941,4349,94,76,1.237,267.9,0.61,0.142
196,745.5,1.5e-05,3569,4367,3500,4346,137,46,2.978,314.4,0.628,0.095
197,522.0,1e-05,2456,4396,2450,4345,17,95,0.179,235.7,0.526,0.118
198,748.5,1.5e-05,7758,4378,7726,4325,62,101,0.614,273.7,0.489,0.126
199,607.5,1.2e-05,3795,4327,3742,4321,123,16,7.688,281.6,0.478,0.096
200,527.5,1.1e-05,3430,4327,3395,4312,61,29,2.103,174.4,0.505,0.218
201,660.0,1.3e-05,3922,4321,3860,4308,129,29,4.448,290.7,0.651,0.098
202,631.5,1.3e-05,4958,4335,4941,4299,35,78,0.449,196.8,0.612,0.205
203,546.0,1.1e-05,6677,4320,6656,4292,33,53,0.623,176.4,0.521,0.221
204,963.0,1.9e-05,2508,4350,2492,4287,33,127,0.26,298.1,0.663,0.136
205,693.5,1.4e-05,6529,4321,6488,4278,85,82,1.037,276.3,0.572,0.114
206,616.0,1.2e-05,6833,4299,6809,4265,52,72,0.722,199.6,0.694,0.194
207,1733.0,3.5e-05,4132,4334,4063,4256,110,156,0.705,653.3,0.179,0.051
208,997.0,2e-05,7388,4320,7337,4253,112,134,0.836,410.7,0.397,0.074
209,548.0,1.1e-05,7679,4287,7655,4249,57,71,0.803,260.6,0.371,0.101
210,750.0,1.5e-05,5251,4280,5201,4249,99,60,1.65,257.2,0.651,0.142
211,578.5,1.2e-05,4092,4281,4063,4248,58,72,0.806,209.9,0.667,0.165
212,794.5,1.6e-05,7335,4278,7286,4227,89,90,0.989,310.1,0.39,0.104
213,533.0,1.1e-05,3501,4239,3461,4227,84,28,3.0,205.3,0.603,0.159
214,572.0,1.1e-05,4891,4255,4863,4226,60,60,1.0,186.1,0.779,0.208
215,1606.0,3.2e-05,3669,4261,3525,4212,295,92,3.207,685.3,0.39,0.043
216,1713.0,3.4e-05,6788,4303,6741,4208,80,211,0.379,548.4,0.405,0.072
217,591.5,1.2e-05,5272,4235,5247,4208,51,52,0.981,222.2,0.41,0.151
218,596.0,1.2e-05,5164,4227,5122,4204,79,48,1.646,208.5,0.65,0.172
219,8697.0,0.000174,2684,4266,2643,4197,119,134,0.888,738.2,0.728,0.201
220,544.5,1.1e-05,7611,4197,7573,4186,79,20,3.95,199.6,0.552,0.172
221,997.0,2e-05,2434,4242,2416,4159,36,167,0.216,392.9,0.511,0.081
222,683.5,1.4e-05,6716,4176,6688,4147,55,61,0.902,208.6,0.627,0.197
223,830.0,1.7e-05,6580,4187,6559,4142,41,79,0.519,292.0,0.404,0.122
224,990.5,2e-05,5255,4178,5222,4140,69,61,1.131,317.8,0.418,0.123
225,894.5,1.8e-05,4160,4188,4118,4132,91,114,0.798,325.4,0.547,0.106
226,3083.5,6.2e-05,6378,4262,6177,4125,388,308,1.26,1097.5,0.245,0.032
227,1073.0,2.1e-05,3790,4150,3736,4117,92,74,1.243,343.3,0.346,0.114
228,1398.0,2.8e-05,5222,4135,5202,4113,43,45,0.956,147.1,0.956,0.812
229,1111.5,2.2e-05,6301,4150,6217,4099,168,103,1.631,430.1,0.597,0.076
230,1056.5,2.1e-05,6479,4152,6431,4096,101,113,0.894,349.0,0.618,0.109
231,653.5,1.3e-05,5430,4148,5408,4091,46,114,0.404,278.4,0.595,0.106
232,672.0,1.3e-05,3771,4101,3715,4091,94,21,4.476,247.5,0.49,0.138
233,775.0,1.5e-05,2455,4114,2438,4066,35,103,0.34,249.6,0.69,0.156
234,2293.0,4.6e-05,2385,4222,2335,4062,73,345,0.212,823.1,0.284,0.043
235,1430.5,2.9e-05,3439,4141,3404,4050,93,162,0.574,532.5,0.183,0.063
236,533.5,1.1e-05,3759,4066,3729,4043,55,51,1.078,166.4,0.746,0.242
237,1051.5,2.1e-05,7435,4104,7401,4039,52,133,0.391,351.1,0.356,0.107
238,631.5,1.3e-05,7556,4056,7518,4038,71,35,2.029,255.5,0.442,0.122
239,631.5,1.3e-05,5406,4081,5390,4036,35,91,0.385,268.4,0.507,0.11
240,609.5,1.2e-05,5309,4032,5255,4023,100,18,5.556,229.0,0.634,0.146
241,536.5,1.1e-05,3710,4041,3677,4020,58,37,1.568,196.1,0.439,0.175
242,617.0,1.2e-05,6092,4029,6057,4003,80,52,1.538,218.5,0.598,0.162
243,2033.0,4.1e-05,6054,4063,5931,4000,245,128,1.914,619.2,0.514,0.067
244,907.5,1.8e-05,4789,4062,4746,3997,76,129,0.589,335.4,0.606,0.101
245,1683.5,3.4e-05,6617,4062,6539,3995,155,148,1.047,527.3,0.456,0.076
246,635.5,1.3e-05,6439,4033,6413,3995,38,64,0.594,206.6,0.436,0.187
247,1238.5,2.5e-05,6746,4033,6703,3980,109,101,1.079,468.5,0.197,0.071
248,567.5,1.1e-05,5310,3995,5287,3970,47,46,1.022,185.6,0.506,0.207
249,3086.0,6.2e-05,4394,4031,4163,3970,484,117,4.137,1088.8,0.516,0.033
250,2779.0,5.6e-05,6698,4118,6569,3969,242,298,0.812,864.0,0.407,0.047
251,1117.5,2.2e-05,4884,4020,4811,3966,142,115,1.235,410.5,0.531,0.083
252,512.0,1e-05,2288,3978,2252,3963,70,25,2.8,174.9,0.528,0.21
253,676.5,1.4e-05,6395,3991,6380,3960,41,56,0.732,220.4,0.476,0.175
254,983.0,2e-05,3411,4035,3381,3955,57,161,0.354,393.0,0.547,0.08
255,671.0,1.3e-05,7453,3988,7416,3942,72,90,0.8,260.4,0.53,0.124
256,735.5,1.5e-05,6347,3958,6311,3935,54,59,0.915,237.7,0.391,0.164
257,538.0,1.1e-05,5753,3934,5707,3925,90,19,4.737,202.7,0.751,0.165
258,955.5,1.9e-05,5619,3934,5541,3923,162,30,5.4,367.2,0.54,0.089
259,895.0,1.8e-05,2390,3986,2376,3919,32,146,0.219,360.6,0.386,0.086
260,660.0,1.3e-05,5301,3949,5277,3918,56,55,1.018,257.4,0.396,0.125
261,1170.5,2.3e-05,6304,3926,6286,3907,41,40,1.025,132.8,0.96,0.834
262,959.5,1.9e-05,5270,3919,5251,3901,39,39,1.0,125.3,0.942,0.768
263,507.5,1e-05,6575,3930,6561,3894,30,77,0.39,187.4,0.627,0.182
264,2477.5,5e-05,5987,3947,5813,3881,341,129,2.643,932.3,0.11,0.036
265,1260.5,2.5e-05,3998,3919,3910,3869,150,117,1.282,446.7,0.301,0.079
266,1007.0,2e-05,3452,3977,3412,3868,93,222,0.419,526.2,0.379,0.046
267,759.0,1.5e-05,2428,3901,2418,3856,21,94,0.223,235.8,0.653,0.172
268,2642.0,5.3e-05,7137,3865,6962,3850,355,42,8.452,831.0,0.419,0.048
269,1862.0,3.7e-05,5652,3878,5541,3846,241,47,5.128,549.5,0.363,0.077
270,961.5,1.9e-05,6911,3846,6849,3833,124,23,5.391,302.8,0.642,0.132
271,642.5,1.3e-05,5245,3843,5204,3814,85,60,1.417,232.5,0.659,0.149
272,616.0,1.2e-05,7192,3834,7175,3805,33,51,0.647,172.9,0.551,0.259
273,638.5,1.3e-05,7067,3818,7050,3793,41,50,0.82,221.9,0.478,0.163
274,520.0,1e-05,4250,3811,4230,3789,40,49,0.816,141.2,0.779,0.328
275,684.0,1.4e-05,7006,3807,6979,3784,50,48,1.042,211.1,0.499,0.193
276,508.5,1e-05,5181,3825,5165,3783,34,81,0.42,199.9,0.605,0.16
277,608.0,1.2e-05,6222,3801,6192,3770,57,66,0.864,220.7,0.61,0.157
278,1583.0,3.2e-05,7215,3785,7108,3768,212,30,7.067,474.9,0.576,0.088
279,1627.5,3.3e-05,3763,3808,3631,3765,262,98,2.673,635.9,0.413,0.051
280,597.0,1.2e-05,4633,3789,4599,3756,73,66,1.106,224.6,0.649,0.149
281,1557.5,3.1e-05,6516,3858,6494,3747,46,243,0.189,547.1,0.564,0.065
282,1371.5,2.7e-05,3501,3834,3448,3743,116,175,0.663,482.4,0.56,0.074
283,669.5,1.3e-05,4210,3758,4163,3737,85,43,1.977,232.2,0.484,0.156
284,1232.0,2.5e-05,2367,3811,2354,3716,29,185,0.157,434.4,0.482,0.082
285,1393.5,2.8e-05,6995,3748,6891,3712,212,66,3.212,495.9,0.487,0.071
286,1337.5,2.7e-05,6660,3763,6613,3699,98,133,0.737,424.0,0.573,0.094
287,558.0,1.1e-05,5459,3730,5448,3690,27,80,0.338,192.9,0.655,0.189
288,11068.0,0.000221,8202,4913,8196,3689,12,2406,0.005,5073.6,0.518,0.005
289,877.5,1.8e-05,2304,3749,2293,3662,22,172,0.128,377.2,0.677,0.077
290,507.5,1e-05,4161,3685,4140,3659,43,55,0.782,188.9,0.445,0.179
291,536.5,1.1e-05,6182,3670,6146,3649,73,44,1.659,200.2,0.568,0.168
292,2328.0,4.7e-05,6612,3797,6543,3639,162,329,0.492,806.9,0.317,0.045
293,879.0,1.8e-05,5911,3693,5883,3639,55,104,0.529,282.6,0.559,0.138
294,827.5,1.7e-05,7550,3663,7517,3638,69,52,1.327,199.0,0.703,0.262
295,602.0,1.2e-05,4087,3653,4057,3631,58,40,1.45,257.4,0.395,0.114
296,1038.5,2.1e-05,6463,3674,6423,3623,81,96,0.844,277.3,0.653,0.17
297,1045.0,2.1e-05,5222,3678,5185,3613,85,141,0.603,366.1,0.601,0.098
298,513.0,1e-05,6379,3636,6349,3610,61,55,1.109,198.5,0.562,0.164
299,788.5,1.6e-05,4509,3644,4466,3601,87,96,0.906,289.6,0.491,0.118
300,1058.5,2.1e-05,3672,3658,3623,3580,109,162,0.673,441.6,0.442,0.068
301,680.5,1.4e-05,5094,3605,5069,3574,47,66,0.712,180.4,0.689,0.263
302,683.5,1.4e-05,3581,3601,3542,3574,79,56,1.411,218.7,0.62,0.18
303,684.0,1.4e-05,4113,3596,4076,3563,65,74,0.878,232.1,0.505,0.16
304,1066.0,2.1e-05,7539,3582,7471,3558,151,49,3.082,413.2,0.289,0.078
305,505.5,1e-05,5976,3571,5957,3545,40,53,0.755,149.1,0.77,0.286
306,543.5,1.1e-05,5083,3555,5048,3542,61,26,2.346,147.3,0.806,0.315
